Step	Temp
911	1.85281
912	1.85271
913	1.8526
914	1.8525
915	1.8524
916	1.85231
917	1.85222
918	1.85213
919	1.85205
920	1.85196
921	1.85189
922	1.85181
923	1.85174
924	1.85167
925	1.85161
926	1.85155
927	1.85149
928	1.85143
929	1.85138
930	1.85133
931	1.85129
932	1.85124
933	1.8512
934	1.85116
935	1.85113
936	1.8511
937	1.85107
938	1.85104
939	1.85102
940	1.851
941	1.85098
942	1.85097
943	1.85095
944	1.85095
945	1.85094
946	1.85094
947	1.85094
948	1.85094
949	1.85094
950	1.85095
951	1.85096
952	1.85098
953	1.851
954	1.85102
955	1.85104
956	1.85107
957	1.8511
958	1.85113
959	1.85117
960	1.8512
961	1.85125
962	1.85129
963	1.85134
964	1.85139
965	1.85145
966	1.85151
967	1.85157
968	1.85164
969	1.85171
970	1.85178
971	1.85186
972	1.85194
973	1.85202
974	1.85211
975	1.8522
976	1.8523
977	1.8524
978	1.8525
979	1.85261
980	1.85272
981	1.85284
982	1.85296
983	1.85309
984	1.85322
985	1.85335
986	1.85349
987	1.85363
988	1.85378
989	1.85393
990	1.85409
991	1.85425
992	1.85441
993	1.85458
994	1.85476
995	1.85494
996	1.85512
997	1.85531
998	1.8555
999	1.8557
1000	1.85591
1001	1.85612
1002	1.85633
1003	1.85655
1004	1.85677
1005	1.857
1006	1.85723
1007	1.85747
1008	1.85771
1009	1.85795
1010	1.8582
1011	1.85846
1012	1.85872
1013	1.85898
1014	1.85925
1015	1.85952
1016	1.8598
1017	1.86008
1018	1.86037
1019	1.86066
1020	1.86095
1021	1.86125
1022	1.86155
1023	1.86185
1024	1.86216
1025	1.86247
1026	1.86278
1027	1.8631
1028	1.86342
1029	1.86374
1030	1.86406
1031	1.86439
1032	1.86472
1033	1.86505
1034	1.86538
1035	1.86571
1036	1.86604
1037	1.86637
1038	1.86671
1039	1.86704
1040	1.86737
1041	1.8677
1042	1.86803
1043	1.86836
1044	1.86868
1045	1.869
1046	1.86932
1047	1.86963
1048	1.86994
1049	1.87024
1050	1.87054
1051	1.87082
1052	1.8711
1053	1.87137
1054	1.87163
1055	1.87188
1056	1.87212
1057	1.87234
1058	1.87255
1059	1.87274
1060	1.87291
1061	1.87307
1062	1.8732
1063	1.87331
1064	1.8734
1065	1.87346
1066	1.8735
1067	1.8735
1068	1.87347
1069	1.87341
1070	1.87331
1071	1.87318
1072	1.873
1073	1.87279
1074	1.87253
1075	1.87222
1076	1.87187
1077	1.87146
1078	1.87101
1079	1.8705
1080	1.86995
1081	1.86934
1082	1.86868
1083	1.86796
1084	1.8672
1085	1.86639
1086	1.86554
1087	1.86464
1088	1.86371
1089	1.86275
1090	1.86176
1091	1.86076
1092	1.85976
1093	1.85875
1094	1.85776
1095	1.8568
1096	1.85587
1097	1.85499
1098	1.85418
1099	1.85344
1100	1.85279
1101	1.85223
1102	1.8518
1103	1.85148
1104	1.85129
1105	1.85124
1106	1.85133
1107	1.85156
1108	1.85194
1109	1.85247
1110	1.85313
1111	1.85393
1112	1.85486
1113	1.85591
1114	1.85706
1115	1.85832
1116	1.85966
1117	1.86107
1118	1.86254
1119	1.86407
1120	1.86563
1121	1.86721
1122	1.8688
1123	1.8704
1124	1.87199
1125	1.87357
1126	1.87512
1127	1.87665
1128	1.87814
1129	1.8796
1130	1.88101
1131	1.88238
1132	1.8837
1133	1.88498
1134	1.88621
1135	1.88739
1136	1.88853
1137	1.88962
1138	1.89066
1139	1.89166
1140	1.89262
1141	1.89354
1142	1.89443
1143	1.89527
1144	1.89609
1145	1.89687
1146	1.89762
1147	1.89834
1148	1.89904
