INITIAL DISTRIBUTION	DELTA
BIN SIZE	0.188562
T_SIGN	BIN	VMIN	VMAX	AVE	PROG_AVE_POFV	ERROR
1	14	2.82843	3.01699	7.55	5.92252	0.0860618
1	15	3.01699	3.20555	10.5	5.42057	0.088325
1	16	3.20555	3.39411	3	4.25365	0.0650163
1	17	3.39411	3.58267	3.3	3.93059	0.0652232
1	18	3.58267	3.77124	1.85	2.45953	0.0512499
1	19	3.77124	3.9598	1.2	1.84251	0.048315
1	20	3.9598	4.14836	1.2	1.70618	0.0437518
1	21	4.14836	4.33692	1.35	0.955837	0.0319457
1	22	4.33692	4.52548	0.4	1.04022	0.0290001
1	23	4.52548	4.71405	2.4	1.03327	0.0362786
1	24	4.71405	4.90261	0.3	0.524757	0.024402
1	25	4.90261	5.09117	1	0.252675	0.0137812
1	26	5.09117	5.27973	0	0.226508	0.0137046
1	27	5.27973	5.46829	0	0.194212	0.0137605
1	28	5.46829	5.65685	0	0.0910019	0.00913358
1	29	5.65685	5.84542	0	0.0312257	0.00534202

1	0	0.188562	0.377124	0	0.28173	0.0150638
1	1	0.377124	0.565685	1	1.02123	0.0267075
1	2	0.565685	0.754247	0	1.65364	0.0369682
1	3	0.754247	0.942809	3.95	2.45865	0.0521717
1	4	0.942809	1.13137	3.25	3.8329	0.0663339
1	5	1.13137	1.31993	8	4.32128	0.0727525
1	6	1.31993	1.50849	3.85	5.4138	0.0772745
1	7	1.50849	1.69706	7.3	5.33328	0.0773442
1	8	1.69706	1.88562	9.65	7.39592	0.101981
1	9	1.88562	2.07418	9.8	8.35364	0.0993673
1	10	2.07418	2.26274	5	7.80841	0.097581
1	11	2.26274	2.4513	7.2	9.9811	0.284095
1	12	2.4513	2.63987	9.85	13.5119	0.57406
1	13	2.63987	2.82843	5.15	6.65899	0.102059
1	14	2.82843	3.01699	6.15	5.92274	0.0859785
1	15	3.01699	3.20555	10.65	5.42566	0.0883852
1	16	3.20555	3.39411	4.1	4.2535	0.0649533
1	17	3.39411	3.58267	5.05	3.93168	0.0651689
1	18	3.58267	3.77124	1.05	2.45816	0.0512184
1	19	3.77124	3.9598	1	1.84169	0.0482749
1	20	3.9598	4.14836	1	1.70549	0.0437147
1	21	4.14836	4.33692	1	0.955879	0.0319147
1	22	4.33692	4.52548	0	1.03921	0.0289896
1	23	4.52548	4.71405	2	1.03421	0.0362555
1	24	4.71405	4.90261	1	0.525219	0.0243827
1	25	4.90261	5.09117	1	0.253401	0.0137869
1	26	5.09117	5.27973	0	0.226288	0.013693
1	27	5.27973	5.46829	0	0.194023	0.0137484
1	28	5.46829	5.65685	0	0.0909135	0.00912513
1	29	5.65685	5.84542	0	0.0311953	0.00533692

1	0	0.188562	0.377124	0	0.281456	0.0150517
1	1	0.377124	0.565685	1	1.02121	0.0266815
1	2	0.565685	0.754247	0	1.65204	0.0369672
1	3	0.754247	0.942809	5	2.46112	0.0521794
1	4	0.942809	1.13137	2.5	3.8316	0.0662821
1	5	1.13137	1.31993	6.5	4.3234	0.0727127
1	6	1.31993	1.50849	4.15	5.41257	0.0772093
1	7	1.50849	1.69706	7.35	5.33524	0.0772939
1	8	1.69706	1.88562	10.4	7.39883	0.101924
1	9	1.88562	2.07418	9.1	8.35437	0.0992734
1	10	2.07418	2.26274	4.1	7.80481	0.0975527
1	11	2.26274	2.4513	8.9	9.98005	0.283822
1	12	2.4513	2.63987	8.75	13.5072	0.573521
1	13	2.63987	2.82843	6.5	6.65883	0.10196
1	14	2.82843	3.01699	5.9	5.92272	0.085895
1	15	3.01699	3.20555	9.65	5.42976	0.0883945
1	16	3.20555	3.39411	2.85	4.25214	0.0649046
1	17	3.39411	3.58267	7.2	3.93485	0.0651828
1	18	3.58267	3.77124	1.15	2.45689	0.0511844
1	19	3.77124	3.9598	1	1.84087	0.048235
1	20	3.9598	4.14836	1	1.70481	0.0436776
1	21	4.14836	4.33692	1	0.955922	0.0318838
1	22	4.33692	4.52548	0	1.0382	0.028979
1	23	4.52548	4.71405	2	1.03515	0.0362324
1	24	4.71405	4.90261	1	0.52568	0.0243634
1	25	4.90261	5.09117	1	0.254126	0.0137926
1	26	5.09117	5.27973	0	0.226068	0.0136815
1	27	5.27973	5.46829	0	0.193835	0.0137363
1	28	5.46829	5.65685	0	0.0908252	0.0091167
1	29	5.65685	5.84542	0	0.031165	0.00533182

1	0	0.188562	0.377124	0	0.281183	0.0150396
1	1	0.377124	0.565685	1	1.02119	0.0266557
1	2	0.565685	0.754247	0.85	1.65126	0.0369395
1	3	0.754247	0.942809	4.15	2.46275	0.0521545
1	4	0.942809	1.13137	3	3.8308	0.0662227
1	5	1.13137	1.31993	5.95	4.32498	0.0726592
1	6	1.31993	1.50849	4.05	5.41125	0.0771457
1	7	1.50849	1.69706	7	5.33686	0.0772358
1	8	1.69706	1.88562	9.6	7.40097	0.101847
1	9	1.88562	2.07418	10.3	8.35626	0.0991951
1	10	2.07418	2.26274	5.45	7.80252	0.0974848
1	11	2.26274	2.4513	7.4	9.97755	0.283557
1	12	2.4513	2.63987	8.45	13.5023	0.572986
1	13	2.63987	2.82843	7.6	6.65975	0.101865
1	14	2.82843	3.01699	5.85	5.92265	0.0858117
1	15	3.01699	3.20555	8.55	5.43278	0.0883606
1	16	3.20555	3.39411	5.45	4.2533	0.064852
1	17	3.39411	3.58267	4.35	3.93526	0.0651209
1	18	3.58267	3.77124	1.75	2.45621	0.0511394
1	19	3.77124	3.9598	1.25	1.8403	0.0481916
1	20	3.9598	4.14836	1	1.70412	0.0436406
1	21	4.14836	4.33692	1	0.955965	0.0318529
1	22	4.33692	4.52548	0	1.0372	0.0289684
1	23	4.52548	4.71405	2	1.03608	0.0362094
1	24	4.71405	4.90261	1	0.52614	0.0243441
1	25	4.90261	5.09117	1	0.25485	0.0137981
1	26	5.09117	5.27973	0	0.225849	0.01367
1	27	5.27973	5.46829	0	0.193647	0.0137243
1	28	5.46829	5.65685	0	0.0907371	0.00910828
1	29	5.65685	5.84542	0	0.0311348	0.00532674

1	0	0.188562	0.377124	0	0.280911	0.0150275
1	1	0.377124	0.565685	1	1.02117	0.0266298
1	2	0.565685	0.754247	1	1.65063	0.0369091
1	3	0.754247	0.942809	3.75	2.464	0.0521189
1	4	0.942809	1.13137	3.25	3.83023	0.066161
1	5	1.13137	1.31993	5	4.32563	0.0725918
1	6	1.31993	1.50849	5.15	5.411	0.0770713
1	7	1.50849	1.69706	6.75	5.33823	0.0771731
1	8	1.69706	1.88562	10.9	7.40436	0.101805
1	9	1.88562	2.07418	9	8.35688	0.0991009
1	10	2.07418	2.26274	4.8	7.79961	0.0974337
1	11	2.26274	2.4513	8.4	9.97602	0.283287
1	12	2.4513	2.63987	8.45	13.4974	0.572452
1	13	2.63987	2.82843	6.8	6.65988	0.101766
1	14	2.82843	3.01699	6.35	5.92306	0.0857296
1	15	3.01699	3.20555	9.35	5.43658	0.0883564
1	16	3.20555	3.39411	6.05	4.25504	0.0648125
1	17	3.39411	3.58267	3	3.93435	0.0650641
1	18	3.58267	3.77124	1.6	2.45538	0.0510966
1	19	3.77124	3.9598	1.4	1.83987	0.0481468
1	20	3.9598	4.14836	1	1.70344	0.0436036
1	21	4.14836	4.33692	1	0.956008	0.031822
1	22	4.33692	4.52548	0	1.03619	0.0289577
1	23	4.52548	4.71405	2.3	1.03731	0.036195
1	24	4.71405	4.90261	0.7	0.526308	0.0243211
1	25	4.90261	5.09117	1	0.255572	0.0138036
1	26	5.09117	5.27973	0	0.22563	0.0136585
1	27	5.27973	5.46829	0	0.193459	0.0137123
1	28	5.46829	5.65685	0	0.0906492	0.00909988
1	29	5.65685	5.84542	0	0.0311047	0.00532166

1	0	0.188562	0.377124	0	0.280639	0.0150154
1	1	0.377124	0.565685	1	1.02115	0.0266041
1	2	0.565685	0.754247	1.4	1.65039	0.0368742
1	3	0.754247	0.942809	2.6	2.46413	0.0520686
1	4	0.942809	1.13137	4	3.8304	0.0660971
1	5	1.13137	1.31993	5.7	4.32696	0.0725337
1	6	1.31993	1.50849	5.75	5.41133	0.0769974
1	7	1.50849	1.69706	6.9	5.33974	0.0771132
1	8	1.69706	1.88562	10	7.40687	0.101737
1	9	1.88562	2.07418	8.45	8.35697	0.099005
1	10	2.07418	2.26274	4.75	7.79666	0.0973841
1	11	2.26274	2.4513	9.25	9.97531	0.283013
1	12	2.4513	2.63987	9.9	13.4939	0.571908
1	13	2.63987	2.82843	6.3	6.65954	0.101668
1	14	2.82843	3.01699	3.2	5.92043	0.0856871
1	15	3.01699	3.20555	10.1	5.44109	0.0883861
1	16	3.20555	3.39411	6.55	4.25726	0.0647879
1	17	3.39411	3.58267	2.9	3.93335	0.0650088
1	18	3.58267	3.77124	2.5	2.45542	0.0510471
1	19	3.77124	3.9598	1.15	1.83921	0.0481048
1	20	3.9598	4.14836	1.15	1.7029	0.0435647
1	21	4.14836	4.33692	1.15	0.956196	0.0317918
1	22	4.33692	4.52548	0.25	1.03543	0.0289397
1	23	4.52548	4.71405	2.05	1.03829	0.0361732
1	24	4.71405	4.90261	0	0.525799	0.0243029
1	25	4.90261	5.09117	1	0.256292	0.0138091
1	26	5.09117	5.27973	0	0.225411	0.013647
1	27	5.27973	5.46829	0	0.193272	0.0137003
1	28	5.46829	5.65685	0	0.0905615	0.00909149
1	29	5.65685	5.84542	0	0.0310745	0.00531659

1	0	0.188562	0.377124	0	0.280368	0.0150033
1	1	0.377124	0.565685	1	1.02113	0.0265783
1	2	0.565685	0.754247	1	1.64976	0.0368439
1	3	0.754247	0.942809	3.4	2.46504	0.0520261
1	4	0.942809	1.13137	4.35	3.8309	0.0660351
1	5	1.13137	1.31993	6.55	4.32911	0.0724954
1	6	1.31993	1.50849	5.1	5.41103	0.0769235
1	7	1.50849	1.69706	7.15	5.34149	0.0770585
1	8	1.69706	1.88562	9.55	7.40895	0.10166
1	9	1.88562	2.07418	7.85	8.35648	0.0989105
1	10	2.07418	2.26274	5.2	7.79415	0.0973223
1	11	2.26274	2.4513	9.05	9.97442	0.282741
1	12	2.4513	2.63987	8.25	13.4889	0.571378
1	13	2.63987	2.82843	7.6	6.66044	0.101574
1	14	2.82843	3.01699	5.35	5.91987	0.085606
1	15	3.01699	3.20555	7.55	5.44313	0.0883242
1	16	3.20555	3.39411	7.25	4.26015	0.0647898
1	17	3.39411	3.58267	2.35	3.93182	0.0649639
1	18	3.58267	3.77124	2.6	2.45556	0.0509979
1	19	3.77124	3.9598	1.75	1.83912	0.0480584
1	20	3.9598	4.14836	1.1	1.70232	0.0435265
1	21	4.14836	4.33692	1	0.956238	0.0317611
1	22	4.33692	4.52548	0	1.03443	0.028929
1	23	4.52548	4.71405	2	1.03922	0.0361502
1	24	4.71405	4.90261	0	0.52529	0.0242847
1	25	4.90261	5.09117	1	0.257012	0.0138144
1	26	5.09117	5.27973	0	0.225193	0.0136355
1	27	5.27973	5.46829	0	0.193085	0.0136883
1	28	5.46829	5.65685	0	0.0904739	0.00908312
1	29	5.65685	5.84542	0	0.0310445	0.00531154

1	0	0.188562	0.377124	0	0.280097	0.0149913
1	1	0.377124	0.565685	1	1.02111	0.0265527
1	2	0.565685	0.754247	1	1.64913	0.0368136
1	3	0.754247	0.942809	3	2.46556	0.0519784
1	4	0.942809	1.13137	4	3.83106	0.0659715
1	5	1.13137	1.31993	6.25	4.33097	0.0724491
1	6	1.31993	1.50849	5.8	5.4114	0.0768501
1	7	1.50849	1.69706	7.25	5.34333	0.0770061
1	8	1.69706	1.88562	10.7	7.41213	0.101612
1	9	1.88562	2.07418	6.5	8.35469	0.0988312
1	10	2.07418	2.26274	5.15	7.79159	0.0972618
1	11	2.26274	2.4513	9.1	9.97357	0.282469
1	12	2.4513	2.63987	7.35	13.4829	0.570856
1	13	2.63987	2.82843	8.2	6.66193	0.101487
1	14	2.82843	3.01699	4.95	5.91894	0.0855284
1	15	3.01699	3.20555	6.65	5.4443	0.0882466
1	16	3.20555	3.39411	9.2	4.26493	0.0649028
1	17	3.39411	3.58267	2.35	3.93029	0.0649191
1	18	3.58267	3.77124	1.55	2.45469	0.0509562
1	19	3.77124	3.9598	2	1.83928	0.0480122
1	20	3.9598	4.14836	1.1	1.70174	0.0434883
1	21	4.14836	4.33692	1.3	0.95657	0.0317321
1	22	4.33692	4.52548	0.6	1.03401	0.0289041
1	23	4.52548	4.71405	2	1.04014	0.0361272
1	24	4.71405	4.90261	0	0.524783	0.0242665
1	25	4.90261	5.09117	1	0.257729	0.0138197
1	26	5.09117	5.27973	0	0.224976	0.0136241
1	27	5.27973	5.46829	0	0.192899	0.0136764
1	28	5.46829	5.65685	0	0.0903865	0.00907477
1	29	5.65685	5.84542	0	0.0310145	0.00530649

1	0	0.188562	0.377124	0	0.279826	0.0149792
1	1	0.377124	0.565685	1	1.02109	0.0265271
1	2	0.565685	0.754247	1	1.6485	0.0367834
1	3	0.754247	0.942809	3	2.46607	0.0519308
1	4	0.942809	1.13137	4	3.83123	0.065908
1	5	1.13137	1.31993	5.15	4.33176	0.0723835
1	6	1.31993	1.50849	5.85	5.41182	0.0767771
1	7	1.50849	1.69706	7.3	5.34522	0.076955
1	8	1.69706	1.88562	10.95	7.41554	0.101571
1	9	1.88562	2.07418	6.75	8.35314	0.0987479
1	10	2.07418	2.26274	5.1	7.789	0.0972026
1	11	2.26274	2.4513	8.9	9.97254	0.282198
1	12	2.4513	2.63987	8	13.4777	0.57033
1	13	2.63987	2.82843	7.05	6.66231	0.10139
1	14	2.82843	3.01699	5.2	5.91824	0.0854487
1	15	3.01699	3.20555	5.7	5.44455	0.0881617
1	16	3.20555	3.39411	10	4.27046	0.0650758
1	17	3.39411	3.58267	4.05	3.93041	0.0648566
1	18	3.58267	3.77124	1	2.45328	0.0509263
1	19	3.77124	3.9598	2	1.83943	0.0479661
1	20	3.9598	4.14836	1	1.70106	0.0434516
1	21	4.14836	4.33692	1	0.956612	0.0317015
1	22	4.33692	4.52548	0.05	1.03306	0.0288918
1	23	4.52548	4.71405	2.95	1.04199	0.0361393
1	24	4.71405	4.90261	0	0.524276	0.0242484
1	25	4.90261	5.09117	1	0.258446	0.013825
1	26	5.09117	5.27973	0	0.224759	0.0136127
1	27	5.27973	5.46829	0	0.192712	0.0136644
1	28	5.46829	5.65685	0	0.0902992	0.00906643
1	29	5.65685	5.84542	0	0.0309846	0.00530145

1	0	0.188562	0.377124	0	0.279556	0.0149672
1	1	0.377124	0.565685	1	1.02107	0.0265015
1	2	0.565685	0.754247	1	1.64788	0.0367533
1	3	0.754247	0.942809	3.05	2.46663	0.0518837
1	4	0.942809	1.13137	4.75	3.83211	0.0658504
1	5	1.13137	1.31993	4.6	4.33202	0.0723142
1	6	1.31993	1.50849	6.4	5.41278	0.076709
1	7	1.50849	1.69706	6.15	5.346	0.0768847
1	8	1.69706	1.88562	10.35	7.41837	0.101512
1	9	1.88562	2.07418	7.7	8.35251	0.0986547
1	10	2.07418	2.26274	6	7.78727	0.0971242
1	11	2.26274	2.4513	8	9.97064	0.281933
1	12	2.4513	2.63987	8	13.4724	0.569804
1	13	2.63987	2.82843	7	6.66263	0.101292
1	14	2.82843	3.01699	5.35	5.9177	0.085368
1	15	3.01699	3.20555	6.6	5.44566	0.0880837
1	16	3.20555	3.39411	8.05	4.27411	0.065115
1	17	3.39411	3.58267	5	3.93144	0.0648022
1	18	3.58267	3.77124	1.05	2.45193	0.0508952
1	19	3.77124	3.9598	1.95	1.83954	0.04792
1	20	3.9598	4.14836	1	1.70039	0.043415
1	21	4.14836	4.33692	1	0.956654	0.031671
1	22	4.33692	4.52548	0.45	1.0325	0.0288694
1	23	4.52548	4.71405	2.55	1.04344	0.0361337
1	24	4.71405	4.90261	0	0.52377	0.0242303
1	25	4.90261	5.09117	1	0.259161	0.0138301
1	26	5.09117	5.27973	0	0.224542	0.0136013
1	27	5.27973	5.46829	0	0.192527	0.0136525
1	28	5.46829	5.65685	0	0.0902122	0.0090581
1	29	5.65685	5.84542	0	0.0309547	0.00529642

1	0	0.188562	0.377124	0	0.279287	0.0149552
1	1	0.377124	0.565685	1	1.02105	0.026476
1	2	0.565685	0.754247	1	1.64725	0.0367231
1	3	0.754247	0.942809	4	2.46811	0.0518548
1	4	0.942809	1.13137	4.4	3.83266	0.0657893
1	5	1.13137	1.31993	4.6	4.33227	0.072245
1	6	1.31993	1.50849	6	5.41334	0.0766372
1	7	1.50849	1.69706	5	5.34566	0.0768113
1	8	1.69706	1.88562	11.65	7.42245	0.101496
1	9	1.88562	2.07418	7.35	8.35154	0.0985644
1	10	2.07418	2.26274	6.7	7.78622	0.0970363
1	11	2.26274	2.4513	7.3	9.96806	0.281673
1	12	2.4513	2.63987	8.55	13.4676	0.569275
1	13	2.63987	2.82843	6.75	6.66272	0.101195
1	14	2.82843	3.01699	5.7	5.91749	0.085286
1	15	3.01699	3.20555	8.1	5.44822	0.088036
1	16	3.20555	3.39411	6.6	4.27635	0.0650908
1	17	3.39411	3.58267	4.3	3.93179	0.0647408
1	18	3.58267	3.77124	2	2.45149	0.050848
1	19	3.77124	3.9598	1	1.83873	0.0478806
1	20	3.9598	4.14836	1	1.69971	0.0433784
1	21	4.14836	4.33692	1	0.956696	0.0316405
1	22	4.33692	4.52548	1	1.03247	0.0288416
1	23	4.52548	4.71405	2	1.04436	0.0361107
1	24	4.71405	4.90261	0	0.523266	0.0242122
1	25	4.90261	5.09117	0.95	0.259827	0.0138328
1	26	5.09117	5.27973	0.05	0.224374	0.0135892
1	27	5.27973	5.46829	0	0.192341	0.0136406
1	28	5.46829	5.65685	0	0.0901252	0.00904979
1	29	5.65685	5.84542	0	0.0309249	0.0052914

1	0	0.188562	0.377124	0	0.279018	0.0149432
1	1	0.377124	0.565685	1	1.02103	0.0264505
1	2	0.565685	0.754247	1	1.64663	0.0366931
1	3	0.754247	0.942809	4	2.46959	0.0518258
1	4	0.942809	1.13137	5	3.83378	0.0657355
1	5	1.13137	1.31993	4	4.33195	0.0721761
1	6	1.31993	1.50849	5.6	5.41352	0.0765636
1	7	1.50849	1.69706	5.45	5.34577	0.0767374
1	8	1.69706	1.88562	12.25	7.42709	0.101505
1	9	1.88562	2.07418	6.7	8.34995	0.0984823
1	10	2.07418	2.26274	6.85	7.78532	0.0969471
1	11	2.26274	2.4513	7.8	9.96598	0.281409
1	12	2.4513	2.63987	8.35	13.4627	0.568748
1	13	2.63987	2.82843	7	6.66304	0.101098
1	14	2.82843	3.01699	5.05	5.91665	0.085208
1	15	3.01699	3.20555	9.4	5.45202	0.0880334
1	16	3.20555	3.39411	6.55	4.27854	0.065065
1	17	3.39411	3.58267	3	3.9309	0.0646847
1	18	3.58267	3.77124	2	2.45106	0.0508009
1	19	3.77124	3.9598	1	1.83792	0.0478413
1	20	3.9598	4.14836	1	1.69904	0.0433419
1	21	4.14836	4.33692	1	0.956737	0.0316101
1	22	4.33692	4.52548	1	1.03244	0.0288139
1	23	4.52548	4.71405	2	1.04528	0.0360876
1	24	4.71405	4.90261	0	0.522762	0.0241941
1	25	4.90261	5.09117	0	0.259577	0.0138217
1	26	5.09117	5.27973	1	0.22512	0.0135966
1	27	5.27973	5.46829	0	0.192156	0.0136288
1	28	5.46829	5.65685	0	0.0900385	0.0090415
1	29	5.65685	5.84542	0	0.0308951	0.0052864

1	0	0.188562	0.377124	0	0.27875	0.0149313
1	1	0.377124	0.565685	1	1.02101	0.0264251
1	2	0.565685	0.754247	1	1.64601	0.0366631
1	3	0.754247	0.942809	4	2.47106	0.0517969
1	4	0.942809	1.13137	4.35	3.83428	0.0656742
1	5	1.13137	1.31993	4.65	4.33226	0.0721074
1	6	1.31993	1.50849	5	5.41313	0.0764911
1	7	1.50849	1.69706	7.6	5.34793	0.0766943
1	8	1.69706	1.88562	11.4	7.43091	0.101479
1	9	1.88562	2.07418	6.85	8.34851	0.0983982
1	10	2.07418	2.26274	4.5	7.78216	0.0969053
1	11	2.26274	2.4513	9.75	9.96577	0.281139
1	12	2.4513	2.63987	8.3	13.4577	0.568223
1	13	2.63987	2.82843	7.3	6.66365	0.101003
1	14	2.82843	3.01699	5.3	5.91606	0.0851282
1	15	3.01699	3.20555	8.9	5.45534	0.0880111
1	16	3.20555	3.39411	5.75	4.27995	0.0650178
1	17	3.39411	3.58267	3.35	3.93034	0.0646249
1	18	3.58267	3.77124	2	2.45063	0.050754
1	19	3.77124	3.9598	1	1.83712	0.0478021
1	20	3.9598	4.14836	1	1.69837	0.0433054
1	21	4.14836	4.33692	1	0.956779	0.0315797
1	22	4.33692	4.52548	1	1.0324	0.0287862
1	23	4.52548	4.71405	2	1.0462	0.0360646
1	24	4.71405	4.90261	0	0.52226	0.0241761
1	25	4.90261	5.09117	0	0.259327	0.0138107
1	26	5.09117	5.27973	1	0.225865	0.013604
1	27	5.27973	5.46829	0	0.191971	0.0136169
1	28	5.46829	5.65685	0	0.0899519	0.00903322
1	29	5.65685	5.84542	0	0.0308654	0.0052814

1	0	0.188562	0.377124	0	0.278482	0.0149193
1	1	0.377124	0.565685	1	1.02099	0.0263997
1	2	0.565685	0.754247	1	1.64539	0.0366331
1	3	0.754247	0.942809	4	2.47253	0.051768
1	4	0.942809	1.13137	4	3.83444	0.0656113
1	5	1.13137	1.31993	4.15	4.33208	0.0720383
1	6	1.31993	1.50849	5.85	5.41354	0.0764187
1	7	1.50849	1.69706	7.4	5.3499	0.0766459
1	8	1.69706	1.88562	11.4	7.43473	0.101453
1	9	1.88562	2.07418	7.2	8.34741	0.0983099
1	10	2.07418	2.26274	4.7	7.7792	0.0968574
1	11	2.26274	2.4513	10.3	9.96609	0.280869
1	12	2.4513	2.63987	7.25	13.4518	0.567709
1	13	2.63987	2.82843	8.5	6.66542	0.100921
1	14	2.82843	3.01699	4.9	5.91508	0.085052
1	15	3.01699	3.20555	7.35	5.45716	0.0879454
1	16	3.20555	3.39411	6	4.2816	0.0649763
1	17	3.39411	3.58267	4	3.9304	0.0645629
1	18	3.58267	3.77124	2	2.45019	0.050707
1	19	3.77124	3.9598	1	1.83631	0.047763
1	20	3.9598	4.14836	1	1.69769	0.043269
1	21	4.14836	4.33692	1	0.95682	0.0315494
1	22	4.33692	4.52548	1	1.03237	0.0287586
1	23	4.52548	4.71405	2	1.04712	0.0360416
1	24	4.71405	4.90261	0	0.521758	0.0241581
1	25	4.90261	5.09117	0	0.259078	0.0137997
1	26	5.09117	5.27973	1	0.226609	0.0136112
1	27	5.27973	5.46829	0	0.191787	0.0136051
1	28	5.46829	5.65685	0	0.0898655	0.00902495
1	29	5.65685	5.84542	0	0.0308357	0.00527641

1	0	0.188562	0.377124	0	0.278215	0.0149074
1	1	0.377124	0.565685	1	1.02097	0.0263744
1	2	0.565685	0.754247	1	1.64477	0.0366032
1	3	0.754247	0.942809	4	2.47399	0.051739
1	4	0.942809	1.13137	4	3.8346	0.0655485
1	5	1.13137	1.31993	4	4.33177	0.0719699
1	6	1.31993	1.50849	5.95	5.41406	0.0763471
1	7	1.50849	1.69706	7.05	5.35154	0.0765897
1	8	1.69706	1.88562	11	7.43815	0.101414
1	9	1.88562	2.07418	7.2	8.34631	0.0982217
1	10	2.07418	2.26274	5.75	7.77726	0.096784
1	11	2.26274	2.4513	10.05	9.96617	0.280599
1	12	2.4513	2.63987	7	13.4456	0.567198
1	13	2.63987	2.82843	9	6.66766	0.100849
1	14	2.82843	3.01699	5	5.9142	0.0849749
1	15	3.01699	3.20555	7.05	5.45869	0.0878743
1	16	3.20555	3.39411	5.95	4.28321	0.0649337
1	17	3.39411	3.58267	4	3.93047	0.0645009
1	18	3.58267	3.77124	2	2.44976	0.0506602
1	19	3.77124	3.9598	1	1.83551	0.0477239
1	20	3.9598	4.14836	1	1.69702	0.0432327
1	21	4.14836	4.33692	1	0.956862	0.0315191
1	22	4.33692	4.52548	1	1.03234	0.028731
1	23	4.52548	4.71405	2	1.04803	0.0360186
1	24	4.71405	4.90261	0	0.521257	0.0241401
1	25	4.90261	5.09117	0	0.258829	0.0137887
1	26	5.09117	5.27973	1	0.227351	0.0136184
1	27	5.27973	5.46829	0	0.191603	0.0135933
1	28	5.46829	5.65685	0	0.0897793	0.0090167
1	29	5.65685	5.84542	0	0.0308061	0.00527142

1	0	0.188562	0.377124	0	0.277948	0.0148955
1	1	0.377124	0.565685	1.85	1.02176	0.026361
1	2	0.565685	0.754247	0.6	1.64377	0.0365818
1	3	0.754247	0.942809	2.55	2.47407	0.0516895
1	4	0.942809	1.13137	4.7	3.83543	0.0654909
1	5	1.13137	1.31993	4.3	4.33174	0.0719009
1	6	1.31993	1.50849	5.2	5.41385	0.0762742
1	7	1.50849	1.69706	7.8	5.35388	0.0765523
1	8	1.69706	1.88562	10.6	7.44118	0.101362
1	9	1.88562	2.07418	7.05	8.34506	0.0981354
1	10	2.07418	2.26274	6.35	7.77589	0.0967009
1	11	2.26274	2.4513	10	9.9662	0.28033
1	12	2.4513	2.63987	7	13.4394	0.566687
1	13	2.63987	2.82843	9	6.66989	0.100777
1	14	2.82843	3.01699	5	5.91333	0.084898
1	15	3.01699	3.20555	8	5.46112	0.0878238
1	16	3.20555	3.39411	5	4.28389	0.0648751
1	17	3.39411	3.58267	4	3.93054	0.0644391
1	18	3.58267	3.77124	2	2.44933	0.0506135
1	19	3.77124	3.9598	1	1.83471	0.0476848
1	20	3.9598	4.14836	1	1.69636	0.0431964
1	21	4.14836	4.33692	1	0.956903	0.0314889
1	22	4.33692	4.52548	1.1	1.03241	0.0287035
1	23	4.52548	4.71405	1.9	1.04885	0.0359933
1	24	4.71405	4.90261	0	0.520757	0.0241221
1	25	4.90261	5.09117	0	0.258581	0.0137777
1	26	5.09117	5.27973	1	0.228092	0.0136254
1	27	5.27973	5.46829	0	0.191419	0.0135815
1	28	5.46829	5.65685	0	0.0896932	0.00900847
1	29	5.65685	5.84542	0	0.0307766	0.00526645

1	0	0.188562	0.377124	0	0.277682	0.0148836
1	1	0.377124	0.565685	2	1.0227	0.0263524
1	2	0.565685	0.754247	1	1.64315	0.0365519
1	3	0.754247	0.942809	2	2.47361	0.0516419
1	4	0.942809	1.13137	4	3.83558	0.0654284
1	5	1.13137	1.31993	4.25	4.33166	0.0718321
1	6	1.31993	1.50849	6.5	5.41489	0.0762082
1	7	1.50849	1.69706	7.25	5.3557	0.0765005
1	8	1.69706	1.88562	10	7.44363	0.101294
1	9	1.88562	2.07418	8.45	8.34516	0.0980414
1	10	2.07418	2.26274	6.7	7.77486	0.0966138
1	11	2.26274	2.4513	8.45	9.96475	0.280066
1	12	2.4513	2.63987	7.4	13.4336	0.566174
1	13	2.63987	2.82843	9	6.67213	0.100705
1	14	2.82843	3.01699	5	5.91245	0.0848211
1	15	3.01699	3.20555	8	5.46355	0.0877734
1	16	3.20555	3.39411	5	4.28458	0.0648165
1	17	3.39411	3.58267	4	3.9306	0.0643774
1	18	3.58267	3.77124	2	2.4489	0.0505668
1	19	3.77124	3.9598	1	1.83391	0.0476459
1	20	3.9598	4.14836	1	1.69569	0.0431601
1	21	4.14836	4.33692	1	0.956944	0.0314588
1	22	4.33692	4.52548	2	1.03333	0.028691
1	23	4.52548	4.71405	1	1.0488	0.0359589
1	24	4.71405	4.90261	0	0.520259	0.0241042
1	25	4.90261	5.09117	0.5	0.258812	0.0137664
1	26	5.09117	5.27973	0.5	0.228352	0.0136149
1	27	5.27973	5.46829	0	0.191236	0.0135697
1	28	5.46829	5.65685	0	0.0896073	0.00900025
1	29	5.65685	5.84542	0	0.0307471	0.00526149

1	0	0.188562	0.377124	0	0.277416	0.0148718
1	1	0.377124	0.565685	2	1.02364	0.0263438
1	2	0.565685	0.754247	1	1.64254	0.0365222
1	3	0.754247	0.942809	2	2.47316	0.0515945
1	4	0.942809	1.13137	4	3.83574	0.065366
