30	0	0	0.379171	1.51287	2.04291	2.28788	3.86587	9.85209	8.801	16.7038	18.1469	17.1505	20.1444	17.8832	6.26769	22.778	7.12876	7.72554	2.64803	5.71828	0	0	0	0	0	3.80245	0	0	0	0
31	0	0	0.38077	1.51081	2.03971	2.28579	3.86298	9.83934	8.78676	16.6802	18.1262	17.1254	22.0222	15.9526	6.25831	25.0912	4.7765	7.71401	2.64581	5.71136	0	0	0	0	0	3.79983	0	0	0	0
32	0	0	0.382512	1.50871	2.03637	2.28364	3.86002	9.82602	8.77191	18.122	16.638	17.0991	21.9902	15.9294	6.2485	25.056	4.77083	7.70193	2.64353	5.70409	0	0	0	0	0	3.79714	0	0	0	0
33	0	0	0.384407	1.50657	2.03288	2.28143	3.85699	9.81212	8.75642	19.5608	15.1509	17.0717	23.863	13.9989	6.23826	25.0191	4.76493	7.68926	2.64119	5.69646	0	0	0	0	0	3.79436	0	0	0	0
34	0	0	0.386463	1.50438	2.02925	2.27916	3.85391	9.79761	8.74029	19.5295	15.1317	17.0431	23.827	16.0257	4.17637	24.9806	4.75881	10.3148	0	5.68846	0	0	0	0	0	3.7915	0	0	0	0
35	0	0	0.38869	1.50217	2.02547	2.27681	3.85076	9.78249	8.72353	19.4969	15.1118	18.7713	23.9367	14.0916	6.3671	22.7416	4.75246	10.2984	0	5.68007	0	0	0	0	0	3.78856	0	0	0	0
36	0	0	0.391095	1.49993	2.02154	2.27438	3.84756	9.76674	8.70612	19.4629	15.0912	18.734	23.9005	14.0647	6.35721	22.7012	4.74585	10.2814	0	5.67125	0	0	0	0	0	3.78554	0	0	0	0
37	0	0	0.393689	1.49766	2.01745	2.27188	3.84433	9.75034	8.68806	22.3576	12.1396	20.4538	22.1041	14.0366	6.34695	22.6589	4.739	10.2637	2.78506	2.87695	0	0	0	0	0	3.78245	0	0	0	0
38	0	0	0.39648	1.49535	2.0132	2.26929	3.84107	9.73329	8.66938	22.3158	12.1222	20.4109	22.0671	16.0598	4.2836	22.6148	4.73192	10.2452	2.77875	2.87357	0	0	0	0	0	3.77929	0	0	0	0
39	0	0	0.399478	1.49301	2.00879	2.26662	3.83779	9.71558	9.96848	20.9538	12.1042	20.3661	22.0288	16.0251	6.47031	20.3749	4.7246	10.226	2.77211	2.87006	0	0	0	0	0	3.77605	0	0	0	0
40	0	0	0.402692	1.49064	2.00421	2.26387	3.83447	9.69724	9.94267	20.9143	12.0857	20.3196	21.9889	15.9889	6.45542	20.3344	4.71702	10.206	2.76513	2.86642	0	0	0	0	0	3.77274	0	0	0	0
41	0	0	0.406133	1.48824	2.73253	1.52798	3.83111	9.67824	9.91598	22.3388	10.6008	20.2712	21.9476	15.9511	6.43987	20.2923	4.70916	10.1851	2.75779	2.86263	0	0	0	0	0	3.76934	0	0	0	0
42	0	0	0.409811	1.48583	2.72596	1.52671	3.82772	9.65857	9.88841	22.2939	10.583	21.9773	20.1481	15.9117	6.42362	22.594	4.84278	7.67622	2.75008	2.85868	0	0	0	0	0	3.7659	0	0	0	0
43	0	0	0.413733	1.48339	2.71916	1.52542	3.82431	9.6382	12.4974	19.6099	10.5646	21.9207	20.1077	15.8706	8.60196	20.3503	4.82839	7.66247	2.74199	2.85458	0	0	0	0	0	3.76239	0	0	0	0
44	0	0	0.417912	1.48094	2.71212	1.5241	3.82087	9.6171	12.4634	19.5662	12.1517	22.0131	18.3085	15.8279	8.57838	22.65	4.96163	5.15602	2.73349	2.85032	0	0	0	0	0	3.75882	0	0	0	0
45	0	0	0.422355	1.47848	2.70484	1.52276	3.81742	9.59524	12.4285	19.5208	12.1242	23.7138	16.5112	17.8303	6.50686	22.5979	4.9429	5.15051	2.72458	2.84589	0	0	0	0	0	3.75517	0	0	0	4.39388
46	0	0	0.427074	1.47602	2.69732	1.52138	3.81396	9.57264	15.0314	16.8349	12.0956	23.6505	16.4743	17.7768	6.48841	22.5439	4.92335	5.1449	2.71525	2.84128	0	0	0	0	0	3.75145	0	0	0	4.3648
47	0	0	0.432076	1.47355	2.68954	1.51997	3.8105	9.54926	14.9909	16.7897	12.066	23.5849	16.4362	17.7211	6.46919	22.4879	4.90296	5.13921	2.70549	2.8365	0	0	0	0	0	3.74767	0	0	0	4.33406
48	0	0	0.437371	1.47109	2.68151	1.51853	3.80704	10.6953	15.0941	15.428	13.6429	21.9094	16.3968	17.6632	10.8364	18.0427	4.88172	5.13341	2.69526	2.83154	0	0	0	0	0	3.74382	0	0	0	4.30159
49	0	0	0	1.9116	2.67321	1.51707	3.80359	11.8349	16.5122	14.2204	12.1387	21.8454	18.2596	15.6995	12.9962	15.8018	4.85959	5.12752	2.68456	2.82641	0	0	0	0	0	3.73992	0	0	0	4.26733
50	0	0	0	1.91507	2.66466	1.51557	4.82196	10.7716	16.4608	14.1916	12.1014	21.7793	18.2053	15.6491	12.9531	15.761	4.83656	5.12153	2.67337	2.82107	0	0	0	0	0	3.73598	0	0	4.23124	0
51	0	0	0	1.91888	2.65584	1.51405	5.83609	9.71121	16.4084	14.1618	13.6712	21.8529	20.2014	11.7941	15.1075	13.5197	4.81259	5.11545	2.66166	2.81553	0	0	0	0	0	3.73198	0	0	4.19325	0
52	0	0	0	1.92304	2.64674	1.5125	5.81985	9.67973	16.355	15.5969	13.7603	20.175	20.1385	11.7571	15.0544	13.4827	4.78766	5.1093	2.64944	2.80978	0	0	0	0	0	3.72792	0	0	4.15331	0
53	0	0	0	1.92757	2.63737	1.51092	5.80318	9.64724	16.3007	18.4865	12.3889	20.2556	20.2165	11.8662	15.1448	11.2508	4.76173	7.73974	0	2.80381	0	0	0	0	0	3.72381	0	0	4.11135	0
54	0	0	0	2.51756	2.04263	1.50932	5.78609	9.61371	16.2455	18.4397	12.3335	20.1899	20.145	11.8204	17.2909	9.02243	4.7348	7.72008	0	2.79762	0	0	0	0	0	3.71964	0	4.06734	0	0
55	0	0	0	2.51741	2.03816	1.50769	5.7686	10.7513	15.0174	18.3915	15.5018	16.8965	20.0711	11.773	19.4255	9.13645	2.3733	7.69976	0	2.7912	0	0	0	0	0	3.71542	0	4.02122	0	0
56	0	0	0	2.51751	2.03356	1.50603	5.75073	10.7129	14.9636	18.3417	15.4287	16.8404	19.9946	11.7241	19.3573	9.10092	2.36031	7.67876	2.78454	0	0	0	0	0	0	3.71116	0	3.97296	0	0
57	0	0	0.438424	2.07945	2.02884	1.50435	6.75867	10.8109	13.7454	19.7551	13.8886	16.7825	19.9156	11.6736	19.2869	9.06407	2.34693	7.65708	2.77764	0	0	0	0	0	0	3.70685	3.92252	0	0	0
58	0	0	0.436402	2.0821	2.02402	1.50265	7.76288	9.73545	13.7027	21.1593	13.9615	16.8751	19.9738	9.72165	19.2143	11.359	0	7.63474	2.77048	0	0	0	0	0	0	3.70249	3.86989	0	0	0
59	0	0	0.434326	2.08508	2.01908	1.50093	8.76177	9.82912	13.809	19.7732	13.891	18.571	18.131	9.67656	19.1395	11.3053	0	7.61171	2.76306	0	0	0	0	0	0	3.6981	3.81505	0	0	0
60	0	0	0.432211	2.08839	2.01401	1.49919	9.75475	9.91489	13.9248	18.3874	13.8186	20.2468	16.3035	9.63015	19.0625	11.2498	0	7.58799	2.75537	0	0	0	0	0	0	7.45166	0	0	0	0
61	0	0	0.430058	2.09204	2.0088	1.49743	10.7336	8.83872	13.8861	19.7881	13.8813	22.0736	16.5266	7.82902	19.1256	9.00033	0	7.56358	2.7474	0	0	0	0	0	0	7.38793	0	0	0	0
62	0	0	0.427868	2.09604	2.00344	1.49566	11.7093	8.93335	13.9968	19.8537	12.3405	23.7429	16.5944	7.93883	19.1935	6.75369	0	7.53843	2.73915	0	0	0	0	0	3.63725	3.68472	0	0	0	0
63	0	0	0.425641	2.10041	1.99793	1.49386	11.6574	8.86894	13.9649	19.7771	12.2649	23.6399	16.511	7.90534	21.2976	4.528	2.47688	5.03566	2.7306	0	0	0	0	0	3.57362	3.6802	0	0	0	0
64	0	0	0.423377	2.10515	1.99227	1.49207	11.6047	8.80264	13.9339	19.6983	12.1873	25.2908	16.5707	5.9689	21.1929	4.50734	4.94967	2.53623	2.72178	0	0	0	0	3.50785	0	3.67566	0	0	0	0
65	0	0	0.421076	2.11028	1.98646	1.49029	11.5512	8.73447	13.9036	21.0821	10.6429	25.1746	16.482	7.98978	19.0374	4.48622	4.92679	2.53172	2.71269	0	0	0	0	3.44001	0	3.67111	0	0	0	0
66	0	0	0.41874	1.52535	2.57097	1.48849	11.4972	9.83561	11.3598	22.3312	12.1832	23.4442	16.3909	9.99552	16.8932	4.46463	4.90324	2.52716	2.70328	0	0	0	3.37015	0	3.66654	0	0	0	0	0
67	0	0	0.416369	1.51937	2.57676	2.36074	12.6062	7.72125	15.2514	19.784	12.2317	21.7362	16.2976	11.9894	16.9492	2.2505	4.87902	2.52254	2.69355	0	0	0	3.29837	0	3.66195	0	0	0	0	0
68	0	0	0.413963	1.51346	2.58273	2.34811	12.5244	7.68039	16.4812	19.8724	13.8985	21.9329	12.6987	11.9224	16.8526	2.24553	4.85416	2.51786	2.6835	0	0	3.22475	0	0	3.65737	0	0	0	0	0
69	0	0	0.411524	1.50764	2.58889	3.19617	12.6062	6.61317	16.3674	19.8322	13.8055	23.5777	10.8754	15.9369	12.6705	2.24047	4.82867	2.5131	2.67311	0	0	3.14941	0	0	3.65278	0	0	0	0	0
70	0	0	0.409052	1.50193	2.59522	3.16393	12.5323	6.58013	16.2507	22.7169	13.9946	21.9944	9.06733	17.8813	10.5543	4.56289	2.47497	2.50826	2.66237	0	3.07247	0	0	0	3.64819	0	0	0	0	0
71	0	0	0.406549	1.49632	2.60171	3.13154	13.4806	5.52354	16.1313	21.1645	16.9931	20.2734	9.01893	17.7602	10.4996	4.53384	2.47202	2.50333	2.65127	0	2.99407	0	0	0	3.6436	0	0	0	0	0
72	0	0	0.404014	1.49085	2.60834	3.09912	12.356	7.7086	14.8392	23.9947	13.9887	23.675	5.46244	17.6364	10.4437	4.50412	2.46906	5.13814	0	2.91436	0	0	0	0	3.63903	0	0	0	0	0
73	0	0	0.40145	0.897634	3.20302	4.81826	10.5054	8.85534	14.87	22.5476	13.9454	23.5405	7.3429	15.6061	10.3865	4.47373	4.95932	2.62797	0	2.83352	0	0	0	0	3.63447	0	0	0	0	0
74	0	0	0.398857	0.889301	3.2131	4.75812	10.4334	9.99148	13.5666	23.9061	12.4361	23.4034	12.9954	11.8417	8.28726	4.44273	4.95115	2.61574	2.75173	0	0	0	0	0	3.62993	0	0	0	0	0
75	0	0	0.832408	0.444801	3.2235	4.69906	10.3602	11.0943	12.2935	23.7871	12.3682	23.2977	14.8083	16.0053	2.0954	4.41116	4.94289	2.60313	2.66919	0	0	0	0	0	3.62541	0	0	0	0	0
76	0	0	0.821073	0.445183	4.69567	4.92619	8.53956	14.5171	8.69743	23.6595	12.276	24.9757	14.8551	13.9876	4.268	2.20262	4.93452	5.17621	0	0	0	0	0	0	3.62092	0	0	0	0	0
77	0	0	0.80961	0.44569	3.94817	5.60621	8.48685	15.5691	8.7861	22.1931	13.8098	23.2789	16.6483	11.9867	6.43409	0	4.92605	5.07937	0	0	0	0	0	0	3.61646	0	0	0	0	0
78	0	0	0.798034	0.446331	3.92594	6.44203	7.55473	16.5993	8.85949	22.2226	15.4716	21.7425	14.7662	11.9026	6.39699	0	7.33664	2.56287	0	0	0	0	0	0	3.61203	0	0	0	0	0
79	0	0	0.78636	0.447113	4.63465	6.52375	6.64802	16.4351	10.1143	20.7893	16.978	18.2439	16.4691	11.8169	6.35937	2.33576	4.90884	2.54862	0	0	0	0	0	0	3.60764	0	0	0	0	0
80	0	0	0.774607	0.448044	5.31971	5.7495	8.66454	14.2283	10.0451	20.6779	20.0819	16.6521	14.6635	11.7296	6.32126	2.25277	4.90008	2.53394	0	0	0	0	0	0	3.60329	0	0	0	0	0
81	0	0	0.762797	0.449132	5.26845	5.71543	10.6475	12.0532	9.97494	23.4719	18.6511	14.9235	14.6188	13.6788	6.41509	0	4.89123	2.51882	0	0	0	0	0	0	3.59899	0	0	0	0	0
82	0	0	0.750952	0.450384	5.22033	6.55882	10.6988	10.9324	13.8318	19.3923	23.3584	9.99889	18.357	9.77571	6.32326	0	4.88227	2.50328	0	0	0	0	0	0	3.59473	0	0	0	0	0
83	0	0	0.7391	0.451809	5.90693	4.89981	12.4841	10.9934	13.8782	17.9775	24.7952	11.8405	16.617	9.85796	4.22379	0	7.36053	0	0	0	0	0	0	0	3.59051	0	0	0	0	0
84	0	0	0.72727	1.03866	5.26236	4.86789	12.3504	10.9226	13.7732	17.8878	26.2187	11.8957	14.7634	9.76063	4.21311	0	7.33496	0	0	0	0	0	0	0	3.58635	0	0	0	0	0
85	0	0	0.715497	1.61999	5.35844	5.85872	10.4649	10.8524	13.6665	19.2631	24.558	11.8067	16.5233	7.81028	4.20229	0	7.30883	0	0	0	0	0	0	0	3.58224	0	0	0	0	0
86	0	0	0.703818	2.19925	4.71091	5.80949	10.3723	10.783	13.5581	23.5249	20.0096	11.7167	20.1441	3.99236	4.19789	0	7.28215	0	0	0	0	0	0	0	3.57819	0	0	0	0	0
87	0	0	0.692275	2.1789	4.66983	5.71041	12.3649	12.1626	11.2718	22.0509	19.8906	13.3305	18.2288	3.97662	4.22281	0	7.2549	0	0	0	0	0	0	0	3.57419	0	0	0	0	0
88	0	0	0.680915	2.16103	4.6338	6.48932	11.4009	12.0847	12.5083	22.044	19.9311	13.3063	16.3412	3.96063	4.2456	0	7.22708	0	0	0	0	0	0	0	3.57025	0	0	0	0	0
89	0	0	0.669792	2.14595	4.60319	6.36744	11.3401	12.0074	13.7361	22.0374	21.5153	11.732	14.4701	3.9444	4.26608	0	7.1987	0	0	0	0	0	0	0	3.56636	0	0	0	0	0
90	0	0	0.658963	2.1339	6.02088	6.53565	10.5756	10.9047	16.2373	22.2066	21.6053	10.194	14.5078	2.03052	4.28412	0	7.16974	0	0	0	0	0	0	0	3.56253	0	0	0	0	0
91	0	0	0.648491	2.12508	5.93046	6.45148	12.5932	8.79055	16.0951	23.511	19.974	13.6053	10.9202	2.02556	4.29957	2.34289	4.79732	0	0	0	0	0	0	0	3.55875	0	0	0	0	0
92	0	0.289106	0.34934	2.70003	5.99563	5.63917	12.5307	11.0857	16.2571	20.6873	19.8443	13.4753	10.8749	2.0205	2.10187	4.53317	4.7874	0	0	0	0	0	0	0	3.55502	0	0	0	0	0
93	0	0.28231	0.346582	3.25939	6.06996	5.70275	11.6068	12.1719	17.609	19.3611	19.8507	11.7432	10.8302	2.01534	2.09502	4.52935	4.77739	0	0	0	0	0	0	0	3.55135	0	0	0	0	0
94	0	0.276072	0.343835	3.80123	4.68729	6.37246	11.5409	12.0849	20.1151	18.0407	19.9004	13.5119	7.28792	2.01009	2.08811	4.52228	4.76728	0	0	0	0	0	0	0	3.54775	0	0	0	0	0
95	0	0.27047	0.341116	4.30156	4.07531	7.19709	9.57353	14.1992	21.4385	16.7315	18.3373	15.1296	5.52185	2.00475	2.08116	4.51193	4.75709	0	0	0	0	0	0	0	3.5442	0	0	0	0	0
96	0	0.265596	0.33843	4.2202	5.49089	6.56457	10.6864	13.2555	20.1144	18.0728	18.3885	13.3835	5.51748	1.9993	2.07416	4.49829	4.74679	0	0	0	0	0	0	0	3.54071	0	0	0	0	0
97	0	0.261532	0.335781	3.55209	6.02309	6.52542	10.5959	14.3886	20.1222	19.5649	18.569	10.0558	5.51431	1.99375	2.06712	4.48139	4.73641	0	0	0	0	0	0	0	3.53725	0	0	0	0	0
98	0	0.258349	0.743314	3.05738	5.24131	7.23349	10.5063	15.5062	20.1176	19.6054	20.1975	6.77033	5.51232	1.9881	4.25175	4.60982	2.38567	0	0	0	0	0	0	0	3.53382	0	0	0	0	0
99	0	0.25612	1.13127	2.58858	5.19599	6.32865	11.3052	14.2811	23.7662	18.3356	18.5942	6.72782	5.51146	4.03525	2.16826	4.60291	2.3822	0	0	0	0	0	0	0	3.53042	0	0	0	0	0
100	0	0.254908	1.06222	2.58387	5.1554	6.25297	12.3022	14.3497	22.4659	18.2369	18.4678	6.68479	5.51167	4.02221	2.14435	4.59334	2.37872	0	0	0	0	0	0	0	3.52702	0	0	0	0	0
101	0	0.254767	0.996018	3.16788	5.97645	4.72124	14.3235	12.2521	22.3397	18.1389	19.9413	5.04472	5.5129	4.00903	2.12	4.58125	2.37521	0	0	0	0	0	0	0	3.52362	0	0	0	0	0
102	0	0.525025	0.664338	3.15669	6.65918	3.93753	14.2801	15.7023	20.0579	16.7263	19.7982	6.77376	3.76568	3.99569	2.09522	4.56682	2.37168	0	0	0	0	0	0	0	3.52021	0	0	0	0	0
103	0	0.497101	0.637075	3.72662	5.28263	4.64676	14.2395	16.781	18.829	19.5698	16.731	6.74054	1.87003	5.89382	2.07001	4.55022	2.36816	0	0	0	0	0	0	3.51679	0	0	0	0	0	0
104	0	0.473997	1.04854	3.85991	5.3291	3.94897	13.1411	17.742	20.1046	19.5984	16.7704	5.10294	1.86998	7.94144	0	4.53165	2.36463	0	0	0	0	0	0	3.51334	0	0	0	0	0	0
105	0	0.733092	0.74319	3.25921	5.83338	4.8657	12.1906	16.5012	19.8961	26.6619	10.8312	5.08478	1.87001	7.91921	0	4.51136	2.36109	0	0	0	0	0	0	3.50984	0	0	0	0	0	0
106	0	0.710349	0.73197	3.82449	5.1858	4.89125	13.1265	15.4333	21.1618	26.6694	7.701	6.68858	1.87011	7.89708	0	4.48961	2.35752	0	0	0	0	0	0	3.50629	0	0	0	0	0	0
107	0	0.702063	0.720725	4.37543	4.56681	5.79654	12.1597	15.4004	22.4076	26.6699	6.21167	6.6838	1.87029	7.87497	2.1925	2.27416	2.35393	0	0	0	0	0	0	3.50266	0	0	0	0	0	0
108	0	0.70931	0.709467	4.90394	3.24704	7.40609	11.2309	14.1696	23.526	26.533	6.19677	6.67999	1.87053	7.85285	2.1763	2.26653	2.35032	0	0	0	0	0	0	3.49896	0	0	0	0	0	0
109	0	0.438131	0.991638	4.82534	2.53314	8.12398	12.1965	14.3013	23.6205	25.0854	6.1828	6.67709	1.87084	7.83064	2.15959	2.25884	2.34668	0	0	0	0	0	0	3.49515	0	0	0	0	0	0
110	0	0.464097	1.42801	4.30021	2.56994	9.85626	10.373	14.3172	23.5643	23.4949	7.64068	6.67503	3.75415	5.92537	2.14269	4.59413	0	0	0	0	0	0	0	3.49122	0	0	0	0	0	0
111	0	0.499839	1.41189	4.23829	2.60912	8.92837	12.2362	12.1381	25.9903	22.0535	7.65317	6.67375	5.63058	1.965	4.18781	4.58267	0	0	0	0	0	0	0	3.48716	0	0	0	0	0	0
112	0	0.24086	1.69909	3.59787	3.97062	8.14549	11.1689	14.3683	27.3459	19.3438	7.6659	6.67322	5.59543	1.95758	4.19186	4.57114	0	0	0	0	0	0	0	3.48295	0	0	0	0	0	0
113	0	0.266445	1.70836	3.54785	3.26681	10.613	9.33728	16.7795	26.1659	19.4723	7.8198	5.06579	5.55994	1.95013	4.19679	4.55955	0	0	0	0	0	0	0	3.47856	0	0	0	0	0	0
114	0	0.293206	2.15373	3.07543	3.29056	10.589	9.2657	18.0055	26.1758	16.6641	9.30715	5.07928	5.52414	1.94267	4.20285	4.54789	0	0	0	0	0	0	0	3.47399	0	0	0	0	0	0
115	0	0	2.47841	3.05724	3.30533	12.3161	7.46078	19.2282	27.5018	14.0157	9.32989	5.06734	5.51395	1.9352	4.21028	4.5362	0	0	0	0	0	0	0	3.46922	0	0	0	0	0	0
116	0	0	2.95028	2.61107	3.28598	13.1797	6.56233	19.2391	27.3924	12.5353	10.8391	5.03408	5.52522	1.92773	4.21931	4.52447	0	0	0	0	0	0	0	3.46423	0	0	0	0	0	0
117	0	0	2.97251	2.62588	3.26692	11.4069	8.30851	19.1984	24.6893	15.1595	9.27051	6.62566	5.53662	3.96645	4.37994	2.31669	0	0	0	0	0	0	0	3.459	0	0	0	0	0	0
118	0	0	2.53016	3.11008	3.25369	10.4967	9.19994	20.243	23.5349	15.1557	9.3083	6.61042	5.54807	3.95177	2.18802	4.51674	0	0	0	0	0	0	0	3.45348	0	0	0	0	0	0
119	0	0.29009	2.24	3.1504	3.25176	10.4477	9.23767	20.0854	24.9045	13.8357	9.34669	6.59407	7.46481	2.03411	2.18002	4.53255	0	0	0	0	0	0	0	3.44767	0	0	0	0	0	0
120	0	0.280123	1.79732	3.65074	3.9753	8.79218	10.1647	19.928	24.9584	13.8358	10.9802	4.98205	7.46869	2.03168	2.17201	4.54802	0	0	0	0	0	0	0	3.44153	0	0	0	0	0	0
