1.06226	0
0.980392	0.0578927
1.0326	0.0575055
0.998894	0.0520799
1.00267	0.0418007
1.00866	0.0352606
1.00589	0.0303322
1.00585	0.0265407
0.995994	0.0253551
0.988977	0.0237706
0.990506	0.0216587
0.986138	0.0202896
0.985987	0.0187294
0.986175	0.0173925
0.989088	0.0164752
0.983378	0.0164052
0.983918	0.0154491
0.985737	0.0146975
0.985782	0.013924
0.988592	0.0135084
0.990628	0.0130177
0.992136	0.012513
0.993606	0.0120551
0.992936	0.0115714
0.99106	0.0112596
0.990955	0.010827
0.989079	0.0105874
0.988656	0.0102177
0.98799	0.00988702
0.987856	0.00955837
0.989081	0.00932816
0.990118	0.0090941
0.98775	0.00912156
0.98994	0.00911251
0.991172	0.00893495
0.991558	0.00869512
0.990083	0.00858434
0.990577	0.00837263
0.990878	0.00816337
0.992105	0.00805094
0.992278	0.00785643
0.992282	0.00766937
0.992522	0.00749479
0.993491	0.00738683
0.993865	0.00723211
0.994179	0.0070817
0.994736	0.00695291
0.994885	0.00680967
0.994263	0.0066991
0.994708	0.00657991
0.994475	0.00645503
0.995301	0.00638356
0.994671	0.00629413
0.995537	0.00623689
0.996206	0.00615927
0.996387	0.00605192
0.995295	0.00604351
0.996398	0.0060391
0.997141	0.00598234
0.996606	0.00590653
0.998228	0.00602822
0.996842	0.00608814
0.996764	0.00599201
0.996815	0.0058986
0.996217	0.00583804
0.996227	0.00574959
0.994381	0.00595274
0.994588	0.00586882
0.993951	0.00581821
0.992195	0.00599426
0.99197	0.00591406
0.991883	0.00583256
0.991575	0.00576079
0.9931	0.00588135
0.99325	0.00580484
0.992574	0.00576765
0.993754	0.00581221
0.993042	0.00578123
0.992269	0.00575943
0.992013	0.00569311
0.990844	0.00574167
0.990379	0.00569045
0.990755	0.00563434
0.990917	0.00556957
0.992088	0.00562588
0.99209	0.00556047
0.99242	0.00550632
0.993416	0.00553308
0.994062	0.00550854
0.993776	0.00545474
0.995212	0.00558043
0.995992	0.0055741
0.996467	0.00553436
0.996517	0.00547571
0.997253	0.00546726
0.997581	0.00542014
0.997496	0.00536492
0.997946	0.00532897
0.998376	0.00529245
0.997939	0.00525754
0.997994	0.00520578
0.998908	0.00523425
0.998646	0.00518997
0.99907	0.00515735
0.999585	0.00513388
0.999995	0.00510183
0.999799	0.00505791
0.999673	0.00501266
0.999648	0.00496673
0.999535	0.00492286
0.999699	0.00488123
0.999344	0.00485053
0.999397	0.0048079
0.999536	0.00476774
0.999819	0.00473466
0.999654	0.00469673
0.999906	0.00466334
0.999284	0.00466519
0.999037	0.0046325
0.999217	0.00459737
0.998817	0.00457669
0.999023	0.0045438
0.99913	0.00450811
0.999063	0.00447225
0.998991	0.00443705
0.999476	0.00442824
0.999799	0.00440516
1.00006	0.00437858
0.999392	0.0043957
0.99849	0.00445332
0.998549	0.00441972
0.998666	0.00438776
0.998224	0.00437689
0.998704	0.00437043
0.99867	0.00433818
0.998896	0.00431216
0.998809	0.00428156
0.998414	0.00426874
0.998872	0.00426256
0.998945	0.00423273
0.999384	0.00422545
0.999251	0.0041978
0.999141	0.00416989
0.999954	0.00421957
0.999298	0.00424115
0.999621	0.00422434
0.999301	0.00420766
0.999033	0.00418775
0.999031	0.00415964
0.99894	0.00413291
0.998738	0.0041105
0.998489	0.00409095
0.998035	0.00408939
0.997252	0.00413708
0.996927	0.00412311
0.996706	0.0041026
0.996014	0.00413443
0.995771	0.00411538
0.995614	0.0040925
0.995652	0.0040671
0.995679	0.00404193
0.995532	0.00401966
0.99547	0.00399548
0.995322	0.00397383
0.995444	0.00395161
0.995706	0.00393646
0.995745	0.00391308
0.995793	0.00389008
0.995892	0.00386834
0.996018	0.00384762
0.995924	0.00382627
0.995925	0.00380402
0.995402	0.00381781
0.995625	0.00380238
0.995566	0.00378111
0.9959	0.00377435
0.995903	0.00375303
0.995764	0.00373451
0.99576	0.00371365
0.995913	0.0036962
0.996102	0.00368056
0.996372	0.00367028
0.99576	0.00370094
0.995731	0.00368095
0.995692	0.00366125
0.995753	0.00364207
0.996013	0.00363187
0.995505	0.00364791
0.995247	0.00363776
0.995106	0.00362133
0.995564	0.0036312
0.995801	0.00362004
0.996116	0.00361489
0.996158	0.00359651
0.996058	0.00357946
0.995615	0.0035885
0.995674	0.00357076
0.995625	0.00355306
0.995388	0.00354314
0.995551	0.00352918
0.995726	0.00351598
0.995553	0.00350283
0.995315	0.00349364
0.995551	0.00348449
0.995845	0.00347982
0.995907	0.00346348
0.995897	0.00344676
0.995846	0.00343058
0.995818	0.00341428
0.995894	0.00339888
0.995898	0.00338277
0.995493	0.00339094
0.995543	0.00337539
0.995405	0.00336242
0.995483	0.00334766
0.995376	0.00333386
0.995253	0.00332076
0.99556	0.00331972
0.995494	0.00330523
0.995569	0.00329105
0.99559	0.00327623
0.995582	0.00326148
0.995673	0.00324811
0.995365	0.00324811
0.995546	0.00323871
0.995827	0.00323653
0.995775	0.0032227
0.995952	0.00321343
0.996453	0.00323823
0.996633	0.00322914
0.996348	0.00322774
0.996267	0.00321483
0.99644	0.00320568
0.996586	0.0031953
0.996415	0.00318627
0.996734	0.00318868
0.996841	0.00317701
0.997116	0.00317556
0.997508	0.00318637
0.997448	0.00317366
0.997578	0.00316315
0.997265	0.0031655
0.997445	0.00315757
0.997669	0.00315259
0.997935	0.00315088
0.997453	0.00317469
0.997338	0.00316394
0.997211	0.00315371
0.997396	0.00314645
0.997289	0.00313569
0.997604	0.00313903
0.997423	0.00313177
0.997682	0.00313004
0.997616	0.00311841
0.997806	0.00311197
0.998153	0.00311908
0.99842	0.00311832
0.998611	0.00311206
0.998485	0.00310258
0.998698	0.00309797
0.998789	0.00308742
0.99885	0.00307624
0.998844	0.00306454
0.998912	0.00305371
0.999115	0.00304887
0.999298	0.00304291
0.999187	0.00303352
0.99911	0.00302319
0.999063	0.00301231
0.998951	0.00300326
0.998829	0.00299464
0.999005	0.00298879
0.998756	0.00298817
0.999225	0.00301378
0.999217	0.00300283
0.999178	0.00299221
0.999492	0.00299789
0.999508	0.00298714
0.999192	0.00299306
0.999183	0.00298239
0.999022	0.00297612
0.998875	0.00296923
0.998966	0.00296013
0.999326	0.00297155
0.999497	0.00296602
