x	y	z	r
27.5431	38.9504	22.8516	52.8956
27.5431	38.9504	22.8516	52.8956
28.4592	38.5937	20.7233	52.2384
28.7364	38.9354	21.5089	52.9564
28.7364	38.9354	21.5089	52.9564
27.9738	38.0729	21.0155	51.7081
26.9982	37.9048	21.0276	51.067
25.6547	39.2419	20.3903	51.1258
25.6547	39.2419	20.3903	51.1258
26.0263	38.5756	20.5322	50.8627
25.1414	38.0777	21.643	50.5017
25.1414	38.0777	21.643	50.5017
24.4602	37.8432	21.519	49.9347
25.8506	37.9404	22.0407	50.9266
25.8506	37.9404	22.0407	50.9266
25.8506	37.9404	22.0407	50.9266
25.8506	37.9404	22.0407	50.9266
25.9441	37.3929	22.1013	50.5945
25.3363	38.2078	22.255	50.9613
25.5159	39.1171	22.5918	51.8806
25.5159	39.1171	22.5918	51.8806
27.0459	39.3517	23.0718	53.0316
27.0459	39.3517	23.0718	53.0316
26.6298	37.8403	23.8682	52.0646
26.6298	37.8403	23.8682	52.0646
26.8144	38.1727	24.1376	52.5241
26.8072	37.7624	24.5599	52.4196
26.1969	38.623	23.6612	52.3247
25.275	38.9341	23.4934	52.0252
25.275	38.9341	23.4934	52.0252
25.275	38.9341	23.4934	52.0252
25.275	38.9341	23.4934	52.0252
23.8633	38.4723	23.7922	51.1434
22.48	37.7584	24.122	50.129
22.4038	36.6728	24.2085	49.3242
21.8892	36.1584	22.3684	47.8217
23.5055	35.1818	21.3035	47.372
23.7855	34.0364	22.5699	47.2612
25.2193	33.6388	21.8756	47.3933
24.8262	32.6178	23.2568	47.1289
22.9813	32.9332	24.1826	46.8779
22.736	32.1302	23.2863	45.7332
22.736	32.1302	23.2863	45.7332
24.0369	32.8081	21.2418	45.8842
24.0369	32.8081	21.2418	45.8842
24.1303	32.0446	20.6552	45.1194
24.1798	32.9139	19.1912	45.1252
22.8493	31.7397	20.4417	44.1289
22.3794	32.1773	18.6291	43.3965
21.1688	31.9709	18.4013	42.5308
22.3341	30.8454	19.5	42.7843
22.2487	30.1777	19.29	42.164
22.2487	30.1777	19.29	42.164
23.3611	30.1803	20.9215	43.5236
22.057	29.6318	20.8322	42.4092
22.057	29.6318	20.8322	42.4092
22.601	28.5983	20.0264	41.59
22.6506	27.3395	21.1466	41.3241
22.6506	27.3395	21.1466	41.3241
22.4205	27.3841	20.7614	41.0318
22.2845	26.1847	19.1842	39.3734
21.6369	24.8225	20.5291	38.804
21.0771	24.5087	20.7362	38.4045
20.8981	25.0806	21.1223	38.8834
20.8981	25.0806	21.1223	38.8834
21.4371	24.9433	22.0773	39.6122
21.7653	24.5051	21.2153	39.0425
20.2907	23.5246	21.1432	37.5786
20.2907	23.5246	21.1432	37.5786
20.3662	22.1526	22.0299	37.2939
20.5028	21.4849	22.7507	37.4107
20.3424	21.1474	22.0047	36.6775
19.1	21.8203	22.3115	36.5887
19.1459	21.0247	21.205	35.4719
19.1459	21.0247	21.205	35.4719
19.1459	21.0247	21.205	35.4719
19.4175	20.6807	21.4095	35.5401
18.1028	21.6927	21.2776	35.3698
18.1028	21.6927	21.2776	35.3698
17.2616	22.6957	20.8254	35.3094
16.9104	22.5622	21.4426	35.4232
16.5316	21.2234	20.7722	33.9884
17.362	21.2526	20.6558	34.3479
16.4845	21.8135	19.2037	33.4118
16.8831	21.6759	19.3459	33.6028
17.1172	21.5623	19.2829	33.6119
