x	y	z	r
-0.673429	0.0189014	-0.663153	0.945323
0.0762417	-0.918932	-0.909735	1.29532
0.0762417	-0.918932	-0.909735	1.29532
0.0762417	-0.918932	-0.909735	1.29532
0.0762417	-0.918932	-0.909735	1.29532
-0.172718	-1.54341	-0.286436	1.57923
-0.172718	-1.54341	-0.286436	1.57923
-0.172718	-1.54341	-0.286436	1.57923
-0.875603	-1.52332	-1.35953	2.2216
-0.875603	-1.52332	-1.35953	2.2216
-0.364728	-1.04252	-0.386366	1.1701
-0.364728	-1.04252	-0.386366	1.1701
0.687122	-0.984243	-0.840286	1.46525
1.73793	-0.239898	-0.645394	1.86936
1.73793	-0.239898	-0.645394	1.86936
0.649747	-0.377931	0.521803	0.91503
0.240424	-0.524214	0.944917	1.10701
0.240424	-0.524214	0.944917	1.10701
0.844727	0.0379511	0.021957	0.845864
1.38299	0.396436	0.579103	1.55086
1.38299	0.396436	0.579103	1.55086
1.38299	0.396436	0.579103	1.55086
0.337841	-0.710854	1.04154	1.30547
0.105268	-1.2084	-0.0943539	1.21664
0.105268	-1.2084	-0.0943539	1.21664
0.105268	-1.2084	-0.0943539	1.21664
0.105268	-1.2084	-0.0943539	1.21664
-0.906208	-0.289501	0.289526	0.994409
-0.906208	-0.289501	0.289526	0.994409
-0.906208	-0.289501	0.289526	0.994409
-1.35223	-0.571396	1.25359	1.93042
-0.811497	-1.29614	0.866869	1.75783
0.1087	-0.817897	1.08876	1.36608
-0.900232	0.276069	1.50493	1.77523
-0.964762	0.915613	2.2772	2.63718
-0.964762	0.915613	2.2772	2.63718
-0.964762	0.915613	2.2772	2.63718
-0.964762	0.915613	2.2772	2.63718
-0.0161595	1.33915	1.98929	2.3981
0.866061	2.136	1.62276	2.81885
0.273172	1.67854	1.64965	2.36928
0.273172	1.67854	1.64965	2.36928
0.273172	1.67854	1.64965	2.36928
0.144448	2.15899	1.79942	2.81426
0.596318	2.09484	1.02845	2.40867
1.36546	2.36764	2.11887	3.4583
0.590083	3.2338	1.93538	3.81462
0.181133	3.19723	2.91582	4.33095
0.181133	3.19723	2.91582	4.33095
0.181133	3.19723	2.91582	4.33095
0.673569	2.61041	2.92129	3.97516
1.36882	1.83856	2.57093	3.44436
1.49237	2.91163	2.42876	4.07476
0.365937	2.88865	2.91711	4.12162
0.681512	3.18842	3.77211	4.9859
0.681512	3.18842	3.77211	4.9859
0.0973888	3.76056	2.74944	4.65947
0.0973888	3.76056	2.74944	4.65947
0.0973888	3.76056	2.74944	4.65947
0.0973888	3.76056	2.74944	4.65947
0.0973888	3.76056	2.74944	4.65947
0.931518	3.97707	1.86123	4.48876
1.20324	3.59033	1.64288	4.12763
0.162532	3.75388	0.962415	3.8787
-0.144319	3.2367	2.05335	3.83579
-1.19749	3.24915	1.25526	3.68329
-1.19749	3.24915	1.25526	3.68329
-1.19193	4.17778	0.732137	4.40574
-0.476516	3.54756	1.26383	3.79598
-1.21451	3.15749	0.413346	3.40817
-0.55161	2.33681	0.670994	2.49303
-0.486098	2.60697	0.436808	2.68763
0.195419	2.26117	1.31582	2.62344
0.195419	2.26117	1.31582	2.62344
1.15807	3.19867	2.1089	4.00251
1.15807	3.19867	2.1089	4.00251
1.15807	3.19867	2.1089	4.00251
0.210274	4.09059	2.31304	4.70397
0.210274	4.09059	2.31304	4.70397
0.210274	4.09059	2.31304	4.70397
0.210274	4.09059	2.31304	4.70397
0.391082	3.77908	2.09649	4.33932
0.449954	3.00061	1.95695	3.61051
0.449954	3.00061	1.95695	3.61051
1.02202	1.88268	2.57761	3.35158
1.02202	1.88268	2.57761	3.35158
0.0954181	1.64012	2.29757	2.82452
1.10195	0.662325	2.20812	2.55514
1.10195	0.662325	2.20812	2.55514
1.10195	0.662325	2.20812	2.55514
1.10195	0.662325	2.20812	2.55514
1.79506	1.02112	1.40201	2.49611
1.79506	1.02112	1.40201	2.49611
1.54003	-0.0333182	0.416565	1.59572
1.54003	-0.0333182	0.416565	1.59572
1.27037	-0.273238	-0.0267157	1.2997
1.27037	-0.273238	-0.0267157	1.2997
1.27037	-0.273238	-0.0267157	1.2997
0.54021	-1.05892	1.1441	1.64988
1.16631	-0.459068	1.3063	1.81037
1.16631	-0.459068	1.3063	1.81037
1.1286	-0.0756157	1.61159	1.96893
0.00744286	-1.20745	1.08382	1.62254
0.00744286	-1.20745	1.08382	1.62254
0.00744286	-1.20745	1.08382	1.62254
0.00744286	-1.20745	1.08382	1.62254
-0.447945	-0.848086	0.465007	1.0659
-0.447945	-0.848086	0.465007	1.0659
-0.447945	-0.848086	0.465007	1.0659
-0.447945	-0.848086	0.465007	1.0659
-0.447945	-0.848086	0.465007	1.0659
-0.447945	-0.848086	0.465007	1.0659
-0.447945	-0.848086	0.465007	1.0659
-0.447945	-0.848086	0.465007	1.0659
-0.447945	-0.848086	0.465007	1.0659
-0.447945	-0.848086	0.465007	1.0659
-0.447945	-0.848086	0.465007	1.0659
-0.447945	-0.848086	0.465007	1.0659
-0.447945	-0.848086	0.465007	1.0659
-0.447945	-0.848086	0.465007	1.0659
-0.447945	-0.848086	0.465007	1.0659
-0.447945	-0.848086	0.465007	1.0659
0.317645	-1.65431	-0.348042	1.72011
0.317645	-1.65431	-0.348042	1.72011
0.317645	-1.65431	-0.348042	1.72011
1.12808	-1.20175	-0.133704	1.65368
0.198957	-0.209193	-0.543414	0.615341
0.469021	-0.462712	-0.812451	1.04602
-0.275475	0.523452	-0.246784	0.64093
-0.633578	0.118352	-0.297441	0.709859
-0.633578	0.118352	-0.297441	0.709859
-1.45992	-0.68063	0.811759	1.80377
-1.45992	-0.68063	0.811759	1.80377
-1.45992	-0.68063	0.811759	1.80377
-1.45992	-0.68063	0.811759	1.80377
-0.437346	-0.969385	-0.0541669	1.06485
-0.437346	-0.969385	-0.0541669	1.06485
0.185681	-1.07233	-0.31319	1.13246
0.185681	-1.07233	-0.31319	1.13246
-1.00115	-1.28108	-0.164971	1.63422
-1.00115	-1.28108	-0.164971	1.63422
-1.00115	-1.28108	-0.164971	1.63422
-1.1986	-0.283796	-0.252732	1.2574
-0.263129	0.748754	0.218818	0.823256
-0.263129	0.748754	0.218818	0.823256
-0.263129	0.748754	0.218818	0.823256
-0.263129	0.748754	0.218818	0.823256
-0.263129	0.748754	0.218818	0.823256
-0.263129	0.748754	0.218818	0.823256
-0.362728	1.18423	0.343227	1.28521
-0.23913	2.22083	-0.553462	2.30121
0.817258	2.06177	-1.48476	2.66896
-0.113335	1.97675	-0.371305	2.01451
-1.18792	1.78835	-0.317798	2.17033
-1.18792	1.78835	-0.317798	2.17033
-0.75228	0.670708	-1.39694	1.72256
-0.540371	-0.439154	-1.2652	1.44416
0.378583	-1.35677	-1.80999	2.29351
1.55982	-0.288547	-1.83186	2.42322
2.13476	0.819768	-1.84062	2.93549
1.57595	1.50327	-0.723236	2.29489
0.474274	2.252	0.201016	2.31016
0.474274	2.252	0.201016	2.31016
0.474274	2.252	0.201016	2.31016
0.474274	2.252	0.201016	2.31016
0.474274	2.252	0.201016	2.31016
0.805116	2.94724	-0.77508	3.15202
0.132705	2.69174	-1.59001	3.12909
0.132705	2.69174	-1.59001	3.12909
0.132705	2.69174	-1.59001	3.12909
0.579341	1.84837	-2.00201	2.78571
0.891364	0.738755	-1.4186	1.83104
0.891364	0.738755	-1.4186	1.83104
0.891364	0.738755	-1.4186	1.83104
1.19897	0.546406	-0.909909	1.60125
1.33419	-0.188337	-0.216828	1.36475
1.33419	-0.188337	-0.216828	1.36475
1.33419	-0.188337	-0.216828	1.36475
1.33419	-0.188337	-0.216828	1.36475
1.33419	-0.188337	-0.216828	1.36475
1.33419	-0.188337	-0.216828	1.36475
1.33419	-0.188337	-0.216828	1.36475
1.33419	-0.188337	-0.216828	1.36475
1.33419	-0.188337	-0.216828	1.36475
1.07392	0.238936	0.123016	1.10703
1.07392	0.238936	0.123016	1.10703
1.07392	0.238936	0.123016	1.10703
1.07392	0.238936	0.123016	1.10703
1.07392	0.238936	0.123016	1.10703
0.0679643	0.564045	-1.0489	1.19288
0.0679643	0.564045	-1.0489	1.19288
0.0679643	0.564045	-1.0489	1.19288
0.0679643	0.564045	-1.0489	1.19288
-0.511775	0.629789	-0.490471	0.948214
-0.449096	1.25925	0.569371	1.45313
-0.449096	1.25925	0.569371	1.45313
-0.10579	0.144859	-0.46184	0.495451
-0.10579	0.144859	-0.46184	0.495451
-0.10579	0.144859	-0.46184	0.495451
-0.10579	0.144859	-0.46184	0.495451
-0.10579	0.144859	-0.46184	0.495451
-0.10579	0.144859	-0.46184	0.495451
-0.10579	0.144859	-0.46184	0.495451
-0.10579	0.144859	-0.46184	0.495451
-0.10579	0.144859	-0.46184	0.495451
-0.10579	0.144859	-0.46184	0.495451
0.286487	0.183654	0.111252	0.358023
0.286487	0.183654	0.111252	0.358023
0.286487	0.183654	0.111252	0.358023
0.319417	-0.444628	1.17931	1.30019
-5.7877e-05	-0.586111	0.0774275	0.591203
0.978333	-1.21426	-0.420312	1.615
1.10676	-0.711181	0.397231	1.37422
0.921729	-1.24208	-0.571322	1.64886
0.733946	-1.21881	-0.286735	1.45134
1.2378	-1.07407	-0.320903	1.66996
1.2378	-1.07407	-0.320903	1.66996
1.39216	-0.458065	-0.604956	1.58553
1.27662	-0.0925254	-0.781089	1.49947
1.27662	-0.0925254	-0.781089	1.49947
1.45892	-0.857417	-0.626478	1.80447
1.45892	-0.857417	-0.626478	1.80447
1.32721	0.227707	0.102943	1.35053
0.596053	-0.565603	-0.217893	0.850096
0.163152	-1.11155	0.499138	1.22935
0.163152	-1.11155	0.499138	1.22935
0.163152	-1.11155	0.499138	1.22935
0.279998	-0.460759	0.0407647	0.540703
0.279998	-0.460759	0.0407647	0.540703
0.530621	-0.171504	0.0730048	0.562407
0.530621	-0.171504	0.0730048	0.562407
0.530621	-0.171504	0.0730048	0.562407
0.543023	-0.663035	-0.928594	1.26364
0.543023	-0.663035	-0.928594	1.26364
0.51542	-0.368022	-0.557822	0.843957
0.51542	-0.368022	-0.557822	0.843957
-0.120554	-1.23902	-0.0552375	1.24609
-0.120554	-1.23902	-0.0552375	1.24609
-1.15599	-0.580016	-0.00025248	1.29334
-1.15599	-0.580016	-0.00025248	1.29334
-0.679559	-1.74166	-1.05838	2.14834
-0.679559	-1.74166	-1.05838	2.14834
-0.679559	-1.74166	-1.05838	2.14834
-0.924182	-2.60277	-0.608636	2.82825
-1.553	-1.43311	-0.998547	2.33724
-0.83421	-0.330748	-0.296717	0.945167
-0.0585377	0.062698	-0.497441	0.504783
-0.0585377	0.062698	-0.497441	0.504783
-0.0585377	0.062698	-0.497441	0.504783
0.128575	0.593585	-0.714803	0.937986
0.128575	0.593585	-0.714803	0.937986
-0.487797	0.248372	0.425274	0.693176
0.144043	-0.516432	-0.2409	0.587778
0.144043	-0.516432	-0.2409	0.587778
0.144043	-0.516432	-0.2409	0.587778
0.144043	-0.516432	-0.2409	0.587778
0.144043	-0.516432	-0.2409	0.587778
0.157856	-0.204793	-1.19066	1.21841
-0.452293	-0.245676	-1.42215	1.51243
0.693797	0.496697	-0.315235	0.909635
-0.182363	1.37551	-0.251102	1.41009
0.308592	0.994742	-0.885306	1.36693
0.308592	0.994742	-0.885306	1.36693
0.308592	0.994742	-0.885306	1.36693
0.000490425	1.18699	-0.39203	1.25005
0.000490425	1.18699	-0.39203	1.25005
0.894882	0.654521	-0.359697	1.16559
0.54098	1.15979	0.159584	1.28966
0.996485	0.592472	0.311098	1.20033
0.996485	0.592472	0.311098	1.20033
1.90563	0.0765002	0.752679	2.05031
1.90563	0.0765002	0.752679	2.05031
1.90563	0.0765002	0.752679	2.05031
0.966555	-1.0075	-0.188154	1.40879
1.73424	-0.918151	-0.935383	2.17383
1.73424	-0.918151	-0.935383	2.17383
1.73424	-0.918151	-0.935383	2.17383
1.78753	-1.68797	0.140853	2.46259
1.78753	-1.68797	0.140853	2.46259
1.76761	-1.06754	0.879739	2.24455
0.657007	0.126403	1.55369	1.69162
0.657007	0.126403	1.55369	1.69162
0.55515	-0.870673	2.44079	2.65023
0.839082	-0.793028	2.02715	2.33287
0.839082	-0.793028	2.02715	2.33287
0.839082	-0.793028	2.02715	2.33287
0.839082	-0.793028	2.02715	2.33287
0.839082	-0.793028	2.02715	2.33287
1.56165	-1.8858	1.555	2.90052
1.56165	-1.8858	1.555	2.90052
1.56165	-1.8858	1.555	2.90052
1.56165	-1.8858	1.555	2.90052
1.14458	-1.39737	1.01768	2.07325
1.33295	-1.4135	0.380748	1.97982
1.58434	-0.388336	1.35398	2.11996
1.58434	-0.388336	1.35398	2.11996
0.769727	0.784238	0.596673	1.25041
0.769727	0.784238	0.596673	1.25041
0.820658	-0.126578	0.786407	1.14365
-0.194838	-0.563002	1.55481	1.66504
-1.12468	-0.124875	0.868605	1.42653
-1.731	-0.176434	1.03309	2.02355
-2.48	-0.0455679	1.16266	2.73939
-2.4438	-0.970625	1.52156	3.03799
-2.4438	-0.970625	1.52156	3.03799
-2.4438	-0.970625	1.52156	3.03799
-2.4438	-0.970625	1.52156	3.03799
-2.4438	-0.970625	1.52156	3.03799
-2.4438	-0.970625	1.52156	3.03799
-2.48768	-1.34493	0.427305	2.86007
-2.48768	-1.34493	0.427305	2.86007
-1.35623	-0.641361	0.626844	1.62593
-1.37412	-1.60414	1.10014	2.38155
-0.88643	-1.52536	1.41128	2.25924
0.271616	-0.524674	1.02757	1.18531
-0.422163	-0.139927	0.91683	1.01901
-0.383098	-0.013303	0.656129	0.759899
0.205521	-0.0753677	-0.464987	0.513938
0.205521	-0.0753677	-0.464987	0.513938
0.205521	-0.0753677	-0.464987	0.513938
-0.681832	-0.261156	0.45576	0.860706
-1.31059	-0.86304	1.11777	1.92662
-1.31059	-0.86304	1.11777	1.92662
-0.381185	0.201984	2.1063	2.15002
-0.340123	0.864456	2.7288	2.88259
-0.934684	1.60411	2.03543	2.75495
-0.934684	1.60411	2.03543	2.75495
