x	y	z	r
-2.80359	-3.12111	5.81677	7.17191
-3.90411	-2.25265	4.32132	6.24422
-5.49519	-2.26841	4.92822	7.72206
-5.49519	-2.26841	4.92822	7.72206
-5.49519	-2.26841	4.92822	7.72206
-5.49519	-2.26841	4.92822	7.72206
-3.70269	-4.98134	6.19024	8.766
-3.70269	-4.98134	6.19024	8.766
-1.33198	-2.63962	8.20053	8.71725
-1.33198	-2.63962	8.20053	8.71725
0.934419	-4.82855	6.66472	8.2829
-1.491	-2.84258	8.79657	9.36392
-3.70936	-2.65331	11.0487	11.953
-3.19591	-2.75343	13.3798	14.0291
-3.19591	-2.75343	13.3798	14.0291
-3.19591	-2.75343	13.3798	14.0291
-5.80589	-4.89126	12.5193	14.6412
-3.95571	-6.83963	10.5544	13.1842
-6.85363	-5.68621	8.34516	12.2044
-7.12124	-7.41272	6.12755	11.9669
-5.16269	-6.31903	6.64553	10.5236
-7.40807	-3.92035	5.6554	10.111
-6.75542	-4.53302	5.00523	9.55177
-8.55462	-2.14979	6.37226	10.8816
-9.42003	-3.12878	6.24983	11.7297
-7.27507	-5.85506	6.3413	11.2881
-7.27507	-5.85506	6.3413	11.2881
-7.27507	-5.85506	6.3413	11.2881
-7.99317	-3.63855	7.62253	11.629
-7.99317	-3.63855	7.62253	11.629
-5.52195	-4.33637	5.52987	8.93731
-5.52195	-4.33637	5.52987	8.93731
-4.0163	-4.58516	4.9039	7.82321
-4.0163	-4.58516	4.9039	7.82321
-4.0163	-4.58516	4.9039	7.82321
-4.0163	-4.58516	4.9039	7.82321
-4.0163	-4.58516	4.9039	7.82321
-4.49346	-2.17506	4.69181	6.85092
-2.23275	0.320274	5.83139	6.25243
-1.55729	1.73801	5.17612	5.67785
-1.55729	1.73801	5.17612	5.67785
-1.55729	1.73801	5.17612	5.67785
-1.55729	1.73801	5.17612	5.67785
-0.643027	2.40017	4.31084	4.9757
-0.883724	3.45257	4.61149	5.82813
-0.883724	3.45257	4.61149	5.82813
1.66921	3.06818	2.36085	4.21588
-0.57972	2.86272	5.05171	5.83532
-0.57972	2.86272	5.05171	5.83532
0.0484929	4.10921	4.274	5.92916
1.10129	1.40825	1.66608	2.44373
1.61341	-1.27391	1.98444	2.85726
1.61341	-1.27391	1.98444	2.85726
1.61341	-1.27391	1.98444	2.85726
3.00285	1.40451	1.96327	3.85281
1.65239	3.0563	4.66361	5.81555
1.65239	3.0563	4.66361	5.81555
1.65239	3.0563	4.66361	5.81555
2.28778	4.54551	4.31891	6.67447
2.28778	4.54551	4.31891	6.67447
2.28778	4.54551	4.31891	6.67447
2.28778	4.54551	4.31891	6.67447
0.662789	3.92804	2.3495	4.62482
0.662789	3.92804	2.3495	4.62482
0.662789	3.92804	2.3495	4.62482
1.74216	1.88989	1.35383	2.90511
2.49622	-0.791675	2.76373	3.80737
2.49622	-0.791675	2.76373	3.80737
1.95374	0.567436	2.61352	3.31204
2.69711	0.102593	3.84287	4.69602
2.69711	0.102593	3.84287	4.69602
2.69711	0.102593	3.84287	4.69602
2.69711	0.102593	3.84287	4.69602
2.69711	0.102593	3.84287	4.69602
2.69711	0.102593	3.84287	4.69602
2.69711	0.102593	3.84287	4.69602
2.69711	0.102593	3.84287	4.69602
2.69711	0.102593	3.84287	4.69602
2.88902	-1.85063	5.03964	6.09666
2.26003	-0.818052	5.86093	6.33463
1.71823	0.684706	7.81931	8.0351
2.34731	1.15129	4.93231	5.58238
2.34731	1.15129	4.93231	5.58238
1.57984	3.73323	7.12753	8.19967
-0.851216	4.51891	4.2954	6.2925
-0.851216	4.51891	4.2954	6.2925
-0.851216	4.51891	4.2954	6.2925
-0.851216	4.51891	4.2954	6.2925
-2.25225	4.67779	5.64494	7.6694
-2.25225	4.67779	5.64494	7.6694
-3.9172	4.38954	3.68015	6.93945
-3.08754	1.69643	1.18806	3.71783
-3.08754	1.69643	1.18806	3.71783
-3.08754	1.69643	1.18806	3.71783
-3.08754	1.69643	1.18806	3.71783
-1.77283	-0.367395	1.67136	2.46402
0.692716	-2.07794	2.03876	2.99237
0.692716	-2.07794	2.03876	2.99237
0.692716	-2.07794	2.03876	2.99237
-0.446817	-0.357967	2.93081	2.98621
-0.446817	-0.357967	2.93081	2.98621
0.501185	-0.264212	4.31579	4.35282
0.501185	-0.264212	4.31579	4.35282
0.501185	-0.264212	4.31579	4.35282
0.501185	-0.264212	4.31579	4.35282
-0.270878	-0.606127	1.65291	1.78126
-0.270878	-0.606127	1.65291	1.78126
0.0394904	0.609638	3.62864	3.67971
-0.407671	-0.673364	1.28797	1.50947
-0.861481	-0.617126	1.97572	2.24198
0.356174	-0.267351	1.89315	1.94483
0.356174	-0.267351	1.89315	1.94483
0.356174	-0.267351	1.89315	1.94483
0.0769564	0.616035	1.4675	1.59341
0.0769564	0.616035	1.4675	1.59341
0.517527	-1.23245	1.84114	2.27521
0.517527	-1.23245	1.84114	2.27521
0.199228	1.38993	3.60391	3.86778
-1.56774	-0.527235	2.82855	3.27666
-1.56774	-0.527235	2.82855	3.27666
1.02931	-1.34028	2.89216	3.34968
1.02931	-1.34028	2.89216	3.34968
1.31168	0.232474	1.78442	2.22682
1.31168	0.232474	1.78442	2.22682
1.31168	0.232474	1.78442	2.22682
1.31168	0.232474	1.78442	2.22682
-0.0914499	-0.696817	-1.0444	1.25884
-0.0914499	-0.696817	-1.0444	1.25884
-0.0914499	-0.696817	-1.0444	1.25884
-0.0914499	-0.696817	-1.0444	1.25884
-0.0914499	-0.696817	-1.0444	1.25884
-0.0914499	-0.696817	-1.0444	1.25884
-0.594919	-0.711652	-2.60016	2.76066
-0.594919	-0.711652	-2.60016	2.76066
-0.594919	-0.711652	-2.60016	2.76066
-0.594919	-0.711652	-2.60016	2.76066
-0.594919	-0.711652	-2.60016	2.76066
-0.594919	-0.711652	-2.60016	2.76066
-0.594919	-0.711652	-2.60016	2.76066
-0.594919	-0.711652	-2.60016	2.76066
1.14216	1.95239	-0.904073	2.43592
1.14216	1.95239	-0.904073	2.43592
1.40344	-0.881858	-2.07682	2.65716
1.40344	-0.881858	-2.07682	2.65716
1.40344	-0.881858	-2.07682	2.65716
0.465496	0.743563	-4.71841	4.79927
-1.02407	-0.0907013	-1.96322	2.21612
-1.02407	-0.0907013	-1.96322	2.21612
0.479303	-0.726333	-2.10235	2.27533
0.479303	-0.726333	-2.10235	2.27533
0.479303	-0.726333	-2.10235	2.27533
-1.07515	-2.93377	-4.09038	5.14725
-1.07515	-2.93377	-4.09038	5.14725
-1.07515	-2.93377	-4.09038	5.14725
1.69457	-1.1397	-1.41533	2.48468
-0.422819	0.984112	-1.26034	1.654
0.763655	0.0639099	-2.793	2.89622
0.763655	0.0639099	-2.793	2.89622
0.763655	0.0639099	-2.793	2.89622
0.019077	0.528506	-1.60092	1.68601
0.019077	0.528506	-1.60092	1.68601
0.019077	0.528506	-1.60092	1.68601
0.019077	0.528506	-1.60092	1.68601
0.019077	0.528506	-1.60092	1.68601
2.17443	0.184433	0.496361	2.23798
4.37152	-1.0625	1.56351	4.76274
6.62799	0.452915	4.28067	7.90313
7.79724	2.29863	6.98412	10.7172
5.52782	-0.321028	4.71044	7.26967
5.52782	-0.321028	4.71044	7.26967
5.69222	-0.174819	3.70653	6.79487
6.21024	-0.0449431	1.91408	6.49868
6.33903	-1.90533	4.51498	8.01241
6.33903	-1.90533	4.51498	8.01241
6.2909	-0.405959	6.30062	8.9128
3.60694	2.4794	7.92934	9.05714
6.40852	4.24214	8.25311	11.2774
6.40852	4.24214	8.25311	11.2774
7.09469	4.42978	7.25348	11.0712
8.78876	2.46292	5.40199	10.6061
8.78876	2.46292	5.40199	10.6061
8.78876	2.46292	5.40199	10.6061
8.78876	2.46292	5.40199	10.6061
8.78876	2.46292	5.40199	10.6061
8.86338	1.72634	5.34693	10.4943
7.43685	-0.237857	7.35453	10.462
7.43685	-0.237857	7.35453	10.462
6.42894	0.942511	6.056	8.88227
6.88416	0.903544	4.51675	8.28306
6.88416	0.903544	4.51675	8.28306
6.88416	0.903544	4.51675	8.28306
4.91551	3.73726	2.6866	6.73403
3.29014	1.38322	4.84163	6.01495
3.41322	-0.817924	5.30015	6.35694
3.41322	-0.817924	5.30015	6.35694
1.1661	0.240883	3.64182	3.83154
-0.29917	0.116281	4.03933	4.05206
-2.10926	0.432541	4.35246	4.85592
-2.02177	-1.80301	5.21979	5.88087
-2.02177	-1.80301	5.21979	5.88087
-3.74979	-2.14808	7.11633	8.3257
-2.26163	-0.138194	9.58484	9.84902
-2.26163	-0.138194	9.58484	9.84902
-5.08515	-1.97566	8.499	10.0993
-5.1912	-2.88024	5.85456	8.33787
-6.24975	-4.41938	3.63651	8.47434
-3.5154	-2.71908	4.11873	6.05933
-3.5154	-2.71908	4.11873	6.05933
-2.33681	-2.5287	4.87066	5.96475
0.461799	-0.110376	3.94336	3.97184
-1.21483	0.819429	3.67574	3.95706
-1.12042	1.12544	3.04572	3.43487
0.302071	0.975448	0.336351	1.07512
1.46275	0.0944193	-1.42188	2.04213
-0.479109	-1.19594	-1.36826	1.87935
-0.479109	-1.19594	-1.36826	1.87935
-0.479109	-1.19594	-1.36826	1.87935
-0.479109	-1.19594	-1.36826	1.87935
-0.479109	-1.19594	-1.36826	1.87935
-0.479109	-1.19594	-1.36826	1.87935
-1.91596	0.591553	-3.04391	3.64503
0.762261	0.21601	-0.560349	0.970409
0.743531	2.55767	-2.83962	3.89332
0.743531	2.55767	-2.83962	3.89332
1.32757	0.549935	-2.20374	2.63084
1.05959	1.82275	-3.25685	3.87972
1.05959	1.82275	-3.25685	3.87972
-1.74639	0.876956	-1.54487	2.4911
-1.74639	0.876956	-1.54487	2.4911
-1.74639	0.876956	-1.54487	2.4911
-1.74639	0.876956	-1.54487	2.4911
-1.74639	0.876956	-1.54487	2.4911
-1.74639	0.876956	-1.54487	2.4911
-1.74639	0.876956	-1.54487	2.4911
-1.74639	0.876956	-1.54487	2.4911
-1.74639	0.876956	-1.54487	2.4911
-1.74639	0.876956	-1.54487	2.4911
-0.465203	-1.51206	-3.13025	3.50731
-1.6293	-1.10941	-2.69574	3.33953
-2.54156	-3.27641	-5.52884	6.91104
0.236703	-1.95381	-2.66336	3.31163
1.0041	-2.12832	-3.28045	4.03724
1.0041	-2.12832	-3.28045	4.03724
1.0041	-2.12832	-3.28045	4.03724
1.41724	0.429754	-5.21742	5.42354
1.41724	0.429754	-5.21742	5.42354
1.65959	0.0235823	-3.49028	3.86482
-1.20802	-1.15225	-3.38536	3.77461
-1.20802	-1.15225	-3.38536	3.77461
-1.20802	-1.15225	-3.38536	3.77461
-1.20802	-1.15225	-3.38536	3.77461
-1.20802	-1.15225	-3.38536	3.77461
-1.20802	-1.15225	-3.38536	3.77461
-1.20802	-1.15225	-3.38536	3.77461
-1.20802	-1.15225	-3.38536	3.77461
-1.20802	-1.15225	-3.38536	3.77461
-1.20802	-1.15225	-3.38536	3.77461
-1.20802	-1.15225	-3.38536	3.77461
1.28235	-2.15711	-2.20438	3.34018
1.28235	-2.15711	-2.20438	3.34018
1.28235	-2.15711	-2.20438	3.34018
-0.189203	-4.86277	-2.67291	5.55219
1.83054	-4.42572	-3.46242	5.90984
1.83054	-4.42572	-3.46242	5.90984
1.83054	-4.42572	-3.46242	5.90984
2.24205	-2.53986	-5.99899	6.88952
0.744633	-0.759421	-4.80062	4.91702
-0.902929	1.39677	-2.90304	3.34573
-0.902929	1.39677	-2.90304	3.34573
-2.24869	-0.555611	-4.37342	4.94895
0.332059	-0.333473	-1.47686	1.55002
0.332059	-0.333473	-1.47686	1.55002
0.332059	-0.333473	-1.47686	1.55002
0.332059	-0.333473	-1.47686	1.55002
-0.244199	0.890912	-1.23654	1.5435
-0.244199	0.890912	-1.23654	1.5435
-0.244199	0.890912	-1.23654	1.5435
-0.244199	0.890912	-1.23654	1.5435
-1.42203	-1.78533	-2.14616	3.13298
-1.42203	-1.78533	-2.14616	3.13298
-1.42203	-1.78533	-2.14616	3.13298
-1.42203	-1.78533	-2.14616	3.13298
-1.42203	-1.78533	-2.14616	3.13298
0.409221	0.776911	-4.14578	4.23776
0.409221	0.776911	-4.14578	4.23776
-1.09324	-1.19943	-4.99039	5.24764
-1.91582	1.26007	-2.13136	3.13063
-1.91582	1.26007	-2.13136	3.13063
-1.82367	1.21638	-2.85503	3.59952
-1.44739	0.794848	-3.56807	3.93164
-1.44739	0.794848	-3.56807	3.93164
0.355575	1.01802	-4.54244	4.66868
-0.826658	1.28201	-5.19346	5.41285
-1.85138	2.719	-4.36112	5.46259
-1.85138	2.719	-4.36112	5.46259
-1.18373	0.101099	-2.05837	2.37662
