L	block_ave	err
2559	-5.464594424765282	0.0006863380893172046
2564	-5.464604563562541	0.0006741957969705458
2569	-5.464583248506178	0.0006665001082194744
2574	-5.464595298344267	0.0006827155263208646
2579	-5.464605977755765	0.0006827568594676458
2584	-5.464581211861756	0.0006984327095543153
2589	-5.464602304288569	0.0006906590671405204
2594	-5.464615028651859	0.0007084844466702197
2599	-5.464594585838303	0.0006905616018402748
2604	-5.464601928863451	0.0006956780495765896
2609	-5.4645870402493175	0.0006774741669049634
2614	-5.464600767594546	0.0007051555878723371
2619	-5.464586909105523	0.0006815467242515494
2624	-5.464580932686137	0.0007072460215638938
2629	-5.464593455426319	0.0007083770947545814
2634	-5.464618920466184	0.0006761698883556304
2639	-5.4645800125709005	0.0006929215260122759
2644	-5.464598255389067	0.0007011195529736145
2649	-5.464613299277929	0.0006594258120025158
2654	-5.464590902772209	0.0006853321842999075
2659	-5.4646012419482615	0.0006842650431091603
2664	-5.464605552082831	0.0006865339898469256
2669	-5.464593294891032	0.0006910567118793201
2674	-5.464578161306407	0.0007378009299292739
2679	-5.464590691098027	0.0007245089882353568
2684	-5.464600099854976	0.0006980409170853452
2689	-5.464579787723757	0.0007391466802147684
2694	-5.4645829094684935	0.0007439352555138333
2699	-5.4645954970910156	0.0006918877317262338
2704	-5.464582071930472	0.0006936186233448461
2709	-5.464580219457685	0.0006936843923996527
2714	-5.464594598859378	0.0007019123498151293
2719	-5.464584996131252	0.0007024811901499646
2724	-5.464579346689615	0.0006970734807764773
2729	-5.4645997689659955	0.0007181360371071125
2734	-5.464584662994282	0.0006972186715298408
2739	-5.464579610449793	0.0007065983587561127
2744	-5.464600129172942	0.0006810633255936612
2749	-5.464585230008299	0.000677361815364066
2754	-5.464579148240428	0.0006503339628042048
2759	-5.46459472242525	0.0006767992015910786
2764	-5.464580443539961	0.0006937586416130301
2769	-5.4645835079451075	0.0007130762450814906
2774	-5.464594728610911	0.0007035207688257479
2779	-5.464577190400472	0.0006855292824665672
2784	-5.464588403205869	0.000662085196144069
2789	-5.464600717223091	0.0007120927403648588
2794	-5.464580689720349	0.0007063091516976751
2799	-5.464601373564396	0.0006948564301274045
2804	-5.464594445555309	0.0006940654360614076
2809	-5.464575534933113	0.0006699364863878035
2814	-5.46461170766426	0.0006951310089543978
2819	-5.464590856796995	0.0006754029891770589
2824	-5.464605390998863	0.0006855231693722157
2829	-5.464620469307335	0.0007195242847508009
2834	-5.464584321850743	0.0007427466012783214
2839	-5.464602188130422	0.0006902273083700545
2844	-5.464602610126582	0.0006931219268899935
2849	-5.464584128646642	0.0007043216907563221
2854	-5.464598180638704	0.0007536641068751533
2859	-5.464579786518073	0.000704426433995331
2864	-5.464588403205869	0.0007067286824351544
2869	-5.464599833715941	0.0006903482282746895
2874	-5.464576004863215	0.0007018778460121164
2879	-5.464612197575831	0.000690925910818775
2884	-5.4645887774085455	0.0006784027873301199
2889	-5.464595458055972	0.0007158190142833493
2894	-5.464605972501244	0.0007153678338776868
2899	-5.464587951679405	0.0006882382645392807
2904	-5.464596834858898	0.0006655709907265343
2909	-5.464576851111392	0.0006937175110729233
2914	-5.4645906910980235	0.0007004061514611569
2919	-5.464592490979647	0.0007226623191822848
2924	-5.464580663856922	0.000695773473700942
2929	-5.4646228517863955	0.0006678428394793353
2934	-5.46458253153695	0.0006771270439531934
2939	-5.4646026551047795	0.0007114960683681869
2944	-5.4645820719304705	0.0007403997148569654
2949	-5.464584414734914	0.0007076969644400342
2954	-5.464599875026542	0.0006976346638145063
2959	-5.464577813872928	0.0006606554798598504
2964	-5.464620375899685	0.0006923489184360845
2969	-5.464586243043189	0.0006938764000375971
2974	-5.464602758470236	0.0006979937640034237
2979	-5.464581821995485	0.0006760229013132633
2984	-5.464588183706313	0.000656350505137127
2989	-5.464595078281042	0.0006644642210658608
2994	-5.46460578052312	0.0006663213740910031
2999	-5.46462041485716	0.0006913865792275751
3004	-5.464582195767088	0.0007153560790357361
3008	-5.464593204006185	0.0007107472558398254
3013	-5.464574720956665	0.0006921994353166163
3018	-5.464615569813441	0.0007103628960967863
3023	-5.4645859940256045	0.0006736645703250681
3028	-5.464601710299829	0.0007032350875482707
3033	-5.464580621436554	0.0006928881942639149
3038	-5.464599847279981	0.0007089838119814547
3043	-5.464591858684061	0.0006949842433475337
3048	-5.464604798148329	0.0007067115701959476
3053	-5.4645924182791115	0.0007269830685692988
3058	-5.464579949804797	0.0007054934933080734
3063	-5.464601868672002	0.0006711039530552392
3068	-5.464586452951214	0.0006669070584669802
3073	-5.4646189204661875	0.0006771501139615495
3078	-5.464587032965931	0.0006982978373991313
3083	-5.4645986661420825	0.0007266544716040741
3088	-5.4645754163783655	0.0007276272931423833
3093	-5.464615202751958	0.0007308422679527595
3098	-5.464581774516921	0.0007231598024888327
