T_SIGN	BLOCK	ACTUAL_PE	PE_AVE	ERROR
1	108031	-6.00388	-5.96797	0.000130962
1	108032	-6.00254	-5.96797	0.000130961
1	108033	-6.00098	-5.96797	0.00013096
1	108034	-5.99967	-5.96797	0.000130959
1	108035	-5.99799	-5.96797	0.000130958
1	108036	-5.99641	-5.96797	0.000130957
1	108037	-5.99465	-5.96797	0.000130956
1	108038	-5.993	-5.96797	0.000130955
1	108039	-5.99119	-5.96797	0.000130954
1	108040	-5.98981	-5.96797	0.000130953
1	108041	-5.98829	-5.96797	0.000130952
1	108042	-5.98677	-5.96797	0.000130951
1	108043	-5.98513	-5.96797	0.00013095
1	108044	-5.98367	-5.96797	0.000130949
1	108045	-5.98225	-5.96797	0.000130948
1	108046	-5.98074	-5.96797	0.000130947
1	108047	-5.97943	-5.96797	0.000130945
1	108048	-5.9782	-5.96797	0.000130944
1	108049	-5.97704	-5.96797	0.000130943
1	108050	-5.97612	-5.96797	0.000130942
1	108051	-5.97484	-5.96797	0.000130941
1	108052	-5.97349	-5.96797	0.00013094
1	108053	-5.97255	-5.96797	0.000130938
1	108054	-5.9714	-5.96797	0.000130937
1	108055	-5.97034	-5.96797	0.000130936
1	108056	-5.96969	-5.96797	0.000130935
1	108057	-5.96913	-5.96797	0.000130933
1	108058	-5.96806	-5.96797	0.000130932
1	108059	-5.96754	-5.96797	0.000130931
1	108060	-5.96709	-5.96797	0.00013093
1	108061	-5.96688	-5.96797	0.000130929
1	108062	-5.96643	-5.96797	0.000130927
1	108063	-5.96621	-5.96797	0.000130926
1	108064	-5.96635	-5.96797	0.000130925
1	108065	-5.96624	-5.96797	0.000130924
1	108066	-5.96649	-5.96797	0.000130923
1	108067	-5.96679	-5.96797	0.000130921
1	108068	-5.96712	-5.96797	0.00013092
1	108069	-5.96749	-5.96797	0.000130919
1	108070	-5.9676	-5.96797	0.000130918
1	108071	-5.96788	-5.96797	0.000130917
1	108072	-5.96773	-5.96797	0.000130915
1	108073	-5.9679	-5.96797	0.000130914
1	108074	-5.96916	-5.96797	0.000130913
1	108075	-5.96968	-5.96797	0.000130912
1	108076	-5.97006	-5.96797	0.00013091
1	108077	-5.97031	-5.96797	0.000130909
1	108078	-5.97026	-5.96797	0.000130908
1	108079	-5.97054	-5.96797	0.000130907
1	108080	-5.97083	-5.96797	0.000130906
1	108081	-5.97112	-5.96797	0.000130904
1	108082	-5.97143	-5.96797	0.000130903
1	108083	-5.97191	-5.96797	0.000130902
1	108084	-5.97269	-5.96797	0.000130901
1	108085	-5.97304	-5.96797	0.0001309
1	108086	-5.97354	-5.96797	0.000130898
1	108087	-5.97436	-5.96797	0.000130897
1	108088	-5.97474	-5.96797	0.000130896
1	108089	-5.97512	-5.96797	0.000130895
1	108090	-5.97567	-5.96797	0.000130894
1	108091	-5.97607	-5.96797	0.000130892
1	108092	-5.97618	-5.96797	0.000130891
1	108093	-5.97675	-5.96797	0.00013089
1	108094	-5.97703	-5.96797	0.000130889
1	108095	-5.97746	-5.96797	0.000130888
1	108096	-5.97805	-5.96797	0.000130887
1	108097	-5.97834	-5.96797	0.000130885
1	108098	-5.97909	-5.96797	0.000130884
1	108099	-5.97969	-5.96797	0.000130883
1	108100	-5.98059	-5.96797	0.000130882
1	108101	-5.98135	-5.96797	0.000130881
1	108102	-5.98179	-5.96797	0.00013088
1	108103	-5.98254	-5.96797	0.000130878
1	108104	-5.98313	-5.96797	0.000130877
1	108105	-5.98342	-5.96797	0.000130876
1	108106	-5.98415	-5.96797	0.000130875
1	108107	-5.98518	-5.96797	0.000130874
1	108108	-5.98575	-5.96797	0.000130873
1	108109	-5.98632	-5.96797	0.000130872
1	108110	-5.98642	-5.96797	0.000130871
1	108111	-5.98696	-5.96797	0.000130869
1	108112	-5.9878	-5.96797	0.000130868
1	108113	-5.98833	-5.96797	0.000130867
1	108114	-5.98854	-5.96797	0.000130866
1	108115	-5.98936	-5.96797	0.000130865
1	108116	-5.98895	-5.96797	0.000130864
1	108117	-5.98944	-5.96797	0.000130863
1	108118	-5.98978	-5.96797	0.000130862
1	108119	-5.99086	-5.96797	0.000130861
1	108120	-5.99133	-5.96797	0.00013086
1	108121	-5.99194	-5.96797	0.000130859
1	108122	-5.99255	-5.96797	0.000130858
1	108123	-5.993	-5.96797	0.000130857
1	108124	-5.9936	-5.96797	0.000130856
1	108125	-5.99404	-5.96797	0.000130855
1	108126	-5.99448	-5.96798	0.000130854
1	108127	-5.99461	-5.96798	0.000130853
1	108128	-5.99535	-5.96798	0.000130852
1	108129	-5.99578	-5.96798	0.000130851
1	108130	-5.99637	-5.96798	0.00013085
1	108131	-5.9965	-5.96798	0.000130849
1	108132	-5.99693	-5.96798	0.000130848
1	108133	-5.99722	-5.96798	0.000130847
1	108134	-5.9978	-5.96798	0.000130846
1	108135	-5.99824	-5.96798	0.000130845
1	108136	-5.99884	-5.96798	0.000130845
1	108137	-5.99898	-5.96798	0.000130844
1	108138	-5.99943	-5.96798	0.000130843
1	108139	-6.00004	-5.96798	0.000130842
1	108140	-6.00034	-5.96798	0.000130841
1	108141	-6.0005	-5.96798	0.00013084
1	108142	-6.00096	-5.96798	0.000130839
1	108143	-6.00158	-5.96798	0.000130838
1	108144	-6.0025	-5.96798	0.000130838
1	108145	-6.00297	-5.96798	0.000130837
1	108146	-6.00299	-5.96798	0.000130836
1	108147	-6.00347	-5.96798	0.000130835
1	108148	-6.0044	-5.96798	0.000130834
1	108149	-6.00502	-5.96798	0.000130834
1	108150	-6.00505	-5.96798	0.000130833
1	108151	-6.00552	-5.96798	0.000130832
1	108152	-6.0057	-5.96798	0.000130831
1	108153	-6.00602	-5.96798	0.000130831
1	108154	-6.00665	-5.96798	0.00013083
1	108155	-6.00713	-5.96798	0.000130829
1	108156	-6.0079	-5.96798	0.000130829
1	108157	-6.00823	-5.96798	0.000130828
1	108158	-6.00841	-5.96799	0.000130827
1	108159	-6.00874	-5.96799	0.000130827
1	108160	-6.00922	-5.96799	0.000130826
1	108161	-6.00941	-5.96799	0.000130825
1	108162	-6.0102	-5.96799	0.000130825
1	108163	-6.01085	-5.96799	0.000130824
1	108164	-6.01136	-5.96799	0.000130823
1	108165	-6.01188	-5.96799	0.000130823
1	108166	-6.01241	-5.96799	0.000130822
1	108167	-6.01296	-5.96799	0.000130822
1	108168	-6.01337	-5.96799	0.000130821
1	108169	-6.01379	-5.96799	0.000130821
1	108170	-6.01454	-5.96799	0.00013082
1	108171	-6.015	-5.96799	0.00013082
1	108172	-6.01564	-5.96799	0.000130819
1	108173	-6.0166	-5.96799	0.000130819
1	108174	-6.01774	-5.96799	0.000130818
1	108175	-6.01861	-5.96799	0.000130818
1	108176	-6.01934	-5.96799	0.000130818
1	108177	-6.0198	-5.96799	0.000130817
1	108178	-6.02074	-5.96799	0.000130817
1	108179	-6.02215	-5.96799	0.000130817
1	108180	-6.02329	-5.96799	0.000130817
1	108181	-6.02384	-5.968	0.000130816
1	108182	-6.02517	-5.968	0.000130816
1	108183	-6.02606	-5.968	0.000130816
1	108184	-6.02728	-5.968	0.000130816
1	108185	-6.02805	-5.968	0.000130816
1	108186	-6.02868	-5.968	0.000130816
1	108187	-6.02962	-5.968	0.000130816
1	108188	-6.03072	-5.968	0.000130816
1	108189	-6.03182	-5.968	0.000130816
1	108190	-6.03262	-5.968	0.000130816
1	108191	-6.03402	-5.968	0.000130817
1	108192	-6.0351	-5.968	0.000130817
1	108193	-6.03618	-5.968	0.000130817
1	108194	-6.03724	-5.968	0.000130818
1	108195	-6.03859	-5.968	0.000130818
1	108196	-6.03947	-5.968	0.000130818
1	108197	-6.04017	-5.968	0.000130819
1	108198	-6.04115	-5.96801	0.000130819
1	108199	-6.0421	-5.96801	0.00013082
1	108200	-6.04273	-5.96801	0.000130821
1	108201	-6.04362	-5.96801	0.000130821
1	108202	-6.04432	-5.96801	0.000130822
1	108203	-6.04499	-5.96801	0.000130823
1	108204	-6.04518	-5.96801	0.000130823
1	108205	-6.04592	-5.96801	0.000130824
1	108206	-6.04647	-5.96801	0.000130825
1	108207	-6.04698	-5.96801	0.000130826
1	108208	-6.04744	-5.96801	0.000130827
1	108209	-6.048	-5.96801	0.000130828
1	108210	-6.04851	-5.96801	0.000130828
1	108211	-6.04881	-5.96801	0.000130829
1	108212	-6.04891	-5.96802	0.00013083
1	108213	-6.04925	-5.96802	0.000130831
1	108214	-6.04938	-5.96802	0.000130832
1	108215	-6.04838	-5.96802	0.000130833
1	108216	-6.04838	-5.96802	0.000130834
1	108217	-6.0483	-5.96802	0.000130835
1	108218	-6.04845	-5.96802	0.000130836
1	108219	-6.04822	-5.96802	0.000130837
1	108220	-6.04791	-5.96802	0.000130838
1	108221	-6.04721	-5.96802	0.000130838
1	108222	-6.04688	-5.96802	0.000130839
1	108223	-6.0466	-5.96802	0.00013084
1	108224	-6.04578	-5.96802	0.000130841
1	108225	-6.04487	-5.96803	0.000130842
1	108226	-6.0437	-5.96803	0.000130842
1	108227	-6.04258	-5.96803	0.000130843
1	108228	-6.0415	-5.96803	0.000130843
1	108229	-6.03986	-5.96803	0.000130844
1	108230	-6.03872	-5.96803	0.000130844
1	108231	-6.03716	-5.96803	0.000130845
1	108232	-6.03579	-5.96803	0.000130845
1	108233	-6.034	-5.96803	0.000130845
1	108234	-6.03241	-5.96803	0.000130845
1	108235	-6.03054	-5.96803	0.000130845
1	108236	-6.02887	-5.96803	0.000130845
1	108237	-6.02648	-5.96803	0.000130845
1	108238	-6.02414	-5.96803	0.000130845
1	108239	-6.02184	-5.96803	0.000130845
1	108240	-6.02004	-5.96803	0.000130844
1	108241	-6.01723	-5.96803	0.000130844
1	108242	-6.01478	-5.96803	0.000130844
1	108243	-6.01179	-5.96804	0.000130843
1	108244	-6.00902	-5.96804	0.000130842
1	108245	-6.00587	-5.96804	0.000130842
1	108246	-6.00341	-5.96804	0.000130841
1	108247	-6.00043	-5.96804	0.00013084
1	108248	-5.99725	-5.96804	0.000130839
1	108249	-5.99433	-5.96804	0.000130838
1	108250	-5.99123	-5.96804	0.000130837
1	108251	-5.98811	-5.96804	0.000130836
1	108252	-5.98497	-5.96804	0.000130835
1	108253	-5.98169	-5.96804	0.000130834
1	108254	-5.97857	-5.96804	0.000130832
1	108255	-5.97548	-5.96804	0.000130831
1	108256	-5.97258	-5.96804	0.00013083
1	108257	-5.97003	-5.96804	0.000130829
1	108258	-5.9671	-5.96804	0.000130828
1	108259	-5.9641	-5.96804	0.000130826
1	108260	-5.9612	-5.96804	0.000130825
1	108261	-5.95856	-5.96804	0.000130824
1	108262	-5.95528	-5.96804	0.000130823
1	108263	-5.95289	-5.96804	0.000130822
1	108264	-5.95095	-5.96804	0.000130821
1	108265	-5.94886	-5.96804	0.00013082
1	108266	-5.94664	-5.96804	0.000130818
1	108267	-5.9446	-5.96804	0.000130817
1	108268	-5.94289	-5.96804	0.000130816
1	108269	-5.94152	-5.96804	0.000130815
1	108270	-5.94035	-5.96804	0.000130814
1	108271	-5.93908	-5.96804	0.000130814
1	108272	-5.93846	-5.96804	0.000130813
1	108273	-5.93805	-5.96804	0.000130812
1	108274	-5.93769	-5.96804	0.000130811
1	108275	-5.93753	-5.96803	0.00013081
1	108276	-5.93758	-5.96803	0.000130809
1	108277	-5.93736	-5.96803	0.000130808
1	108278	-5.93749	-5.96803	0.000130807
1	108279	-5.93796	-5.96803	0.000130806
1	108280	-5.93875	-5.96803	0.000130805
1	108281	-5.94017	-5.96803	0.000130804
1	108282	-5.94115	-5.96803	0.000130803
1	108283	-5.94273	-5.96803	0.000130802
1	108284	-5.9443	-5.96803	0.000130801
1	108285	-5.94616	-5.96803	0.0001308
1	108286	-5.94785	-5.96803	0.000130799
1	108287	-5.94979	-5.96803	0.000130798
1	108288	-5.95154	-5.96803	0.000130797
1	108289	-5.95354	-5.96803	0.000130796
1	108290	-5.95532	-5.96803	0.000130795
1	108291	-5.95733	-5.96803	0.000130794
1	108292	-5.95955	-5.96803	0.000130792
1	108293	-5.96169	-5.96803	0.000130791
1	108294	-5.96417	-5.96803	0.00013079
1	108295	-5.9667	-5.96803	0.000130789
1	108296	-5.96927	-5.96803	0.000130788
1	108297	-5.97156	-5.96803	0.000130786
1	108298	-5.97387	-5.96803	0.000130785
1	108299	-5.9765	-5.96803	0.000130784
1	108300	-5.97913	-5.96803	0.000130783
1	108301	-5.98176	-5.96803	0.000130782
1	108302	-5.98439	-5.96803	0.000130781
1	108303	-5.98699	-5.96803	0.000130779
1	108304	-5.98927	-5.96803	0.000130778
1	108305	-5.99153	-5.96803	0.000130777
1	108306	-5.9939	-5.96803	0.000130776
1	108307	-5.99622	-5.96803	0.000130775
1	108308	-5.99865	-5.96803	0.000130775
1	108309	-6.00041	-5.96803	0.000130774
1	108310	-6.00257	-5.96803	0.000130773
1	108311	-6.00496	-5.96803	0.000130772
1	108312	-6.00696	-5.96803	0.000130771
1	108313	-6.00904	-5.96803	0.000130771
1	108314	-6.01117	-5.96804	0.00013077
1	108315	-6.01291	-5.96804	0.00013077
1	108316	-6.01438	-5.96804	0.000130769
1	108317	-6.0156	-5.96804	0.000130769
1	108318	-6.01715	-5.96804	0.000130768
1	108319	-6.01828	-5.96804	0.000130768
1	108320	-6.01943	-5.96804	0.000130767
1	108321	-6.02014	-5.96804	0.000130767
1	108322	-6.02118	-5.96804	0.000130767
1	108323	-6.02177	-5.96804	0.000130767
1	108324	-6.02238	-5.96804	0.000130766
1	108325	-6.02254	-5.96804	0.000130766
1	108326	-6.02301	-5.96804	0.000130766
1	108327	-6.02318	-5.96804	0.000130766
1	108328	-6.02351	-5.96804	0.000130765
1	108329	-6.02355	-5.96804	0.000130765
1	108330	-6.02315	-5.96804	0.000130765
1	108331	-6.02277	-5.96804	0.000130765
1	108332	-6.02241	-5.96804	0.000130765
1	108333	-6.02163	-5.96804	0.000130764
1	108334	-6.02118	-5.96804	0.000130764
1	108335	-6.02033	-5.96805	0.000130764
1	108336	-6.01922	-5.96805	0.000130763
1	108337	-6.01832	-5.96805	0.000130763
1	108338	-6.01674	-5.96805	0.000130763
1	108339	-6.01554	-5.96805	0.000130762
1	108340	-6.01444	-5.96805	0.000130762
1	108341	-6.01344	-5.96805	0.000130761
1	108342	-6.01225	-5.96805	0.00013076
1	108343	-6.01073	-5.96805	0.00013076
1	108344	-6.0095	-5.96805	0.000130759
1	108345	-6.00797	-5.96805	0.000130758
1	108346	-6.0063	-5.96805	0.000130758
1	108347	-6.00495	-5.96805	0.000130757
1	108348	-6.00363	-5.96805	0.000130756
1	108349	-6.00251	-5.96805	0.000130755
1	108350	-6.00143	-5.96805	0.000130755
1	108351	-6.00011	-5.96805	0.000130754
1	108352	-5.99901	-5.96805	0.000130753
1	108353	-5.99799	-5.96805	0.000130752
1	108354	-5.99688	-5.96805	0.000130751
1	108355	-5.99632	-5.96805	0.00013075
1	108356	-5.99509	-5.96805	0.000130749
1	108357	-5.9944	-5.96805	0.000130748
1	108358	-5.99365	-5.96805	0.000130747
1	108359	-5.99314	-5.96805	0.000130746
1	108360	-5.99288	-5.96805	0.000130745
1	108361	-5.99225	-5.96805	0.000130744
1	108362	-5.99187	-5.96805	0.000130743
1	108363	-5.99112	-5.96805	0.000130742
1	108364	-5.99121	-5.96805	0.000130741
1	108365	-5.99123	-5.96805	0.00013074
1	108366	-5.99103	-5.96806	0.000130739
1	108367	-5.99135	-5.96806	0.000130738
1	108368	-5.99174	-5.96806	0.000130737
1	108369	-5.99204	-5.96806	0.000130736
1	108370	-5.99239	-5.96806	0.000130735
1	108371	-5.99311	-5.96806	0.000130734
1	108372	-5.99371	-5.96806	0.000130733
1	108373	-5.99421	-5.96806	0.000130732
1	108374	-5.99443	-5.96806	0.000130731
1	108375	-5.99514	-5.96806	0.00013073
1	108376	-5.99586	-5.96806	0.000130729
1	108377	-5.99645	-5.96806	0.000130728
1	108378	-5.99706	-5.96806	0.000130727
1	108379	-5.99736	-5.96806	0.000130726
1	108380	-5.99765	-5.96806	0.000130725
1	108381	-5.99839	-5.96806	0.000130724
1	108382	-5.99881	-5.96806	0.000130723
1	108383	-5.99935	-5.96806	0.000130722
1	108384	-6.00017	-5.96806	0.000130722
1	108385	-6.00049	-5.96806	0.000130721
1	108386	-6.00061	-5.96806	0.00013072
1	108387	-6.00099	-5.96806	0.000130719
1	108388	-6.00176	-5.96806	0.000130718
1	108389	-6.00202	-5.96806	0.000130717
1	108390	-6.00251	-5.96806	0.000130717
1	108391	-6.00262	-5.96806	0.000130716
1	108392	-6.0022	-5.96806	0.000130715
1	108393	-6.00199	-5.96806	0.000130714
1	108394	-6.00184	-5.96806	0.000130713
1	108395	-6.00144	-5.96806	0.000130712
1	108396	-6.00125	-5.96806	0.000130712
1	108397	-6.0002	-5.96806	0.000130711
1	108398	-5.99965	-5.96806	0.00013071
1	108399	-5.99868	-5.96806	0.000130709
1	108400	-5.99791	-5.96806	0.000130708
1	108401	-5.99717	-5.96806	0.000130707
1	108402	-5.99617	-5.96807	0.000130706
1	108403	-5.99491	-5.96807	0.000130705
1	108404	-5.99428	-5.96807	0.000130704
1	108405	-5.99325	-5.96807	0.000130703
1	108406	-5.99165	-5.96807	0.000130702
1	108407	-5.99056	-5.96807	0.000130701
1	108408	-5.98936	-5.96807	0.0001307
1	108409	-5.98777	-5.96807	0.000130699
1	108410	-5.98579	-5.96807	0.000130698
1	108411	-5.98372	-5.96807	0.000130697
1	108412	-5.98173	-5.96807	0.000130696
1	108413	-5.97997	-5.96807	0.000130694
1	108414	-5.97756	-5.96807	0.000130693
1	108415	-5.9751	-5.96807	0.000130692
1	108416	-5.97305	-5.96807	0.000130691
1	108417	-5.97052	-5.96807	0.00013069
1	108418	-5.96844	-5.96807	0.000130688
1	108419	-5.96651	-5.96807	0.000130687
1	108420	-5.96444	-5.96807	0.000130686
1	108421	-5.96179	-5.96807	0.000130685
1	108422	-5.95979	-5.96807	0.000130684
1	108423	-5.9577	-5.96807	0.000130682
1	108424	-5.95583	-5.96807	0.000130681
1	108425	-5.95389	-5.96807	0.00013068
1	108426	-5.95235	-5.96807	0.000130679
1	108427	-5.95046	-5.96807	0.000130678
1	108428	-5.94886	-5.96807	0.000130677
1	108429	-5.94739	-5.96807	0.000130676
1	108430	-5.94637	-5.96807	0.000130675
1	108431	-5.94521	-5.96807	0.000130674
1	108432	-5.94392	-5.96807	0.000130673
1	108433	-5.9431	-5.96807	0.000130672
1	108434	-5.94263	-5.96807	0.000130671
1	108435	-5.94173	-5.96806	0.00013067
1	108436	-5.94104	-5.96806	0.000130669
1	108437	-5.94114	-5.96806	0.000130668
1	108438	-5.94113	-5.96806	0.000130667
1	108439	-5.94147	-5.96806	0.000130666
1	108440	-5.94185	-5.96806	0.000130665
1	108441	-5.94257	-5.96806	0.000130664
1	108442	-5.94287	-5.96806	0.000130663
1	108443	-5.94394	-5.96806	0.000130662
1	108444	-5.94563	-5.96806	0.000130661
1	108445	-5.94717	-5.96806	0.00013066
1	108446	-5.9484	-5.96806	0.000130659
1	108447	-5.95007	-5.96806	0.000130658
1	108448	-5.95169	-5.96806	0.000130656
1	108449	-5.95298	-5.96806	0.000130655
1	108450	-5.9548	-5.96806	0.000130654
1	108451	-5.95685	-5.96806	0.000130653
1	108452	-5.95911	-5.96806	0.000130652
1	108453	-5.96097	-5.96806	0.000130651
1	108454	-5.96347	-5.96806	0.000130649
1	108455	-5.96553	-5.96806	0.000130648
1	108456	-5.9679	-5.96806	0.000130647
1	108457	-5.97027	-5.96806	0.000130646
1	108458	-5.97247	-5.96806	0.000130645
1	108459	-5.97494	-5.96806	0.000130643
1	108460	-5.97692	-5.96806	0.000130642
1	108461	-5.97915	-5.96806	0.000130641
1	108462	-5.98133	-5.96806	0.00013064
1	108463	-5.9833	-5.96806	0.000130639
1	108464	-5.98505	-5.96806	0.000130638
1	108465	-5.98673	-5.96806	0.000130637
1	108466	-5.98864	-5.96806	0.000130636
1	108467	-5.99001	-5.96806	0.000130635
1	108468	-5.99161	-5.96806	0.000130633
1	108469	-5.99282	-5.96806	0.000130632
1	108470	-5.99485	-5.96806	0.000130632
1	108471	-5.99589	-5.96806	0.000130631
1	108472	-5.99745	-5.96806	0.00013063
1	108473	-5.99878	-5.96806	0.000130629
1	108474	-6.00018	-5.96806	0.000130628
1	108475	-6.00135	-5.96806	0.000130627
1	108476	-6.00229	-5.96807	0.000130626
1	108477	-6.00316	-5.96807	0.000130625
1	108478	-6.00396	-5.96807	0.000130625
1	108479	-6.00484	-5.96807	0.000130624
1	108480	-6.00581	-5.96807	0.000130623
1	108481	-6.00657	-5.96807	0.000130622
1	108482	-6.00742	-5.96807	0.000130622
1	108483	-6.00777	-5.96807	0.000130621
1	108484	-6.00822	-5.96807	0.00013062
1	108485	-6.00847	-5.96807	0.00013062
1	108486	-6.00853	-5.96807	0.000130619
1	108487	-6.0087	-5.96807	0.000130618
1	108488	-6.00884	-5.96807	0.000130618
1	108489	-6.00924	-5.96807	0.000130617
1	108490	-6.00931	-5.96807	0.000130616
1	108491	-6.00981	-5.96807	0.000130616
1	108492	-6.00998	-5.96807	0.000130615
1	108493	-6.01028	-5.96807	0.000130614
1	108494	-6.01011	-5.96807	0.000130614
1	108495	-6.01021	-5.96807	0.000130613
1	108496	-6.01015	-5.96807	0.000130613
1	108497	-6.00993	-5.96807	0.000130612
1	108498	-6.01015	-5.96807	0.000130611
1	108499	-6.01035	-5.96807	0.000130611
1	108500	-6.01055	-5.96807	0.00013061
1	108501	-6.01073	-5.96807	0.000130609
1	108502	-6.01075	-5.96807	0.000130609
1	108503	-6.01092	-5.96808	0.000130608
1	108504	-6.01123	-5.96808	0.000130608
1	108505	-6.01139	-5.96808	0.000130607
1	108506	-6.01108	-5.96808	0.000130606
1	108507	-6.01122	-5.96808	0.000130606
1	108508	-6.01151	-5.96808	0.000130605
1	108509	-6.01164	-5.96808	0.000130605
1	108510	-6.01161	-5.96808	0.000130604
1	108511	-6.01112	-5.96808	0.000130603
1	108512	-6.01107	-5.96808	0.000130603
1	108513	-6.01117	-5.96808	0.000130602
1	108514	-6.01126	-5.96808	0.000130602
1	108515	-6.01134	-5.96808	0.000130601
1	108516	-6.01171	-5.96808	0.0001306
1	108517	-6.01192	-5.96808	0.0001306
1	108518	-6.01167	-5.96808	0.000130599
1	108519	-6.01125	-5.96808	0.000130599
1	108520	-6.01081	-5.96808	0.000130598
1	108521	-6.01066	-5.96808	0.000130598
1	108522	-6.01004	-5.96808	0.000130597
1	108523	-6.00986	-5.96808	0.000130596
1	108524	-6.00966	-5.96808	0.000130596
1	108525	-6.00944	-5.96808	0.000130595
1	108526	-6.00889	-5.96808	0.000130594
1	108527	-6.00862	-5.96808	0.000130594
1	108528	-6.00834	-5.96809	0.000130593
1	108529	-6.00787	-5.96809	0.000130592
1	108530	-6.00754	-5.96809	0.000130592
1	108531	-6.00764	-5.96809	0.000130591
1	108532	-6.00711	-5.96809	0.00013059
1	108533	-6.00702	-5.96809	0.000130589
1	108534	-6.00629	-5.96809	0.000130589
1	108535	-6.0057	-5.96809	0.000130588
1	108536	-6.00554	-5.96809	0.000130587
1	108537	-6.0049	-5.96809	0.000130586
1	108538	-6.00439	-5.96809	0.000130586
1	108539	-6.00432	-5.96809	0.000130585
1	108540	-6.00393	-5.96809	0.000130584
1	108541	-6.00337	-5.96809	0.000130583
1	108542	-6.00249	-5.96809	0.000130583
1	108543	-6.00221	-5.96809	0.000130582
1	108544	-6.00176	-5.96809	0.000130581
1	108545	-6.0013	-5.96809	0.00013058
1	108546	-6.00144	-5.96809	0.000130579
1	108547	-6.00112	-5.96809	0.000130578
1	108548	-6.00064	-5.96809	0.000130577
1	108549	-6.00016	-5.96809	0.000130577
1	108550	-5.99952	-5.96809	0.000130576
1	108551	-5.99888	-5.96809	0.000130575
1	108552	-5.9981	-5.96809	0.000130574
1	108553	-5.99763	-5.96809	0.000130573
1	108554	-5.99656	-5.96809	0.000130572
1	108555	-5.99596	-5.96809	0.000130571
1	108556	-5.99553	-5.96809	0.00013057
1	108557	-5.99482	-5.96809	0.000130569
1	108558	-5.99429	-5.96809	0.000130568
1	108559	-5.99333	-5.96809	0.000130567
1	108560	-5.99255	-5.96809	0.000130566
1	108561	-5.99212	-5.9681	0.000130565
1	108562	-5.99233	-5.9681	0.000130564
1	108563	-5.99214	-5.9681	0.000130563
1	108564	-5.992	-5.9681	0.000130562
1	108565	-5.99252	-5.9681	0.000130561
1	108566	-5.9922	-5.9681	0.00013056
1	108567	-5.99194	-5.9681	0.000130559
1	108568	-5.99161	-5.9681	0.000130558
1	108569	-5.9918	-5.9681	0.000130557
1	108570	-5.99192	-5.9681	0.000130556
1	108571	-5.99226	-5.9681	0.000130555
1	108572	-5.99239	-5.9681	0.000130554
1	108573	-5.9926	-5.9681	0.000130553
1	108574	-5.99244	-5.9681	0.000130552
1	108575	-5.99297	-5.9681	0.000130551
1	108576	-5.99359	-5.9681	0.00013055
1	108577	-5.99429	-5.9681	0.000130549
1	108578	-5.99492	-5.9681	0.000130548
1	108579	-5.99593	-5.9681	0.000130547
1	108580	-5.99671	-5.9681	0.000130546
1	108581	-5.99802	-5.9681	0.000130545
1	108582	-5.9991	-5.9681	0.000130544
1	108583	-6.00069	-5.9681	0.000130543
1	108584	-6.00174	-5.9681	0.000130543
1	108585	-6.00268	-5.9681	0.000130542
1	108586	-6.00383	-5.9681	0.000130541
1	108587	-6.00593	-5.9681	0.00013054
1	108588	-6.00686	-5.9681	0.00013054
1	108589	-6.00843	-5.9681	0.000130539
1	108590	-6.01003	-5.9681	0.000130538
1	108591	-6.01179	-5.9681	0.000130538
1	108592	-6.01328	-5.9681	0.000130537
1	108593	-6.01477	-5.9681	0.000130537
1	108594	-6.01641	-5.9681	0.000130536
1	108595	-6.01791	-5.9681	0.000130536
1	108596	-6.01925	-5.96811	0.000130535
1	108597	-6.02073	-5.96811	0.000130535
1	108598	-6.02235	-5.96811	0.000130535
1	108599	-6.02426	-5.96811	0.000130535
1	108600	-6.02569	-5.96811	0.000130535
1	108601	-6.02695	-5.96811	0.000130535
1	108602	-6.02848	-5.96811	0.000130535
1	108603	-6.02938	-5.96811	0.000130535
1	108604	-6.03085	-5.96811	0.000130535
1	108605	-6.03213	-5.96811	0.000130535
1	108606	-6.03367	-5.96811	0.000130535
1	108607	-6.03472	-5.96811	0.000130535
1	108608	-6.03588	-5.96811	0.000130535
1	108609	-6.03713	-5.96811	0.000130536
1	108610	-6.03834	-5.96811	0.000130536
1	108611	-6.03935	-5.96811	0.000130537
1	108612	-6.04016	-5.96811	0.000130537
1	108613	-6.04105	-5.96812	0.000130538
1	108614	-6.0419	-5.96812	0.000130538
1	108615	-6.04268	-5.96812	0.000130539
1	108616	-6.0431	-5.96812	0.000130539
1	108617	-6.04375	-5.96812	0.00013054
1	108618	-6.04465	-5.96812	0.000130541
1	108619	-6.04457	-5.96812	0.000130542
1	108620	-6.04548	-5.96812	0.000130542
1	108621	-6.04587	-5.96812	0.000130543
1	108622	-6.04619	-5.96812	0.000130544
1	108623	-6.04613	-5.96812	0.000130545
1	108624	-6.046	-5.96812	0.000130545
1	108625	-6.04595	-5.96812	0.000130546
1	108626	-6.04581	-5.96812	0.000130547
1	108627	-6.04575	-5.96813	0.000130548
1	108628	-6.04547	-5.96813	0.000130548
1	108629	-6.04571	-5.96813	0.000130549
1	108630	-6.04572	-5.96813	0.00013055
1	108631	-6.0455	-5.96813	0.000130551
1	108632	-6.04505	-5.96813	0.000130551
1	108633	-6.04437	-5.96813	0.000130552
1	108634	-6.04346	-5.96813	0.000130553
1	108635	-6.04277	-5.96813	0.000130553
1	108636	-6.042	-5.96813	0.000130554
1	108637	-6.04129	-5.96813	0.000130554
1	108638	-6.04066	-5.96813	0.000130555
