BIN SIZE	0.0256496
BIN	DISTANCE	AVE_GOFR
51	1.33378	1.0116
52	1.35943	0.934162
53	1.38508	0.860172
54	1.41073	0.797273
55	1.43638	0.778884
56	1.46203	0.718902
57	1.48768	0.714386
58	1.51333	0.684335
59	1.53898	0.713187
60	1.56463	0.693519
61	1.59028	0.675695
62	1.61593	0.682302
63	1.64158	0.685914
64	1.66723	0.72142
65	1.69288	0.716747
66	1.71853	0.764789
67	1.74418	0.802347
68	1.76983	0.832377
69	1.79547	0.833376
70	1.82112	0.903286
71	1.84677	0.928726
72	1.87242	0.94759
73	1.89807	1.01337
74	1.92372	1.05393
75	1.94937	1.08488
76	1.97502	1.11535
77	2.00067	1.16443
78	2.02632	1.19247
79	2.05197	1.20548
80	2.07762	1.20364
81	2.10327	1.19155
82	2.12892	1.20678
83	2.15457	1.18312
84	2.18022	1.16707
85	2.20587	1.14056
86	2.23152	1.13569
87	2.25717	1.12704
88	2.28282	1.079
89	2.30847	1.03555
90	2.33412	1.00466
91	2.35977	1.01123
92	2.38542	0.988925
93	2.41107	0.957203
94	2.43672	0.94581
95	2.46237	0.943653
96	2.48802	0.916167
97	2.51366	0.90006
98	2.53931	0.873963
99	2.56496	0.885471

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0.00119217
35	0.923387	0.0194444
36	0.949037	0.161896
37	0.974686	0.57435
38	1.00034	1.21772
39	1.02599	1.7884
40	1.05164	2.28437
41	1.07728	2.50319
42	1.10293	2.57303
43	1.12858	2.49301
44	1.15423	2.19154
45	1.17988	1.97107
46	1.20553	1.76792
47	1.23118	1.58732
48	1.25683	1.36045
49	1.28248	1.2204
50	1.30813	1.12313
51	1.33378	1.05339
52	1.35943	0.981468
53	1.38508	0.909883
54	1.41073	0.873033
55	1.43638	0.805834
56	1.46203	0.73205
57	1.48768	0.668429
58	1.51333	0.616587
59	1.53898	0.62855
60	1.56463	0.654317
61	1.59028	0.6819
62	1.61593	0.67628
63	1.64158	0.689975
64	1.66723	0.713299
65	1.69288	0.725182
66	1.71853	0.755545
67	1.74418	0.766506
68	1.76983	0.824491
69	1.79547	0.865828
70	1.82112	0.878216
71	1.84677	0.918018
72	1.87242	0.97978
73	1.89807	1.01573
74	1.92372	1.05553
75	1.94937	1.10435
76	1.97502	1.15805
77	2.00067	1.16591
78	2.02632	1.20749
79	2.05197	1.24018
80	2.07762	1.21747
81	2.10327	1.21315
82	2.12892	1.20701
83	2.15457	1.17488
84	2.18022	1.16296
85	2.20587	1.15584
86	2.23152	1.14467
87	2.25717	1.10634
88	2.28282	1.06945
89	2.30847	1.03265
90	2.33412	1.01395
91	2.35977	0.97618
92	2.38542	0.95379
93	2.41107	0.935364
94	2.43672	0.90477
95	2.46237	0.906956
96	2.48802	0.887946
97	2.51366	0.876411
98	2.53931	0.873743
99	2.56496	0.888305

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0.000733642
35	0.923387	0.0280622
36	0.949037	0.170253
37	0.974686	0.594881
38	1.00034	1.21161
39	1.02599	1.88722
40	1.05164	2.26124
41	1.07728	2.52068
42	1.10293	2.50985
43	1.12858	2.34693
44	1.15423	2.19272
45	1.17988	1.9895
46	1.20553	1.75285
47	1.23118	1.54819
48	1.25683	1.39746
49	1.28248	1.25218
50	1.30813	1.16957
51	1.33378	1.07841
52	1.35943	0.95026
53	1.38508	0.904201
54	1.41073	0.857084
55	1.43638	0.803708
56	1.46203	0.742428
57	1.48768	0.705291
58	1.51333	0.689662
59	1.53898	0.689245
60	1.56463	0.662235
61	1.59028	0.643227
62	1.61593	0.68138
63	1.64158	0.704431
64	1.66723	0.721604
65	1.69288	0.733833
66	1.71853	0.752422
67	1.74418	0.763787
68	1.76983	0.789037
69	1.79547	0.823128
70	1.82112	0.885134
71	1.84677	0.914495
72	1.87242	0.963841
73	1.89807	0.970941
74	1.92372	1.03138
75	1.94937	1.05333
76	1.97502	1.12794
77	2.00067	1.16269
78	2.02632	1.19278
79	2.05197	1.19173
80	2.07762	1.20582
81	2.10327	1.20515
82	2.12892	1.19112
83	2.15457	1.18994
84	2.18022	1.19865
85	2.20587	1.18256
86	2.23152	1.16157
87	2.25717	1.15027
88	2.28282	1.09661
89	2.30847	1.04715
90	2.33412	1.03109
91	2.35977	1.00075
92	2.38542	0.9592
93	2.41107	0.943705
94	2.43672	0.92871
95	2.46237	0.917357
96	2.48802	0.928417
97	2.51366	0.915166
98	2.53931	0.898776
99	2.56496	0.900119

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0.00105461
35	0.923387	0.0197042
36	0.949037	0.161241
37	0.974686	0.562203
38	1.00034	1.1742
39	1.02599	1.9044
40	1.05164	2.32011
41	1.07728	2.58263
42	1.10293	2.58122
43	1.12858	2.3839
44	1.15423	2.11679
45	1.17988	1.932
46	1.20553	1.80954
47	1.23118	1.51872
48	1.25683	1.41013
49	1.28248	1.30112
50	1.30813	1.09218
51	1.33378	0.95653
52	1.35943	0.94434
53	1.38508	0.910951
54	1.41073	0.849605
55	1.43638	0.795575
56	1.46203	0.774143
57	1.48768	0.721237
58	1.51333	0.710331
59	1.53898	0.691789
60	1.56463	0.671391
61	1.59028	0.643948
62	1.61593	0.642048
63	1.64158	0.661293
64	1.66723	0.690669
65	1.69288	0.729202
66	1.71853	0.773107
67	1.74418	0.792393
68	1.76983	0.828957
69	1.79547	0.838122
70	1.82112	0.867125
71	1.84677	0.959559
72	1.87242	0.991638
73	1.89807	1.02414
74	1.92372	1.0532
75	1.94937	1.08431
76	1.97502	1.1255
77	2.00067	1.15263
78	2.02632	1.17673
79	2.05197	1.22265
80	2.07762	1.20117
81	2.10327	1.2125
82	2.12892	1.22098
83	2.15457	1.20964
84	2.18022	1.20202
85	2.20587	1.13892
86	2.23152	1.11807
87	2.25717	1.06807
88	2.28282	1.05999
89	2.30847	1.01579
90	2.33412	1.00028
91	2.35977	0.983474
92	2.38542	0.991419
93	2.41107	0.96319
94	2.43672	0.929394
95	2.46237	0.916005
96	2.48802	0.901661
97	2.51366	0.879684
98	2.53931	0.899136
99	2.56496	0.876204

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0.00119217
35	0.923387	0.0260269
36	0.949037	0.177013
37	0.974686	0.564648
38	1.00034	1.20689
39	1.02599	1.85382
40	1.05164	2.33634
41	1.07728	2.61375
42	1.10293	2.56587
43	1.12858	2.44401
44	1.15423	2.21838
45	1.17988	1.92552
46	1.20553	1.76078
47	1.23118	1.54369
48	1.25683	1.36296
49	1.28248	1.24528
50	1.30813	1.12274
51	1.33378	0.988056
52	1.35943	0.944577
53	1.38508	0.856549
54	1.41073	0.823127
55	1.43638	0.775925
56	1.46203	0.737111
57	1.48768	0.721864
58	1.51333	0.672055
59	1.53898	0.655467
60	1.56463	0.656032
61	1.59028	0.673718
62	1.61593	0.680276
63	1.64158	0.680933
64	1.66723	0.711331
65	1.69288	0.734405
66	1.71853	0.751435
67	1.74418	0.804503
68	1.76983	0.839949
69	1.79547	0.853082
70	1.82112	0.88072
71	1.84677	0.921915
72	1.87242	0.990599
73	1.89807	1.03064
74	1.92372	1.07348
75	1.94937	1.13271
76	1.97502	1.14345
77	2.00067	1.17457
78	2.02632	1.19996
79	2.05197	1.22366
80	2.07762	1.22421
81	2.10327	1.19374
82	2.12892	1.18302
83	2.15457	1.13562
84	2.18022	1.1456
85	2.20587	1.13518
86	2.23152	1.12531
87	2.25717	1.08767
88	2.28282	1.05331
89	2.30847	1.03014
90	2.33412	1.00292
91	2.35977	0.98367
92	2.38542	0.983848
93	2.41107	0.955324
94	2.43672	0.919603
95	2.46237	0.896083
96	2.48802	0.900829
97	2.51366	0.909235
98	2.53931	0.894428
99	2.56496	0.908449

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0.00201751
35	0.923387	0.0312236
36	0.949037	0.184755
37	0.974686	0.560689
38	1.00034	1.23061
39	1.02599	1.80698
40	1.05164	2.34273
41	1.07728	2.53383
42	1.10293	2.50943
43	1.12858	2.35754
44	1.15423	2.20022
45	1.17988	1.97679
46	1.20553	1.74043
47	1.23118	1.57172
48	1.25683	1.39185
49	1.28248	1.25708
50	1.30813	1.13543
51	1.33378	0.995484
52	1.35943	0.964577
53	1.38508	0.887859
54	1.41073	0.811367
55	1.43638	0.800235
56	1.46203	0.771955
57	1.48768	0.696096
58	1.51333	0.669743
59	1.53898	0.687796
60	1.56463	0.702152
61	1.59028	0.679201
62	1.61593	0.668721
63	1.64158	0.691396
64	1.66723	0.680961
65	1.69288	0.697042
66	1.71853	0.765505
67	1.74418	0.783193
68	1.76983	0.818175
69	1.79547	0.869082
70	1.82112	0.927862
71	1.84677	0.946278
72	1.87242	1.00984
73	1.89807	1.03621
74	1.92372	1.0683
75	1.94937	1.07395
76	1.97502	1.1108
77	2.00067	1.17774
78	2.02632	1.17752
79	2.05197	1.18076
80	2.07762	1.19842
81	2.10327	1.1749
82	2.12892	1.17616
83	2.15457	1.18179
84	2.18022	1.18177
85	2.20587	1.15939
86	2.23152	1.11913
87	2.25717	1.10496
88	2.28282	1.0731
89	2.30847	1.04103
90	2.33412	1.01463
91	2.35977	0.993338
92	2.38542	0.987586
93	2.41107	0.963321
94	2.43672	0.933342
95	2.46237	0.896723
96	2.48802	0.893444
97	2.51366	0.893084
98	2.53931	0.885573
99	2.56496	0.872626

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0.00243019
35	0.923387	0.024208
36	0.949037	0.165051
37	0.974686	0.58285
38	1.00034	1.1612
39	1.02599	1.79264
40	1.05164	2.30011
41	1.07728	2.5382
42	1.10293	2.54692
43	1.12858	2.35171
44	1.15423	2.17048
45	1.17988	1.9692
46	1.20553	1.78059
47	1.23118	1.59983
48	1.25683	1.45015
49	1.28248	1.25951
50	1.30813	1.17984
51	1.33378	1.05755
52	1.35943	0.94133
53	1.38508	0.875713
54	1.41073	0.835107
55	1.43638	0.733187
56	1.46203	0.717244
57	1.48768	0.71749
58	1.51333	0.685483
59	1.53898	0.67665
60	1.56463	0.682738
61	1.59028	0.656936
62	1.61593	0.681324
63	1.64158	0.697582
64	1.66723	0.714218
65	1.69288	0.709967
66	1.71853	0.727331
67	1.74418	0.766147
68	1.76983	0.803984
69	1.79547	0.848822
70	1.82112	0.888527
71	1.84677	0.933712
72	1.87242	0.952159
73	1.89807	1.01452
74	1.92372	1.07947
75	1.94937	1.13042
76	1.97502	1.1198
77	2.00067	1.15498
78	2.02632	1.16061
79	2.05197	1.17052
80	2.07762	1.22127
81	2.10327	1.21103
82	2.12892	1.22031
83	2.15457	1.19148
84	2.18022	1.20595
85	2.20587	1.16843
86	2.23152	1.14071
87	2.25717	1.07674
88	2.28282	1.07775
89	2.30847	1.02541
90	2.33412	1.03749
91	2.35977	0.998188
92	2.38542	0.977724
93	2.41107	0.936994
94	2.43672	0.930714
95	2.46237	0.901505
96	2.48802	0.907651
97	2.51366	0.879069
98	2.53931	0.863724
99	2.56496	0.892031

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0.00110046
35	0.923387	0.0222159
36	0.949037	0.165747
37	0.974686	0.58611
38	1.00034	1.24729
39	1.02599	1.86319
40	1.05164	2.37225
41	1.07728	2.5126
42	1.10293	2.49492
43	1.12858	2.31309
44	1.15423	2.17969
45	1.17988	2.09593
46	1.20553	1.76956
47	1.23118	1.55206
48	1.25683	1.3912
49	1.28248	1.23853
50	1.30813	1.11425
51	1.33378	1.0764
52	1.35943	0.969765
53	1.38508	0.883931
54	1.41073	0.833251
55	1.43638	0.771424
56	1.46203	0.720338
57	1.48768	0.684804
58	1.51333	0.689375
59	1.53898	0.643442
60	1.56463	0.648442
61	1.59028	0.656532
62	1.61593	0.681771
63	1.64158	0.701101
64	1.66723	0.699774
65	1.69288	0.730296
66	1.71853	0.738118
67	1.74418	0.775454
68	1.76983	0.826771
69	1.79547	0.867376
70	1.82112	0.911511
71	1.84677	0.944068
72	1.87242	0.969417
73	1.89807	1.03391
74	1.92372	1.03113
75	1.94937	1.07794
76	1.97502	1.11271
77	2.00067	1.13092
78	2.02632	1.15533
79	2.05197	1.1896
80	2.07762	1.18603
81	2.10327	1.22024
82	2.12892	1.22078
83	2.15457	1.22552
84	2.18022	1.19935
85	2.20587	1.17047
86	2.23152	1.119
87	2.25717	1.1218
88	2.28282	1.07847
89	2.30847	1.0488
90	2.33412	1.02805
91	2.35977	0.982855
92	2.38542	0.965075
93	2.41107	0.942213
94	2.43672	0.929119
95	2.46237	0.903689
96	2.48802	0.902095
97	2.51366	0.917566
98	2.53931	0.891002
99	2.56496	0.904882

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0.000366821
35	0.923387	0.0203971
36	0.949037	0.173039
37	0.974686	0.589292
38	1.00034	1.20958
39	1.02599	1.90191
40	1.05164	2.3629
41	1.07728	2.51044
42	1.10293	2.53224
43	1.12858	2.37069
44	1.15423	2.21538
45	1.17988	1.99825
46	1.20553	1.76916
47	1.23118	1.54061
48	1.25683	1.40194
49	1.28248	1.21483
50	1.30813	1.07115
51	1.33378	0.976655
52	1.35943	0.876103
53	1.38508	0.869992
54	1.41073	0.80839
55	1.43638	0.748195
56	1.46203	0.747848
57	1.48768	0.713875
58	1.51333	0.699358
59	1.53898	0.696198
60	1.56463	0.715826
61	1.59028	0.703098
62	1.61593	0.680346
63	1.64158	0.709656
64	1.66723	0.722509
65	1.69288	0.747864
66	1.71853	0.765455
67	1.74418	0.800454
68	1.76983	0.831435
69	1.79547	0.874077
70	1.82112	0.911083
71	1.84677	0.945093
72	1.87242	0.981545
73	1.89807	0.988702
74	1.92372	1.03602
75	1.94937	1.08873
76	1.97502	1.10853
77	2.00067	1.16722
78	2.02632	1.17426
79	2.05197	1.17359
80	2.07762	1.19049
81	2.10327	1.21814
82	2.12892	1.22026
83	2.15457	1.1808
84	2.18022	1.16241
85	2.20587	1.1191
86	2.23152	1.1128
87	2.25717	1.09206
88	2.28282	1.05963
89	2.30847	1.02963
90	2.33412	1.00217
91	2.35977	0.984667
92	2.38542	0.96725
93	2.41107	0.960755
94	2.43672	0.941147
95	2.46237	0.924245
96	2.48802	0.904316
97	2.51366	0.882388
98	2.53931	0.87129
99	2.56496	0.88761

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0.000340415
34	0.897737	0.000733642
35	0.923387	0.0306606
36	0.949037	0.139037
37	0.974686	0.564027
38	1.00034	1.23606
39	1.02599	1.84983
40	1.05164	2.33325
41	1.07728	2.59008
42	1.10293	2.52351
43	1.12858	2.45255
44	1.15423	2.23211
45	1.17988	1.9759
46	1.20553	1.73687
47	1.23118	1.54187
48	1.25683	1.36822
49	1.28248	1.23755
50	1.30813	1.09242
51	1.33378	1.0273
52	1.35943	0.948042
53	1.38508	0.855443
54	1.41073	0.829393
55	1.43638	0.827203
56	1.46203	0.785205
57	1.48768	0.716565
58	1.51333	0.674415
59	1.53898	0.642687
60	1.56463	0.646325
61	1.59028	0.651048
62	1.61593	0.679452
63	1.64158	0.671675
64	1.66723	0.687546
65	1.69288	0.711557
66	1.71853	0.750756
67	1.74418	0.801281
68	1.76983	0.840682
69	1.79547	0.861116
70	1.82112	0.896027
71	1.84677	0.940577
72	1.87242	0.989343
73	1.89807	1.04049
74	1.92372	1.06349
75	1.94937	1.06383
76	1.97502	1.09851
77	2.00067	1.15309
78	2.02632	1.1837
79	2.05197	1.19157
80	2.07762	1.20555
81	2.10327	1.1803
82	2.12892	1.19494
83	2.15457	1.1925
84	2.18022	1.1644
85	2.20587	1.17067
86	2.23152	1.15534
87	2.25717	1.10797
88	2.28282	1.08022
89	2.30847	1.06289
90	2.33412	1.03623
91	2.35977	0.997243
92	2.38542	0.981577
93	2.41107	0.955904
94	2.43672	0.949832
95	2.46237	0.903958
96	2.48802	0.90373
97	2.51366	0.886338
98	2.53931	0.886625
99	2.56496	0.888856

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0.00302627
35	0.923387	0.0261568
36	0.949037	0.164354
37	0.974686	0.549124
38	1.00034	1.13384
39	1.02599	1.86735
40	1.05164	2.33521
41	1.07728	2.48645
42	1.10293	2.56116
43	1.12858	2.42143
44	1.15423	2.20391
45	1.17988	1.98204
46	1.20553	1.83516
47	1.23118	1.56904
48	1.25683	1.43335
49	1.28248	1.28582
50	1.30813	1.14442
51	1.33378	1.02695
52	1.35943	0.983012
53	1.38508	0.891959
54	1.41073	0.829576
55	1.43638	0.79134
56	1.46203	0.710268
57	1.48768	0.654249
58	1.51333	0.646985
59	1.53898	0.616402
60	1.56463	0.621766
61	1.59028	0.62568
62	1.61593	0.65338
63	1.64158	0.670335
64	1.66723	0.671922
65	1.69288	0.73985
66	1.71853	0.759507
67	1.74418	0.772064
68	1.76983	0.852465
69	1.79547	0.864845
70	1.82112	0.927664
71	1.84677	0.973705
72	1.87242	1.0153
73	1.89807	1.03575
74	1.92372	1.06612
75	1.94937	1.09693
76	1.97502	1.17616
77	2.00067	1.1851
78	2.02632	1.17552
79	2.05197	1.17176
80	2.07762	1.18252
81	2.10327	1.22676
82	2.12892	1.21444
83	2.15457	1.19027
84	2.18022	1.17633
85	2.20587	1.11159
86	2.23152	1.12381
87	2.25717	1.08784
88	2.28282	1.07104
89	2.30847	1.0273
90	2.33412	1.00591
91	2.35977	1.00414
92	2.38542	0.995145
93	2.41107	0.941857
94	2.43672	0.927426
95	2.46237	0.897441
96	2.48802	0.895155
97	2.51366	0.8929
98	2.53931	0.879841
99	2.56496	0.880289

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0.00114632
35	0.923387	0.0238183
36	0.949037	0.16927
37	0.974686	0.571323
38	1.00034	1.14128
39	1.02599	1.84654
40	1.05164	2.36549
41	1.07728	2.49945
42	1.10293	2.45165
43	1.12858	2.36965
44	1.15423	2.24291
45	1.17988	1.95976
46	1.20553	1.79296
47	1.23118	1.61921
48	1.25683	1.43602
49	1.28248	1.28187
50	1.30813	1.16965
51	1.33378	1.06454
52	1.35943	0.935072
53	1.38508	0.867322
54	1.41073	0.855889
55	1.43638	0.757054
56	1.46203	0.698864
57	1.48768	0.688387
58	1.51333	0.67904
59	1.53898	0.697832
60	1.56463	0.687674
61	1.59028	0.665449
62	1.61593	0.657683
63	1.64158	0.67694
64	1.66723	0.685802
65	1.69288	0.717027
66	1.71853	0.726196
67	1.74418	0.746034
68	1.76983	0.807951
69	1.79547	0.863805
70	1.82112	0.870848
71	1.84677	0.93305
72	1.87242	0.974204
73	1.89807	0.996229
74	1.92372	1.02485
75	1.94937	1.07981
76	1.97502	1.14343
77	2.00067	1.17418
78	2.02632	1.1913
79	2.05197	1.22398
80	2.07762	1.20993
81	2.10327	1.24702
82	2.12892	1.24191
83	2.15457	1.20193
84	2.18022	1.20608
85	2.20587	1.16733
86	2.23152	1.12203
87	2.25717	1.11534
88	2.28282	1.09391
89	2.30847	1.08084
90	2.33412	1.03321
91	2.35977	1.00533
92	2.38542	0.967103
93	2.41107	0.923777
94	2.43672	0.913516
95	2.46237	0.893952
96	2.48802	0.879911
97	2.51366	0.90757
98	2.53931	0.909223
99	2.56496	0.884374

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0.00114632
35	0.923387	0.0290583
36	0.949037	0.166812
37	0.974686	0.600819
38	1.00034	1.21643
39	1.02599	1.8109
40	1.05164	2.38938
41	1.07728	2.69608
42	1.10293	2.5591
43	1.12858	2.37467
44	1.15423	2.21932
45	1.17988	1.9364
46	1.20553	1.68684
47	1.23118	1.50948
48	1.25683	1.33187
49	1.28248	1.20373
50	1.30813	1.086
51	1.33378	1.03244
52	1.35943	0.965151
53	1.38508	0.857083
54	1.41073	0.821399
55	1.43638	0.759482
56	1.46203	0.730956
57	1.48768	0.73578
58	1.51333	0.683442
59	1.53898	0.694733
60	1.56463	0.720791
61	1.59028	0.683025
62	1.61593	0.676951
63	1.64158	0.708086
64	1.66723	0.69467
65	1.69288	0.71718
66	1.71853	0.757371
67	1.74418	0.769177
68	1.76983	0.830121
69	1.79547	0.84741
70	1.82112	0.888319
71	1.84677	0.945926
72	1.87242	0.9871
73	1.89807	1.01492
74	1.92372	1.06419
75	1.94937	1.12072
76	1.97502	1.14663
77	2.00067	1.18236
78	2.02632	1.22777
79	2.05197	1.218
80	2.07762	1.22707
81	2.10327	1.17725
82	2.12892	1.19478
83	2.15457	1.16976
84	2.18022	1.15816
85	2.20587	1.1258
86	2.23152	1.11438
87	2.25717	1.09874
88	2.28282	1.07858
89	2.30847	1.04022
90	2.33412	0.991881
91	2.35977	0.9647
92	2.38542	0.936874
93	2.41107	0.937006
94	2.43672	0.927689
95	2.46237	0.91412
96	2.48802	0.882431
97	2.51366	0.883312
98	2.53931	0.88253
99	2.56496	0.887533

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
