#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
	1	0.0242084	0.0242084	0
	2	0.027616	0.0259122	0.00120477
	3	0.0253308	0.0257184	0.000818618
	4	0.0255584	0.0256784	0.00061494
	5	0.0261448	0.0257717	0.000498977
	6	0.0258912	0.0257916	0.000416211
	7	0.0262304	0.0258543	0.000361442
	8	0.0272012	0.0260226	0.000353306
	9	0.0308492	0.0265589	0.000595207
	10	0.0303388	0.0269369	0.000644629
	11	0.023748	0.026647	0.000647943
	12	0.0276368	0.0267295	0.000599174
	13	0.0279324	0.026822	0.000560183
	14	0.0251984	0.0267061	0.000532039
	15	0.0255412	0.0266284	0.000502206
	16	0.0247552	0.0265113	0.000484272
	17	0.0272904	0.0265572	0.000457949
	18	0.0264312	0.0265502	0.000432561
	19	0.0302384	0.0267443	0.000451254
	20	0.0316512	0.0269896	0.000490878
	1	0.0305192	0.0305192	0
	2	0.034578	0.0325486	0.001435
	3	0.0328448	0.0326473	0.000960059
	4	0.0323932	0.0325838	0.000722143
	5	0.033976	0.0328622	0.000629108
	6	0.0347696	0.0331801	0.000599215
	7	0.028486	0.0325095	0.000805759
	8	0.0291024	0.0320836	0.00080981
	9	0.0330796	0.0321943	0.000727353
	10	0.0280676	0.0317816	0.000762753
	11	0.0319168	0.0317939	0.000693511
	12	0.0365936	0.0321939	0.000742148
	13	0.0332608	0.032276	0.000689583
	14	0.0351456	0.0324809	0.000670098
	15	0.0322244	0.0324638	0.000625643
	16	0.0352072	0.0326353	0.000609583
	17	0.0372636	0.0329076	0.000631602
	18	0.0396196	0.0332804	0.000697962
	19	0.0314584	0.0331845	0.000667783
	20	0.0313276	0.0330917	0.000640816
	1	0.0377856	0.0377856	0
	2	0.0396792	0.0387324	0.000669489
	3	0.0389004	0.0387884	0.000448662
	4	0.0433892	0.0399386	0.0010514
	5	0.0416204	0.040275	0.000893308
	6	0.041356	0.0404551	0.000762376
	7	0.0395564	0.0403267	0.000664188
	8	0.0458104	0.0410122	0.000865374
	9	0.0365796	0.0405197	0.000898508
	10	0.0356444	0.0400322	0.000931581
	11	0.04172	0.0401856	0.000859435
	12	0.0421836	0.0403521	0.000803782
	13	0.038446	0.0402055	0.000755207
	14	0.0460568	0.0406234	0.000808689
	15	0.0412548	0.0406655	0.000755871
	16	0.0368148	0.0404248	0.00074596
	17	0.0391096	0.0403475	0.000706081
	18	0.0412532	0.0403978	0.000668645
	19	0.0386728	0.040307	0.000639587
	20	0.0398304	0.0402832	0.000608051
	1	0.055268	0.055268	0
	2	0.0487328	0.0520004	0.00231054
	3	0.0508004	0.0516004	0.0015746
	4	0.0575052	0.0530766	0.00174041
	5	0.0577852	0.0540183	0.00162728
	6	0.0522228	0.0537191	0.00138331
	7	0.0470984	0.0527733	0.00147399
	8	0.0508896	0.0525378	0.00130841
	9	0.0564956	0.0529776	0.00123472
	10	0.0589748	0.0535773	0.00124843
	11	0.050656	0.0533117	0.00116284
	12	0.0515096	0.0531615	0.00107559
	13	0.0534036	0.0531802	0.000993013
	14	0.0567516	0.0534353	0.000954289
	15	0.0529252	0.0534013	0.000891276
	16	0.0512436	0.0532664	0.000845711
	17	0.0587504	0.053589	0.000855278
	18	0.0501892	0.0534001	0.000828355
	19	0.0528636	0.0533719	0.000785239
	20	0.059998	0.0537032	0.00081287
	1	0.0745556	0.0745556	0
	2	0.0795912	0.0770734	0.00178035
	3	0.078128	0.0774249	0.00122111
	4	0.0808012	0.078269	0.00117179
	5	0.0833076	0.0792767	0.00130045
	6	0.07393	0.0783856	0.00135506
	7	0.0789432	0.0784653	0.00116382
	8	0.0780332	0.0784112	0.00101959
	9	0.0742608	0.0779501	0.0010052
	10	0.080612	0.0782163	0.000939263
	11	0.0719748	0.0776489	0.00101083
	12	0.0751912	0.0774441	0.000947119
	13	0.0820196	0.077796	0.000937383
	14	0.0791948	0.0778959	0.000875735
	15	0.0704116	0.077397	0.000948908
	16	0.073758	0.0771695	0.000916452
	17	0.07504	0.0770443	0.000871062
	18	0.0712976	0.076725	0.000879233
	19	0.0839272	0.0771041	0.000911012
	20	0.0668688	0.0765923	0.000998915
	1	0.106112	0.106112	0
	2	0.115292	0.110702	0.00324548
	3	0.124235	0.115213	0.00427171
	4	0.11536	0.11525	0.00320394
	5	0.11711	0.115622	0.00258465
	6	0.117937	0.116008	0.00218248
	7	0.119182	0.116461	0.00191724
	8	0.118554	0.116723	0.00169534
	9	0.109365	0.115905	0.00169266
	10	0.122554	0.11657	0.00164882
	11	0.108765	0.115861	0.00164454
	12	0.11147	0.115495	0.00154766
	13	0.116515	0.115573	0.0014306
	14	0.100124	0.11447	0.00170158
	15	0.118795	0.114758	0.00161239
	16	0.111526	0.114556	0.00152422
	17	0.115322	0.114601	0.00143523
	18	0.11044	0.11437	0.00137399
	19	0.114542	0.114379	0.0013017
	20	0.113178	0.114319	0.001238
	1	0.196594	0.196594	0
	2	0.191329	0.193962	0.00186139
	3	0.181761	0.189895	0.00354483
	4	0.176154	0.18646	0.00398976
	5	0.189707	0.187109	0.00324425
	6	0.171448	0.184499	0.00360375
	7	0.198814	0.186544	0.00362303
	8	0.19526	0.187633	0.00332994
	9	0.20251	0.189286	0.00334513
	10	0.195142	0.189872	0.00306143
	11	0.192166	0.190081	0.00279021
	12	0.18075	0.189303	0.00266384
	13	0.189229	0.189297	0.00245894
	14	0.210848	0.190837	0.00272282
	15	0.192233	0.19093	0.00254289
	16	0.191998	0.190996	0.00238484
	17	0.189214	0.190892	0.00224686
	18	0.172042	0.189844	0.00235344
	19	0.211592	0.190989	0.00249243
	20	0.199458	0.191412	0.00240351
	1	0.382252	0.382252	0
	2	0.382731	0.382491	0.000169281
	3	0.374252	0.379745	0.00224543
	4	0.375138	0.378593	0.00195727
	5	0.362513	0.375377	0.00327509
	6	0.411118	0.381334	0.00608434
	7	0.377801	0.380829	0.00523604
	8	0.344715	0.376315	0.00623074
	9	0.375563	0.376231	0.00553899
	10	0.34711	0.373319	0.00569942
	11	0.365043	0.372567	0.00523072
	12	0.389221	0.373955	0.00497554
	13	0.385134	0.374815	0.00466652
	14	0.341853	0.37246	0.00489121
	15	0.369564	0.372267	0.00456894
	16	0.386102	0.373132	0.00436444
	17	0.347513	0.371625	0.00436013
	18	0.36244	0.371115	0.00414765
	19	0.370014	0.371057	0.00392976
	20	0.409986	0.373003	0.00418766
	1	0.772407	0.772407	0
	2	0.745932	0.75917	0.00936026
	3	0.781204	0.766515	0.00865473
	4	0.800869	0.775103	0.00987198
	5	0.800904	0.780263	0.00914729
	6	0.725208	0.771087	0.0113256
	7	0.713411	0.762848	0.0123462
	8	0.783782	0.765465	0.0110768
	9	0.779548	0.76703	0.00995593
	10	0.773564	0.767683	0.00898175
	11	0.825435	0.772933	0.00957755
	12	0.733801	0.769672	0.00931806
	13	0.769832	0.769684	0.0086013
	14	0.827113	0.773786	0.00891154
	15	0.757113	0.772675	0.00838648
	16	0.760432	0.77191	0.00789715
	17	0.81211	0.774274	0.00777861
	18	0.774492	0.774287	0.00734647
	19	0.735585	0.77225	0.0072367
	20	0.788174	0.773046	0.00691852
	1	0.997415	0.997415	0
	2	0.988981	0.993198	0.00298187
	3	0.984609	0.990335	0.0030686
	4	0.99826	0.992316	0.00287058
	5	0.997687	0.99339	0.00248932
	6	0.995546	0.99375	0.00210019
	7	0.99805	0.994364	0.00188786
	8	0.992777	0.994166	0.00166226
	9	0.991108	0.993826	0.00151189
	10	0.998748	0.994318	0.00143861
	11	0.798634	0.976529	0.0170119
	12	0.998388	0.97835	0.0156915
	13	0.999141	0.97995	0.0145657
	14	0.998998	0.98131	0.0135887
	15	0.998699	0.982469	0.0127321
	16	0.994638	0.98323	0.0119591
	17	0.995716	0.983964	0.0112781
	18	0.997591	0.984721	0.0106769
	19	0.999127	0.98548	0.0101419
	20	0.998576	0.986134	0.0096559
	1	1	1	0
	2	1	1	0
	3	1	1	0
	4	1	1	0
	5	1	1	0
	6	1	1	0
	7	1	1	0
	8	1	1	0
	9	1	1	0
	10	1	1	0
	11	1	1	0
	12	1	1	0
	13	1	1	0
	14	1	1	0
	15	1	1	0
	16	1	1	0
	17	1	1	0
	18	1	1	0
	19	1	1	0
	20	1	1	0
