Step	Temp
703	0.720085
704	0.720463
705	0.720843
706	0.721228
707	0.721615
708	0.722007
709	0.722401
710	0.7228
711	0.723202
712	0.723608
713	0.724017
714	0.724431
715	0.724848
716	0.725269
717	0.725694
718	0.726123
719	0.726556
720	0.726993
721	0.727434
722	0.72788
723	0.728329
724	0.728783
725	0.729241
726	0.729704
727	0.730171
728	0.730642
729	0.731118
730	0.731599
731	0.732084
732	0.732573
733	0.733068
734	0.733567
735	0.734071
736	0.73458
737	0.735094
738	0.735613
739	0.736137
740	0.736666
741	0.7372
742	0.73774
743	0.738285
744	0.738835
745	0.73939
746	0.739952
747	0.740518
748	0.74109
749	0.741668
750	0.742252
751	0.742842
752	0.743437
753	0.744038
754	0.744646
755	0.745259
756	0.745879
757	0.746505
758	0.747137
759	0.747775
760	0.74842
761	0.749072
762	0.74973
763	0.750394
764	0.751066
765	0.751744
766	0.752429
767	0.753121
768	0.75382
769	0.754527
770	0.75524
771	0.755961
772	0.756689
773	0.757424
774	0.758167
775	0.758918
776	0.759676
777	0.760442
778	0.761216
779	0.761998
780	0.762788
781	0.763586
782	0.764392
783	0.765207
784	0.766029
785	0.766861
786	0.7677
787	0.768548
788	0.769405
789	0.770271
790	0.771146
791	0.772029
792	0.772921
793	0.773823
794	0.774734
795	0.775654
796	0.776583
797	0.777522
798	0.77847
799	0.779427
800	0.780395
801	0.781372
802	0.782358
803	0.783355
804	0.784362
805	0.785378
806	0.786405
807	0.787441
808	0.788488
809	0.789545
810	0.790612
811	0.79169
812	0.792778
813	0.793876
814	0.794985
815	0.796104
816	0.797233
817	0.798373
818	0.799524
819	0.800685
820	0.801857
821	0.803039
822	0.804232
823	0.805435
824	0.806648
825	0.807872
826	0.809107
827	0.810351
828	0.811606
829	0.812871
830	0.814146
831	0.815431
832	0.816725
833	0.81803
834	0.819343
835	0.820666
836	0.821999
837	0.82334
838	0.82469
839	0.826048
840	0.827414
841	0.828788
842	0.83017
843	0.831559
844	0.832955
845	0.834357
846	0.835765
847	0.837178
848	0.838596
849	0.840019
850	0.841446
851	0.842875
852	0.844308
853	0.845742
854	0.847176
855	0.848612
856	0.850046
857	0.851479
858	0.852909
859	0.854335
860	0.855756
861	0.857172
862	0.85858
863	0.859979
864	0.861369
865	0.862746
866	0.864111
867	0.86546
868	0.866793
869	0.868107
870	0.869401
871	0.870671
872	0.871917
873	0.873135
874	0.874324
875	0.87548
876	0.8766
877	0.877683
878	0.878724
879	0.879721
880	0.880671
881	0.881569
882	0.882412
883	0.883196
884	0.883918
885	0.884573
886	0.885157
887	0.885665
888	0.886092
889	0.886434
890	0.886685
891	0.886841
892	0.886896
893	0.886844
894	0.886679
895	0.886396
896	0.885989
897	0.885451
898	0.884777
899	0.883959
900	0.882992
901	0.881868
902	0.880582
903	0.879127
904	0.877496
905	0.875683
906	0.873683
907	0.871488
908	0.869092
909	0.866492
910	0.86368
911	0.860653
912	0.857406
913	0.853935
914	0.850237
915	0.84631
916	0.842152
917	0.837762
918	0.833141
919	0.82829
920	0.82321
921	0.817906
922	0.812383
923	0.806645
924	0.800701
925	0.794559
926	0.78823
927	0.781725
928	0.775057
929	0.768241
930	0.761293
931	0.754228
932	0.747067
933	0.739828
934	0.732531
935	0.725198
936	0.71785
937	0.71051
938	0.7032
939	0.695944
940	0.688762
941	0.681678
942	0.674714
943	0.667889
944	0.661224
945	0.654737
946	0.648447
947	0.642369
948	0.636518
949	0.630908
950	0.62555
951	0.620455
952	0.615631
953	0.611086
954	0.606825
955	0.602855
956	0.599178
957	0.595799
958	0.592719
959	0.58994
960	0.587464
961	0.585292
962	0.583425
963	0.581865
964	0.580611
965	0.579667
966	0.579032
967	0.578709
968	0.5787
969	0.579006
970	0.579628
971	0.58057
972	0.581832
973	0.583415
974	0.58532
975	0.587548
976	0.590096
977	0.592965
978	0.59615
979	0.599648
980	0.603455
981	0.607562
982	0.611964
983	0.61665
984	0.62161
985	0.626832
986	0.632303
987	0.638007
988	0.643929
989	0.650052
990	0.656359
991	0.662829
992	0.669444
993	0.676185
994	0.683029
995	0.689958
996	0.69695
997	0.703985
998	0.711043
999	0.718104
1000	0.725148
1001	0.732158
1002	0.739115
1003	0.746002
1004	0.752803
1005	0.759504
1006	0.766089
1007	0.772547
1008	0.778866
1009	0.785034
1010	0.791043
1011	0.796883
1012	0.802548
1013	0.808031
1014	0.813327
1015	0.818432
1016	0.823342
1017	0.828056
1018	0.832572
1019	0.836888
1020	0.841005
1021	0.844924
1022	0.848646
1023	0.852173
1024	0.855507
1025	0.858652
1026	0.86161
1027	0.864386
1028	0.866982
1029	0.869404
1030	0.871656
1031	0.873743
1032	0.875669
1033	0.877439
1034	0.879059
1035	0.880534
1036	0.881868
1037	0.883067
1038	0.884136
1039	0.885081
1040	0.885905
1041	0.886615
1042	0.887215
1043	0.887709
1044	0.888104
1045	0.888403
1046	0.88861
1047	0.888731
1048	0.88877
1049	0.88873
1050	0.888616
1051	0.888432
1052	0.888181
1053	0.887867
1054	0.887494
1055	0.887065
1056	0.886583
1057	0.886051
1058	0.885472
1059	0.884849
1060	0.884185
1061	0.883482
1062	0.882743
1063	0.88197
1064	0.881166
1065	0.880331
1066	0.879469
1067	0.878582
1068	0.87767
1069	0.876736
1070	0.875781
1071	0.874807
1072	0.873815
1073	0.872806
1074	0.871782
1075	0.870743
1076	0.869691
1077	0.868626
1078	0.867549
1079	0.866461
1080	0.865363
1081	0.864255
1082	0.863137
1083	0.86201
1084	0.860875
1085	0.859731
1086	0.858578
1087	0.857418
1088	0.856249
1089	0.855071
1090	0.853885
1091	0.85269
1092	0.851486
1093	0.850272
1094	0.849048
1095	0.847814
1096	0.846568
1097	0.845311
1098	0.84404
1099	0.842756
1100	0.841457
1101	0.840143
1102	0.838812
1103	0.837463
1104	0.836095
1105	0.834706
1106	0.833296
1107	0.831862
1108	0.830403
1109	0.828917
1110	0.827403
1111	0.82586
1112	0.824284
1113	0.822675
1114	0.82103
1115	0.819349
1116	0.817627
1117	0.815865
1118	0.81406
1119	0.81221
1120	0.810313
1121	0.808368
1122	0.806372
1123	0.804325
1124	0.802224
1125	0.80007
1126	0.797859
1127	0.795593
1128	0.793269
1129	0.790888
1130	0.78845
1131	0.785955
1132	0.783404
1133	0.780798
1134	0.778139
1135	0.775429
1136	0.772672
1137	0.76987
1138	0.767028
1139	0.764151
1140	0.761244
1141	0.758313
1142	0.755365
1143	0.752408
1144	0.749451
1145	0.746501
1146	0.74357
1147	0.740666
1148	0.737801
1149	0.734986
1150	0.732233
1151	0.729553
1152	0.726958
1153	0.72446
1154	0.722071
1155	0.719801
1156	0.717663
1157	0.715666
1158	0.713819
1159	0.712132
1160	0.710612
1161	0.709266
1162	0.708098
1163	0.707112
1164	0.706311
1165	0.705695
1166	0.705265
1167	0.705017
1168	0.704949
1169	0.705056
1170	0.70533
1171	0.705766
1172	0.706355
1173	0.707087
1174	0.707952
1175	0.708938
1176	0.710036
1177	0.711232
1178	0.712516
1179	0.713875
1180	0.715296
1181	0.716769
1182	0.718282
1183	0.719824
1184	0.721385
1185	0.722953
1186	0.724521
1187	0.72608
1188	0.727621
1189	0.729137
1190	0.730622
1191	0.732069
1192	0.733475
1193	0.734834
1194	0.736142
1195	0.737397
1196	0.738596
1197	0.739737
1198	0.740818
1199	0.741838
1200	0.742797
1201	0.743694
1202	0.74453
1203	0.745305
1204	0.74602
1205	0.746676
1206	0.747274
1207	0.747814
1208	0.7483
1209	0.748732
1210	0.749112
1211	0.749442
1212	0.749724
1213	0.74996
1214	0.750151
1215	0.750299
1216	0.750407
1217	0.750477
1218	0.750509
1219	0.750507
1220	0.750471
1221	0.750404
1222	0.750308
1223	0.750183
1224	0.750033
1225	0.749857
1226	0.749659
1227	0.749438
1228	0.749198
1229	0.748938
1230	0.748661
1231	0.748368
1232	0.748059
1233	0.747736
1234	0.747401
1235	0.747053
1236	0.746694
1237	0.746325
1238	0.745947
1239	0.745561
1240	0.745167
1241	0.744766
1242	0.74436
1243	0.743947
1244	0.74353
1245	0.743109
1246	0.742684
1247	0.742256
1248	0.741825
1249	0.741392
1250	0.740957
1251	0.740521
1252	0.740084
1253	0.739647
1254	0.739209
1255	0.738772
1256	0.738335
1257	0.737898
1258	0.737462
1259	0.737028
1260	0.736595
1261	0.736164
1262	0.735734
1263	0.735306
1264	0.734881
1265	0.734458
1266	0.734037
1267	0.733619
1268	0.733204
1269	0.732792
1270	0.732382
1271	0.731976
1272	0.731572
1273	0.731172
1274	0.730775
1275	0.730382
1276	0.729992
1277	0.729605
1278	0.729222
1279	0.728843
1280	0.728467
1281	0.728094
1282	0.727726
1283	0.727361
1284	0.726999
1285	0.726642
1286	0.726288
1287	0.725938
1288	0.725591
1289	0.725249
1290	0.72491
1291	0.724575
1292	0.724244
1293	0.723916
1294	0.723592
1295	0.723272
1296	0.722956
1297	0.722643
1298	0.722334
1299	0.722029
1300	0.721728
1301	0.72143
1302	0.721135
1303	0.720845
1304	0.720558
1305	0.720274
1306	0.719995
1307	0.719718
1308	0.719446
1309	0.719176
1310	0.718911
1311	0.718648
1312	0.71839
1313	0.718134
1314	0.717882
1315	0.717633
1316	0.717388
1317	0.717146
1318	0.716907
1319	0.716672
1320	0.716439
1321	0.71621
1322	0.715984
1323	0.715762
1324	0.715542
1325	0.715326
1326	0.715112
1327	0.714902
1328	0.714694
1329	0.71449
1330	0.714289
1331	0.714091
1332	0.713895
1333	0.713703
1334	0.713513
1335	0.713326
1336	0.713142
1337	0.712961
1338	0.712783
1339	0.712607
1340	0.712434
1341	0.712264
1342	0.712097
1343	0.711932
1344	0.71177
1345	0.711611
1346	0.711454
1347	0.711299
1348	0.711148
1349	0.710999
1350	0.710852
1351	0.710708
1352	0.710566
1353	0.710427
1354	0.71029
1355	0.710156
1356	0.710024
1357	0.709894
1358	0.709767
1359	0.709642
1360	0.709519
1361	0.709399
1362	0.709281
1363	0.709165
1364	0.709052
1365	0.70894
1366	0.708831
1367	0.708724
1368	0.70862
1369	0.708517
1370	0.708417
1371	0.708318
1372	0.708222
1373	0.708128
1374	0.708036
1375	0.707946
1376	0.707858
1377	0.707772
1378	0.707688
1379	0.707606
1380	0.707527
1381	0.707449
1382	0.707373
1383	0.707299
1384	0.707226
1385	0.707156
1386	0.707088
1387	0.707022
1388	0.706957
1389	0.706894
1390	0.706834
1391	0.706775
1392	0.706717
1393	0.706662
1394	0.706608
1395	0.706557
1396	0.706507
1397	0.706458
1398	0.706412
1399	0.706367
1400	0.706324
1401	0.706283
1402	0.706243
1403	0.706205
1404	0.706169
1405	0.706135
1406	0.706102
1407	0.706071
1408	0.706041
1409	0.706013
1410	0.705987
1411	0.705962
1412	0.705939
1413	0.705918
1414	0.705898
1415	0.705879
1416	0.705863
1417	0.705847
1418	0.705834
1419	0.705822
1420	0.705811
1421	0.705802
1422	0.705794
1423	0.705788
1424	0.705784
1425	0.705781
1426	0.705779
1427	0.705779
1428	0.70578
1429	0.705783
1430	0.705787
1431	0.705793
1432	0.7058
1433	0.705808
1434	0.705818
1435	0.70583
1436	0.705842
1437	0.705856
1438	0.705872
1439	0.705888
1440	0.705907
1441	0.705926
1442	0.705947
1443	0.705969
1444	0.705992
1445	0.706017
1446	0.706043
1447	0.70607
1448	0.706099
1449	0.706129
1450	0.70616
1451	0.706192
1452	0.706226
1453	0.706261
1454	0.706297
1455	0.706334
1456	0.706372
1457	0.706412
1458	0.706453
1459	0.706495
1460	0.706538
1461	0.706582
1462	0.706628
1463	0.706674
1464	0.706722
1465	0.706771
1466	0.706821
1467	0.706871
1468	0.706923
1469	0.706976
1470	0.707031
1471	0.707086
1472	0.707142
1473	0.707199
1474	0.707257
1475	0.707316
1476	0.707376
1477	0.707437
1478	0.707499
1479	0.707561
1480	0.707625
1481	0.70769
1482	0.707755
1483	0.707821
1484	0.707888
1485	0.707956
1486	0.708025
1487	0.708094
1488	0.708164
1489	0.708235
1490	0.708307
1491	0.708379
1492	0.708452
1493	0.708526
1494	0.7086
1495	0.708675
1496	0.708751
1497	0.708827
1498	0.708903
1499	0.70898
1500	0.709058
1501	0.709136
1502	0.709215
1503	0.709294
1504	0.709373
1505	0.709453
1506	0.709534
1507	0.709614
1508	0.709695
1509	0.709776
1510	0.709858
1511	0.70994
1512	0.710022
1513	0.710104
1514	0.710186
1515	0.710269
1516	0.710352
1517	0.710435
1518	0.710518
1519	0.710601
1520	0.710684
1521	0.710767
1522	0.71085
1523	0.710934
1524	0.711017
1525	0.7111
1526	0.711183
1527	0.711266
1528	0.711349
1529	0.711432
1530	0.711515
1531	0.711598
1532	0.711681
1533	0.711764
1534	0.711846
1535	0.711929
1536	0.712011
1537	0.712093
1538	0.712176
1539	0.712258
1540	0.71234
1541	0.712422
1542	0.712504
1543	0.712586
1544	0.712668
1545	0.71275
1546	0.712832
1547	0.712914
1548	0.712996
1549	0.713079
1550	0.713162
1551	0.713245
1552	0.713328
1553	0.713412
1554	0.713496
1555	0.713581
1556	0.713666
1557	0.713753
1558	0.713839
1559	0.713927
1560	0.714016
1561	0.714105
1562	0.714196
1563	0.714288
1564	0.714381
1565	0.714475
1566	0.714571
1567	0.714669
1568	0.714768
1569	0.714869
1570	0.714972
1571	0.715078
1572	0.715185
1573	0.715295
1574	0.715407
1575	0.715521
1576	0.715638
1577	0.715758
1578	0.715881
1579	0.716007
1580	0.716135
1581	0.716267
1582	0.716403
1583	0.716541
1584	0.716684
1585	0.716829
1586	0.716979
1587	0.717132
1588	0.717289
1589	0.717449
1590	0.717614
1591	0.717783
1592	0.717955
1593	0.718132
1594	0.718313
1595	0.718497
1596	0.718686
1597	0.718879
1598	0.719076
1599	0.719276
1600	0.719481
1601	0.71969
1602	0.719902
1603	0.720119
1604	0.720339
1605	0.720562
1606	0.720789
1607	0.72102
1608	0.721253
1609	0.72149
1610	0.721729
1611	0.721972
1612	0.722217
1613	0.722464
1614	0.722714
1615	0.722966
1616	0.723219
1617	0.723474
1618	0.723731
1619	0.723989
1620	0.724247
1621	0.724507
1622	0.724767
1623	0.725027
1624	0.725287
1625	0.725546
1626	0.725805
1627	0.726063
1628	0.726319
1629	0.726575
1630	0.726828
1631	0.727079
1632	0.727327
1633	0.727573
1634	0.727816
1635	0.728055
1636	0.72829
1637	0.728521
1638	0.728748
1639	0.72897
1640	0.729186
1641	0.729397
1642	0.729601
1643	0.7298
1644	0.729991
1645	0.730175
1646	0.730352
1647	0.730521
1648	0.730681
1649	0.730832
1650	0.730974
1651	0.731106
1652	0.731228
1653	0.73134
1654	0.73144
1655	0.731529
1656	0.731606
1657	0.731671
1658	0.731723
1659	0.731761
1660	0.731786
1661	0.731797
1662	0.731793
1663	0.731774
1664	0.73174
1665	0.731691
1666	0.731625
1667	0.731544
1668	0.731445
1669	0.73133
1670	0.731199
1671	0.73105
1672	0.730884
1673	0.7307
1674	0.7305
1675	0.730283
1676	0.730049
1677	0.729799
1678	0.729532
1679	0.729251
1680	0.728954
1681	0.728643
1682	0.728319
1683	0.727983
1684	0.727636
1685	0.727279
1686	0.726914
1687	0.726543
1688	0.726166
1689	0.725787
1690	0.725407
1691	0.725028
1692	0.724653
1693	0.724283
1694	0.723923
1695	0.723574
1696	0.723239
1697	0.722921
1698	0.722623
1699	0.722348
1700	0.722098
1701	0.721877
1702	0.721686
1703	0.721529
1704	0.721408
1705	0.721325
1706	0.721282
1707	0.721282
1708	0.721325
1709	0.721414
1710	0.721548
1711	0.721729
1712	0.721957
1713	0.722231
1714	0.722553
1715	0.72292
1716	0.723333
1717	0.72379
1718	0.724288
1719	0.724828
1720	0.725406
1721	0.72602
1722	0.726668
1723	0.727347
1724	0.728055
1725	0.728789
1726	0.729546
1727	0.730323
1728	0.731118
1729	0.731927
1730	0.732749
1731	0.733579
1732	0.734416
1733	0.735258
1734	0.736101
1735	0.736945
1736	0.737786
1737	0.738623
1738	0.739453
1739	0.740277
1740	0.741091
1741	0.741896
1742	0.742689
1743	0.743469
1744	0.744236
1745	0.74499
1746	0.745729
1747	0.746452
1748	0.747161
1749	0.747853
1750	0.74853
1751	0.749191
1752	0.749835
1753	0.750464
1754	0.751076
1755	0.751673
1756	0.752254
1757	0.75282
1758	0.75337
1759	0.753906
1760	0.754427
1761	0.754934
1762	0.755428
1763	0.755908
1764	0.756375
1765	0.756829
1766	0.757272
1767	0.757702
1768	0.758122
1769	0.75853
1770	0.758928
1771	0.759316
1772	0.759694
1773	0.760062
1774	0.760422
1775	0.760774
1776	0.761117
1777	0.761452
1778	0.76178
1779	0.762101
1780	0.762414
1781	0.762722
1782	0.763023
1783	0.763319
1784	0.763608
1785	0.763893
1786	0.764172
1787	0.764447
1788	0.764717
1789	0.764982
1790	0.765244
1791	0.765501
1792	0.765755
1793	0.766005
1794	0.766252
1795	0.766496
1796	0.766736
1797	0.766974
1798	0.767209
1799	0.767441
1800	0.767671
1801	0.767898
1802	0.768123
1803	0.768346
1804	0.768567
1805	0.768785
1806	0.769002
1807	0.769217
1808	0.76943
1809	0.769641
1810	0.769851
1811	0.770058
1812	0.770265
1813	0.770469
1814	0.770672
1815	0.770873
1816	0.771073
1817	0.771271
1818	0.771467
1819	0.771662
1820	0.771855
1821	0.772046
1822	0.772235
1823	0.772423
1824	0.772609
1825	0.772793
1826	0.772975
1827	0.773154
1828	0.773332
1829	0.773507
1830	0.77368
1831	0.773851
1832	0.774019
1833	0.774184
1834	0.774346
1835	0.774505
1836	0.774661
1837	0.774814
1838	0.774963
1839	0.775108
1840	0.77525
1841	0.775387
1842	0.775521
1843	0.775649
1844	0.775773
1845	0.775892
1846	0.776005
1847	0.776113
1848	0.776215
1849	0.776311
1850	0.776401
1851	0.776484
1852	0.77656
1853	0.776629
1854	0.77669
1855	0.776743
1856	0.776788
1857	0.776825
1858	0.776852
1859	0.776871
1860	0.77688
1861	0.776879
1862	0.776867
1863	0.776846
1864	0.776813
1865	0.776769
1866	0.776714
1867	0.776647
1868	0.776568
1869	0.776477
1870	0.776374
1871	0.776258
