Step	Temp
1875	1.06328
1876	1.06237
1877	1.06156
1878	1.06086
1879	1.06028
1880	1.05982
1881	1.05948
1882	1.05927
1883	1.05919
1884	1.05923
1885	1.05939
1886	1.05967
1887	1.06008
1888	1.06059
1889	1.06122
1890	1.06196
1891	1.0628
1892	1.06374
1893	1.06477
1894	1.06588
1895	1.06709
1896	1.06837
1897	1.06972
1898	1.07114
1899	1.07263
1900	1.07417
1901	1.07577
1902	1.07741
1903	1.0791
1904	1.08083
1905	1.0826
1906	1.08439
1907	1.08621
1908	1.08806
1909	1.08992
1910	1.09179
1911	1.09367
1912	1.09554
1913	1.0974
1914	1.09924
1915	1.10106
1916	1.10284
1917	1.10457
1918	1.10626
1919	1.10787
1920	1.10942
1921	1.11087
1922	1.11224
1923	1.11349
1924	1.11463
1925	1.11564
1926	1.11652
1927	1.11725
1928	1.11784
1929	1.11827
1930	1.11854
1931	1.11865
1932	1.1186
1933	1.11838
1934	1.11802
1935	1.1175
1936	1.11684
1937	1.11605
1938	1.11514
1939	1.11413
1940	1.11303
1941	1.11186
1942	1.11063
1943	1.10937
1944	1.1081
1945	1.10682
1946	1.10557
1947	1.10435
1948	1.10319
1949	1.10209
1950	1.10107
1951	1.10013
1952	1.09929
1953	1.09855
1954	1.09791
1955	1.09738
1956	1.09695
1957	1.09662
1958	1.09638
1959	1.09624
1960	1.09618
1961	1.0962
1962	1.09629
1963	1.09645
1964	1.09666
1965	1.09692
1966	1.09723
1967	1.09758
1968	1.09796
1969	1.09836
1970	1.09879
1971	1.09923
1972	1.09969
1973	1.10016
1974	1.10063
1975	1.1011
1976	1.10157
1977	1.10202
1978	1.10247
1979	1.10289
1980	1.1033
1981	1.10367
1982	1.10402
1983	1.10433
1984	1.10459
1985	1.10482
1986	1.10499
1987	1.10512
1988	1.10519
1989	1.1052
1990	1.10515
1991	1.10505
1992	1.10487
1993	1.10464
1994	1.10433
1995	1.10396
1996	1.10352
1997	1.103
1998	1.10241
1999	1.10175
2000	1.10102
2001	1.10021
2002	1.09931
2003	1.09834
2004	1.09729
2005	1.09616
2006	1.09495
2007	1.09365
2008	1.09227
2009	1.0908
2010	1.08926
2011	1.08764
2012	1.08594
2013	1.08418
2014	1.08237
2015	1.0805
2016	1.07859
2017	1.07665
2018	1.0747
2019	1.07274
2020	1.07079
2021	1.06888
2022	1.067
2023	1.06519
2024	1.06345
2025	1.0618
2026	1.06026
2027	1.05884
2028	1.05755
2029	1.0564
2030	1.05541
2031	1.05458
2032	1.05391
2033	1.0534
2034	1.05307
2035	1.05289
2036	1.05289
2037	1.05303
2038	1.05333
2039	1.05377
2040	1.05434
2041	1.05504
2042	1.05585
2043	1.05675
2044	1.05775
2045	1.05882
2046	1.05995
2047	1.06115
2048	1.06239
2049	1.06366
2050	1.06496
2051	1.06628
2052	1.0676
2053	1.06893
2054	1.07026
2055	1.07158
2056	1.07288
2057	1.07415
2058	1.07539
2059	1.07659
2060	1.07775
2061	1.07886
2062	1.07991
2063	1.0809
2064	1.08183
2065	1.08269
2066	1.08349
2067	1.08423
2068	1.08491
2069	1.08553
2070	1.0861
2071	1.08663
2072	1.08713
2073	1.0876
2074	1.08805
2075	1.08851
2076	1.08896
2077	1.08943
2078	1.08991
2079	1.09043
2080	1.09097
2081	1.09154
2082	1.09214
2083	1.09277
2084	1.09342
2085	1.09409
2086	1.09478
2087	1.09546
2088	1.09614
2089	1.09681
2090	1.09744
2091	1.09804
2092	1.0986
2093	1.09909
2094	1.09952
2095	1.09988
2096	1.10015
2097	1.10034
2098	1.10044
2099	1.10045
2100	1.10036
2101	1.10018
2102	1.09991
2103	1.09954
2104	1.09909
2105	1.09857
2106	1.09797
2107	1.0973
2108	1.09658
2109	1.09581
2110	1.095
2111	1.09416
2112	1.09331
2113	1.09245
2114	1.09161
2115	1.09077
2116	1.08997
2117	1.08921
2118	1.0885
2119	1.08785
2120	1.08727
2121	1.08677
2122	1.08635
2123	1.08602
2124	1.08579
2125	1.08565
2126	1.08562
2127	1.08568
2128	1.08585
2129	1.08612
2130	1.08647
2131	1.08692
2132	1.08745
2133	1.08806
2134	1.08873
2135	1.08946
2136	1.09024
2137	1.09106
2138	1.09191
2139	1.09277
2140	1.09363
2141	1.09448
2142	1.09532
2143	1.09613
2144	1.09689
2145	1.09761
2146	1.09828
2147	1.09889
2148	1.09943
2149	1.09991
2150	1.10034
2151	1.10071
2152	1.10104
2153	1.10135
2154	1.10165
2155	1.10198
2156	1.10235
2157	1.10282
2158	1.1034
2159	1.10414
2160	1.10508
2161	1.10625
2162	1.10771
2163	1.10947
2164	1.11157
2165	1.11402
2166	1.11683
2167	1.12
2168	1.12351
2169	1.12735
2170	1.13149
2171	1.13587
2172	1.14044
2173	1.14516
2174	1.14996
2175	1.15479
2176	1.15958
2177	1.16428
2178	1.16883
2179	1.1732
2180	1.17734
2181	1.1812
2182	1.18478
2183	1.18803
2184	1.19096
2185	1.19354
2186	1.19577
2187	1.19766
2188	1.19921
2189	1.20042
2190	1.20131
2191	1.2019
2192	1.20218
2193	1.2022
2194	1.20195
2195	1.20147
2196	1.20077
2197	1.19986
2198	1.19878
2199	1.19755
2200	1.19617
2201	1.19468
2202	1.19309
2203	1.19141
2204	1.18966
2205	1.18786
2206	1.18603
2207	1.18417
2208	1.1823
2209	1.18043
2210	1.17857
2211	1.17673
2212	1.17492
2213	1.17315
2214	1.17142
2215	1.16973
2216	1.1681
2217	1.16654
2218	1.16504
2219	1.16362
2220	1.16228
2221	1.16104
2222	1.15988
2223	1.15884
2224	1.1579
2225	1.15708
2226	1.15639
2227	1.15583
2228	1.15541
2229	1.15511
2230	1.15496
2231	1.15493
2232	1.15503
2233	1.15525
2234	1.15556
2235	1.15596
2236	1.15643
2237	1.15694
2238	1.15747
2239	1.15799
2240	1.15848
2241	1.1589
2242	1.15923
2243	1.15943
2244	1.15948
2245	1.15934
2246	1.159
2247	1.15844
2248	1.15763
2249	1.15655
2250	1.1552
2251	1.15357
2252	1.15166
2253	1.14945
2254	1.14697
2255	1.1442
2256	1.14117
2257	1.13789
2258	1.13438
2259	1.13065
2260	1.12673
2261	1.12265
2262	1.11843
2263	1.1141
2264	1.10969
2265	1.10524
2266	1.10078
2267	1.09634
2268	1.09195
2269	1.08764
2270	1.08345
2271	1.07941
2272	1.07554
2273	1.07187
2274	1.06842
2275	1.06521
2276	1.06226
2277	1.05958
2278	1.05718
2279	1.05506
2280	1.05324
2281	1.0517
2282	1.05044
2283	1.04946
2284	1.04875
2285	1.04829
2286	1.04807
2287	1.04807
2288	1.04829
2289	1.0487
2290	1.04928
2291	1.05002
2292	1.0509
2293	1.0519
2294	1.05301
2295	1.05421
2296	1.05549
2297	1.05683
2298	1.05822
2299	1.05964
2300	1.0611
2301	1.06257
2302	1.06405
2303	1.06552
2304	1.06699
2305	1.06843
2306	1.06985
2307	1.07123
2308	1.07257
2309	1.07386
2310	1.0751
2311	1.07628
2312	1.07739
2313	1.07844
2314	1.07941
2315	1.0803
2316	1.08112
2317	1.08185
2318	1.08249
2319	1.08304
2320	1.08349
2321	1.08383
2322	1.08408
2323	1.08422
2324	1.08424
2325	1.08415
2326	1.08393
2327	1.08359
2328	1.08312
2329	1.08251
2330	1.08175
2331	1.08086
2332	1.0798
2333	1.07859
2334	1.07722
2335	1.0757
2336	1.07401
2337	1.07215
2338	1.07014
2339	1.06797
2340	1.06565
2341	1.06318
2342	1.06058
2343	1.05786
2344	1.05502
2345	1.05208
2346	1.04905
2347	1.04596
2348	1.04282
2349	1.03965
2350	1.03647
2351	1.0333
2352	1.03016
2353	1.02707
2354	1.02404
2355	1.02111
2356	1.01827
2357	1.01556
2358	1.01298
2359	1.01055
2360	1.00828
2361	1.00618
2362	1.00425
2363	1.0025
2364	1.00094
2365	0.999554
2366	0.998354
2367	0.997336
2368	0.996495
2369	0.995823
2370	0.995315
2371	0.994961
2372	0.994754
2373	0.994683
2374	0.99474
2375	0.994912
2376	0.99519
2377	0.995561
2378	0.996017
2379	0.996546
2380	0.997137
2381	0.99778
2382	0.998467
2383	0.999189
2384	0.99994
2385	1.00071
2386	1.00149
2387	1.00229
2388	1.00308
2389	1.00387
2390	1.00465
2391	1.00542
2392	1.00618
2393	1.00693
2394	1.00766
2395	1.00837
2396	1.00906
2397	1.00973
2398	1.01038
2399	1.01101
2400	1.01162
2401	1.01221
2402	1.01279
2403	1.01336
2404	1.01391
2405	1.01446
2406	1.015
2407	1.01553
2408	1.01606
2409	1.0166
2410	1.01713
2411	1.01767
2412	1.01822
2413	1.01877
2414	1.01933
2415	1.0199
2416	1.02047
2417	1.02106
2418	1.02165
2419	1.02224
2420	1.02283
2421	1.02341
2422	1.02399
2423	1.02456
2424	1.02511
2425	1.02565
2426	1.02615
2427	1.02663
2428	1.02708
2429	1.02749
2430	1.02786
2431	1.02819
2432	1.02847
2433	1.02869
2434	1.02887
2435	1.029
2436	1.02908
2437	1.0291
2438	1.02907
2439	1.02899
2440	1.02887
2441	1.0287
2442	1.0285
2443	1.02827
2444	1.02801
2445	1.02773
2446	1.02745
2447	1.02717
2448	1.02691
2449	1.02669
2450	1.02652
2451	1.02641
2452	1.02638
2453	1.02645
2454	1.02663
2455	1.02693
2456	1.02736
2457	1.02794
2458	1.02867
2459	1.02955
2460	1.03058
2461	1.03176
2462	1.03308
2463	1.03451
2464	1.03606
2465	1.0377
2466	1.03941
2467	1.04117
2468	1.04295
2469	1.04473
2470	1.04648
2471	1.04819
2472	1.04983
2473	1.05139
2474	1.05283
2475	1.05415
2476	1.05533
2477	1.05636
2478	1.05723
2479	1.05794
2480	1.05848
2481	1.05886
2482	1.05907
2483	1.05913
2484	1.05905
2485	1.05885
2486	1.05854
2487	1.05814
2488	1.0577
2489	1.05722
2490	1.05674
2491	1.0563
2492	1.05593
2493	1.05565
2494	1.0555
2495	1.05552
2496	1.05572
2497	1.05613
2498	1.05676
2499	1.05764
2500	1.05877
2501	1.06014
2502	1.06177
2503	1.06363
2504	1.06571
2505	1.068
2506	1.07047
2507	1.0731
2508	1.07586
2509	1.0787
2510	1.08162
2511	1.08456
2512	1.08751
2513	1.09042
2514	1.09328
2515	1.09605
2516	1.09871
2517	1.10123
2518	1.10361
2519	1.10581
2520	1.10784
2521	1.10967
2522	1.1113
2523	1.11273
2524	1.11396
2525	1.11498
2526	1.11581
2527	1.11646
2528	1.11693
2529	1.11724
2530	1.11741
2531	1.11747
2532	1.11741
2533	1.11728
2534	1.11709
2535	1.11686
2536	1.1166
2537	1.11635
2538	1.1161
2539	1.11589
2540	1.11571
2541	1.11558
2542	1.1155
2543	1.11548
2544	1.11551
2545	1.11559
2546	1.11571
2547	1.11587
2548	1.11606
2549	1.11627
2550	1.11648
2551	1.11669
2552	1.11688
2553	1.11705
2554	1.11718
2555	1.11727
2556	1.1173
2557	1.11728
2558	1.11719
2559	1.11705
2560	1.11683
2561	1.11656
2562	1.11623
2563	1.11584
2564	1.11541
2565	1.11495
2566	1.11446
2567	1.11396
2568	1.11346
2569	1.11297
2570	1.11252
2571	1.11211
2572	1.11175
2573	1.11145
2574	1.11123
2575	1.11109
2576	1.11104
2577	1.11109
2578	1.11122
2579	1.11144
2580	1.11175
2581	1.11213
2582	1.11257
2583	1.11307
2584	1.11361
2585	1.11416
2586	1.11472
2587	1.11525
2588	1.11576
2589	1.1162
2590	1.11656
2591	1.11683
2592	1.11698
2593	1.11699
2594	1.11684
2595	1.11653
2596	1.11602
2597	1.11531
2598	1.11439
2599	1.11324
2600	1.11186
2601	1.11025
2602	1.10839
2603	1.10629
2604	1.10396
2605	1.1014
2606	1.09863
2607	1.09566
2608	1.09251
2609	1.0892
2610	1.08577
2611	1.08223
2612	1.07862
2613	1.07497
2614	1.07131
2615	1.06768
2616	1.0641
2617	1.06059
2618	1.05719
2619	1.0539
2620	1.05075
2621	1.04775
2622	1.04488
2623	1.04217
2624	1.03959
2625	1.03713
2626	1.03479
2627	1.03255
2628	1.0304
2629	1.02831
2630	1.02628
2631	1.0243
2632	1.02235
2633	1.02044
2634	1.01856
2635	1.01672
2636	1.01491
2637	1.01316
2638	1.01146
2639	1.00985
2640	1.00834
2641	1.00694
2642	1.00568
2643	1.00458
2644	1.00366
2645	1.00294
2646	1.00244
2647	1.00217
2648	1.00216
2649	1.0024
2650	1.00292
2651	1.00371
2652	1.00477
2653	1.00611
2654	1.00771
2655	1.00956
2656	1.01166
2657	1.01399
2658	1.01652
2659	1.01925
2660	1.02215
2661	1.02519
2662	1.02836
2663	1.03163
2664	1.03499
2665	1.0384
2666	1.04184
2667	1.04531
2668	1.04878
2669	1.05224
2670	1.05568
2671	1.05908
2672	1.06243
2673	1.06573
2674	1.06898
2675	1.07216
2676	1.07528
2677	1.07832
2678	1.0813
2679	1.08421
2680	1.08704
2681	1.08979
2682	1.09246
2683	1.09505
2684	1.09756
2685	1.09998
2686	1.1023
2687	1.10451
2688	1.10663
2689	1.10862
2690	1.1105
2691	1.11225
2692	1.11386
2693	1.11533
2694	1.11664
2695	1.1178
2696	1.1188
2697	1.11963
2698	1.1203
2699	1.12079
2700	1.12111
2701	1.12126
2702	1.12123
2703	1.12103
2704	1.12065
2705	1.1201
2706	1.11938
2707	1.11849
2708	1.11743
2709	1.11621
2710	1.11482
2711	1.11327
2712	1.11156
2713	1.1097
2714	1.10768
2715	1.10551
2716	1.10318
2717	1.10071
2718	1.0981
2719	1.09534
2720	1.09245
2721	1.08943
2722	1.08629
2723	1.08302
2724	1.07965
2725	1.07618
2726	1.07262
2727	1.06898
2728	1.06528
2729	1.06153
2730	1.05775
2731	1.05395
2732	1.05017
2733	1.0464
2734	1.04269
2735	1.03904
2736	1.03548
2737	1.03203
2738	1.02871
2739	1.02554
2740	1.02254
2741	1.01972
2742	1.0171
2743	1.01468
2744	1.01249
2745	1.01051
2746	1.00876
2747	1.00724
2748	1.00594
2749	1.00486
2750	1.00399
2751	1.00333
2752	1.00286
2753	1.00257
2754	1.00245
2755	1.00248
2756	1.00265
2757	1.00296
2758	1.00338
2759	1.00392
2760	1.00454
2761	1.00526
2762	1.00605
2763	1.00691
2764	1.00784
2765	1.00884
2766	1.00988
2767	1.01098
2768	1.01214
2769	1.01335
2770	1.01461
2771	1.01592
2772	1.01728
2773	1.01869
2774	1.02016
2775	1.02169
2776	1.02327
2777	1.0249
2778	1.02659
2779	1.02834
2780	1.03013
2781	1.03198
2782	1.03388
2783	1.03582
2784	1.0378
2785	1.03982
2786	1.04186
2787	1.04392
2788	1.04599
2789	1.04807
2790	1.05014
2791	1.0522
2792	1.05423
2793	1.05623
2794	1.05819
2795	1.0601
2796	1.06195
2797	1.06373
2798	1.06543
2799	1.06705
2800	1.06856
2801	1.06997
2802	1.07127
2803	1.07244
2804	1.07348
2805	1.07438
2806	1.07513
2807	1.07573
2808	1.07615
2809	1.07641
2810	1.07647
2811	1.07635
2812	1.07603
2813	1.0755
2814	1.07476
2815	1.07381
2816	1.07264
2817	1.07125
2818	1.06963
2819	1.06779
2820	1.06573
2821	1.06345
2822	1.06096
2823	1.05827
2824	1.05538
2825	1.05232
2826	1.04909
2827	1.0457
2828	1.04219
2829	1.03857
2830	1.03486
2831	1.03108
2832	1.02727
2833	1.02345
2834	1.01964
2835	1.01587
2836	1.01217
2837	1.00858
2838	1.0051
2839	1.00177
2840	0.998618
2841	0.995658
2842	0.99291
2843	0.990391
2844	0.988119
2845	0.986102
2846	0.98435
2847	0.982866
2848	0.981652
2849	0.980706
2850	0.980024
2851	0.979601
2852	0.979428
2853	0.979495
2854	0.979789
2855	0.980296
2856	0.981
2857	0.981888
2858	0.982943
2859	0.984152
2860	0.985502
2861	0.986982
2862	0.988583
2863	0.990297
2864	0.992119
2865	0.99405
2866	0.996089
2867	0.998241
2868	1.00051
2869	1.0029
2870	1.00541
2871	1.00807
2872	1.01086
2873	1.0138
2874	1.01688
2875	1.02009
2876	1.02344
2877	1.02689
2878	1.03043
2879	1.03404
2880	1.03767
2881	1.04129
2882	1.04485
2883	1.04832
2884	1.05164
2885	1.05476
2886	1.05764
2887	1.06022
2888	1.06248
2889	1.06435
2890	1.06583
2891	1.06686
2892	1.06745
2893	1.06756
2894	1.06719
2895	1.06636
2896	1.06505
2897	1.0633
2898	1.06112
2899	1.05856
2900	1.05566
2901	1.05247
2902	1.04904
2903	1.04545
2904	1.04177
2905	1.03808
2906	1.03446
2907	1.03099
2908	1.02776
2909	1.02485
2910	1.02234
2911	1.02029
2912	1.01877
2913	1.01781
2914	1.01744
2915	1.0177
2916	1.01857
2917	1.02004
2918	1.02209
2919	1.02466
2920	1.02771
2921	1.03117
2922	1.03498
2923	1.03906
2924	1.04334
2925	1.04776
2926	1.05225
2927	1.05675
2928	1.0612
2929	1.06556
2930	1.06979
2931	1.07386
2932	1.07773
2933	1.0814
2934	1.08484
2935	1.08804
2936	1.09101
2937	1.09375
2938	1.09625
2939	1.09852
2940	1.10058
2941	1.10243
2942	1.10408
2943	1.10555
2944	1.10685
2945	1.10799
2946	1.10898
2947	1.10985
2948	1.1106
2949	1.11125
2950	1.11181
2951	1.1123
2952	1.11273
2953	1.11311
2954	1.11345
2955	1.11377
2956	1.11408
2957	1.11439
2958	1.1147
2959	1.11502
2960	1.11535
2961	1.11571
2962	1.11609
2963	1.11649
2964	1.11692
2965	1.11736
2966	1.11782
2967	1.1183
2968	1.11878
2969	1.11926
2970	1.11973
2971	1.12019
2972	1.12061
2973	1.121
2974	1.12134
2975	1.12163
2976	1.12185
2977	1.122
2978	1.12206
2979	1.12204
2980	1.12192
2981	1.1217
2982	1.12137
2983	1.12094
2984	1.12039
2985	1.11973
2986	1.11896
2987	1.11808
2988	1.1171
2989	1.11601
2990	1.11482
2991	1.11355
2992	1.11219
2993	1.11075
2994	1.10925
2995	1.10769
2996	1.10608
2997	1.10443
2998	1.10275
2999	1.10105
