step	x
385	0.718091
386	0.718091
387	0.718091
388	0.718091
389	0.934235
390	-0.489453
391	1.23324
392	1.23324
393	0.714772
394	-0.333912
395	-0.333912
396	-0.572337
397	0.9644
398	-1.21753
399	0.204194
400	-0.741013
401	-0.741013
402	1.50648
403	-0.486351
404	1.61148
405	1.61148
406	1.61148
407	-0.146299
408	1.18626
409	-0.380764
410	-0.380764
411	-0.380764
412	0.546351
413	0.546351
414	1.48236
415	1.48236
416	1.48236
417	1.48236
418	1.48236
419	1.20956
420	-0.487302
421	-0.487302
422	-1.25811
423	-1.00191
424	0.256835
425	0.256835
426	0.491089
427	0.491089
428	0.491089
429	0.491089
430	0.491089
431	0.491089
432	-1.05143
433	-0.448471
434	-0.448471
435	-0.230872
436	-0.230872
437	-0.230872
438	-0.230872
439	1.31973
440	-0.702377
441	-0.702377
442	-0.702377
443	-0.302568
444	-0.417336
445	0.648467
446	0.648467
447	0.648467
448	0.648467
449	-0.0951783
450	1.37737
451	-0.223615
452	-0.808813
453	-0.342126
454	-1.60301
455	-0.288668
456	-0.288668
457	-0.288668
458	-1.04448
459	-1.04448
460	-1.35026
461	-1.35026
462	0.929199
463	-0.117658
464	-0.117658
465	-1.4859
466	-1.4859
467	-0.7694
468	-0.7694
469	-1.38813
470	1.20566
471	1.20566
472	1.20566
473	1.20566
474	1.20566
475	0.811983
476	0.811983
477	0.0564671
478	1.0598
479	1.0598
480	1.0598
481	1.0598
482	1.0598
483	-1.4855
484	0.149705
485	0.149705
486	-0.285997
487	1.43951
488	1.15447
489	0.141003
490	0.832112
491	0.832112
492	0.870047
493	1.41845
494	1.41845
495	0.608186
496	-1.17434
497	-0.189028
498	-0.189028
499	-1.53839
500	-1.53839
501	-1.53839
502	-0.26813
503	-1.04037
504	-1.04037
505	-1.04037
506	0.49062
507	0.49062
508	0.49062
509	0.49062
510	0.49062
511	0.49062
512	0.49062
513	-0.117268
514	-0.117268
515	-0.117268
516	-0.117268
517	-1.25079
518	-0.905218
519	-0.905218
520	-0.362388
521	-0.362388
522	-1.08631
523	0.728051
524	0.728051
525	1.07321
526	1.5497
527	1.0634
528	1.0634
529	1.0634
530	0.0178131
531	-0.49586
532	-0.49586
533	-0.720524
534	-0.720524
535	-0.64014
536	1.70664
537	1.05454
538	0.514637
539	1.19462
540	0.799579
541	0.799579
542	0.799579
543	0.54613
544	0.54613
545	0.54613
546	-1.09979
547	-1.55519
548	-1.9776
549	-0.710121
550	-0.710121
551	-0.710121
552	0.326136
553	0.253179
554	1.05284
555	1.05284
556	1.13839
557	0.096413
558	0.096413
559	0.096413
560	1.11527
561	-0.919262
562	-0.919262
563	-0.919262
564	1.59564
565	-0.716871
566	-0.716871
567	-0.644162
568	0.868454
569	0.45846
570	-1.1739
571	-1.1739
572	1.12289
573	1.12289
574	1.12289
575	-0.532005
576	-0.532005
577	-1.0743
578	-1.0743
579	-1.0743
580	-1.0743
581	-1.0743
582	0.391472
583	0.391472
584	0.391472
585	-0.363067
586	-0.363067
587	-0.363067
588	-0.363067
589	0.602602
590	0.602602
591	-0.450098
592	0.797571
593	-0.716628
594	-0.716628
595	-0.716628
596	1.1943
597	1.17463
598	1.17463
599	1.17463
600	1.17463
601	-1.02957
602	-1.02957
603	-0.313473
604	-0.313473
605	-0.313473
606	-1.45436
607	-0.564242
608	-0.564242
609	-0.287766
610	-0.287766
611	-0.287766
612	-0.287766
613	-0.287766
614	-0.287766
615	-0.287766
616	-0.287766
617	-0.677773
618	-0.677773
619	-0.677773
620	0.843099
621	0.165283
622	0.165283
623	-0.795424
624	-0.719037
625	0.41299
626	0.41299
627	-1.13116
628	0.748418
629	-1.33292
630	0.972984
631	0.972984
632	0.972984
633	-0.620388
634	0.761578
635	0.761578
636	0.761578
637	0.761578
638	0.761578
639	0.761578
640	0.427476
641	1.50841
642	1.50841
643	1.11666
644	0.969618
645	0.0879724
646	-1.35157
647	0.454258
648	-0.00261804
649	-0.00261804
650	-0.00261804
651	-0.00261804
652	-0.00261804
653	1.70501
654	0.854891
655	0.854891
656	-1.26098
657	-0.0723572
658	-0.0723572
659	-0.459255
660	-0.459255
661	-0.459255
662	1.67971
663	1.03071
664	1.52312
665	0.261992
666	-1.2233
667	-1.2233
668	-1.2233
669	-0.752539
670	1.53479
671	-0.0113285
672	0.16751
673	0.16751
674	0.16751
675	0.626534
676	-0.427661
677	-0.296129
678	-0.296129
679	-0.296129
680	-0.296129
681	-0.296129
682	1.04777
683	-0.693605
684	-0.693605
685	-0.693605
686	-0.693605
687	-0.693605
688	-0.882673
689	-0.882673
690	1.37051
691	0.828434
692	0.828434
693	-0.641397
694	1.06037
695	-0.791695
696	-1.23832
697	0.689944
698	0.689944
699	-0.854891
700	1.34652
701	-1.36676
702	-0.373113
703	-0.373113
704	-0.373113
705	-1.18998
706	-1.18998
707	1.2374
708	1.2374
709	1.2374
710	1.2374
711	-0.470825
712	-0.470825
713	-0.827026
714	0.812057
715	-0.9246
716	-0.0342452
717	-0.0342452
718	-1.09237
719	-1.22467
720	-1.22467
721	0.93976
722	-0.913457
723	-0.913457
724	-0.913457
725	-0.20217
726	-0.20217
727	-0.20217
728	0.193925
729	-0.181801
730	-0.577928
731	0.568841
732	1.52017
733	1.50659
734	1.50659
735	1.50659
736	1.50659
737	1.50659
738	1.50659
739	0.860807
740	-0.833256
741	-0.833256
742	-0.833256
743	-0.833256
744	-0.0840586
745	-0.0840586
746	-0.0840586
747	0.905007
748	-1.30609
749	-1.30609
750	-1.02186
751	-1.02186
752	-1.02186
753	-1.02186
754	-1.02186
755	-1.02186
756	-1.02186
757	1.10813
758	1.10813
759	1.10813
760	1.10813
761	1.10813
762	-0.269217
763	-0.269217
764	0.953788
765	-0.635109
766	0.940323
767	0.940323
768	0.940323
769	0.940323
770	0.940323
771	0.940323
772	0.940323
773	0.940323
774	0.940323
775	0.940323
776	-0.816944
777	-0.816944
778	-0.816944
779	-0.816944
780	-0.816944
781	0.865385
782	0.903684
783	-0.839333
784	-0.839333
785	-0.839333
786	-0.839333
787	-0.839333
788	-0.839333
789	-0.839333
790	-0.839333
791	-0.839333
792	-0.839333
793	0.279146
794	0.279146
795	0.279146
796	0.657189
797	0.657189
798	-0.975461
799	-0.975461
800	-0.25189
801	0.531221
802	0.531221
803	0.531221
804	0.531221
805	1.3961
806	-0.276839
807	-0.276839
808	1.73768
809	1.73768
810	0.267333
811	-0.826626
812	-0.880194
813	1.48373
814	1.48373
815	1.48373
816	-1.17865
817	0.352478
818	0.352478
819	-0.916863
820	-0.916863
821	-0.916863
822	-0.916863
823	0.107368
824	0.107368
825	0.640504
826	-1.71086
827	-1.67989
828	-0.100246
829	-0.337319
830	-1.53637
831	0.241472
832	0.241472
833	0.241472
834	0.241472
835	-1.1653
836	-1.61897
837	-1.61897
838	-1.61585
839	-0.00852868
840	-0.00852868
841	-1.28814
842	-1.28814
843	-1.36362
844	-0.238307
845	0.795066
846	0.795066
847	-0.943148
848	-0.943148
849	1.16088
850	1.16088
851	0.12644
852	0.12644
853	0.220732
854	-0.526964
855	-0.870764
856	-0.870764
857	-0.870764
858	-0.870764
859	-0.870764
860	-1.20416
861	-1.44237
862	0.0840988
863	0.0840988
864	-0.979529
865	-0.979529
866	-0.979529
867	0.255536
868	-0.0343912
869	0.40142
870	1.95335
871	0.673365
872	0.673365
873	1.85545
874	1.85545
875	0.0937924
876	-0.327404
877	-1.05837
878	0.237511
879	0.237511
880	0.237511
881	0.237511
882	0.237511
883	0.237511
884	0.50049
885	0.50049
886	0.50049
887	-1.04906
888	-0.425219
889	-0.0451391
890	-0.656133
891	-0.656133
892	-0.656133
893	-0.656133
894	0.0412095
895	0.0412095
896	0.534004
897	0.607237
898	0.607237
899	0.260234
900	0.260234
901	-1.32371
902	-1.32371
903	-1.32371
904	-1.32371
905	-1.32371
906	0.756082
907	0.756082
908	0.913345
909	-0.406685
910	-0.406685
911	-0.153505
912	1.02438
913	0.359737
914	-1.35105
915	-1.35105
916	-0.153216
917	-0.153216
918	-0.153216
919	-1.34686
920	-1.34686
921	0.661274
922	-1.42009
923	-1.78438
924	-0.0604299
925	1.24189
926	-0.273294
927	-0.273294
928	-0.34783
929	0.256981
930	0.256981
931	0.897378
932	0.897378
933	0.897378
934	0.897378
935	0.897378
936	-0.497816
937	-0.32846
938	-0.32846
939	-0.32846
940	-0.32846
941	-0.32846
942	-0.813175
943	-0.616309
944	-1.21565
945	-0.385472
946	-0.385472
947	-0.385472
948	-0.385472
949	-0.0650015
950	-0.0650015
951	-0.0650015
952	-0.0650015
953	1.33196
954	-0.604966
955	-0.604966
956	-0.604966
957	-0.604966
958	-0.604966
959	-0.604966
960	-0.604966
961	-0.604966
962	-0.604966
963	-0.604966
964	-0.604966
965	-1.03505
966	-1.03505
967	1.12103
968	0.629626
969	0.629626
970	0.749354
971	0.749354
972	0.749354
973	0.749354
974	0.749354
975	0.749354
976	1.23921
977	1.23921
978	1.23921
979	0.207474
980	0.207474
981	0.207474
982	0.207474
983	0.207474
984	0.207474
985	1.50923
986	1.13162
987	1.13162
988	1.13162
989	1.27686
990	1.27686
991	1.27686
992	1.27686
993	0.314077
994	0.934369
995	-1.40094
996	0.478064
997	-0.0092474
998	0.458889
999	0.458889
