step	x
282	2.33169
283	2.33169
284	2.33169
285	2.33169
286	2.33169
287	2.33169
288	2.33169
289	2.33169
290	2.33169
291	1.79895
292	1.79895
293	1.79895
294	1.79895
295	1.79895
296	1.79895
297	1.79895
298	1.79895
299	1.79895
300	1.79895
301	1.79895
302	1.79895
303	1.79895
304	1.79895
305	1.95782
306	1.95782
307	1.95782
308	1.95782
309	1.95782
310	1.95782
311	1.95782
312	1.95782
313	1.99569
314	1.99569
315	2.02986
316	2.02986
317	1.83836
318	1.61976
319	1.61976
320	2.25897
321	2.25897
322	2.25897
323	2.25897
324	2.25897
325	2.25897
326	2.25897
327	2.25897
328	2.25897
329	2.25897
330	2.54057
331	2.54057
332	2.54057
333	2.54057
334	2.30141
335	2.30141
336	2.30141
337	2.30141
338	2.30141
339	2.30141
340	2.30141
341	2.30141
342	2.30141
343	2.30141
344	2.02394
345	2.02394
346	1.80213
347	1.80213
348	1.95492
349	1.95492
350	1.95492
351	1.95492
352	1.95492
353	1.95492
354	2.40363
355	2.40363
356	2.40363
357	2.40363
358	2.40363
359	2.5172
360	2.5172
361	2.5172
362	2.5172
363	2.5172
364	2.5172
365	2.5172
366	2.5172
367	1.76601
368	1.76601
369	1.76601
370	2.08974
371	2.08974
372	2.08974
373	2.08974
374	1.9157
375	1.9157
376	1.9157
377	1.9157
378	1.9157
379	1.9157
380	1.84194
381	1.84194
382	1.84194
383	1.84194
384	1.84194
385	1.83933
386	1.83933
387	1.83933
388	1.83933
389	2.05548
390	2.05548
391	2.05548
392	2.05548
393	2.05548
394	2.05548
395	2.05548
396	1.81705
397	1.81705
398	1.81705
399	1.81705
400	1.81705
401	1.81705
402	1.81705
403	1.81705
404	1.81705
405	1.81705
406	1.81705
407	1.81705
408	1.81705
409	1.81705
410	1.81705
411	1.81705
412	1.81705
413	1.81705
414	2.75306
415	2.75306
416	2.75306
417	2.75306
418	2.75306
419	2.48026
420	2.48026
421	2.48026
422	1.70945
423	1.96565
424	1.96565
425	1.96565
426	2.1999
427	2.1999
428	2.1999
429	2.1999
430	2.1999
431	2.1999
432	2.1999
433	2.1999
434	2.1999
435	2.4175
436	2.4175
437	2.4175
438	2.4175
439	2.4175
440	2.4175
441	2.4175
442	2.4175
443	2.4175
444	2.30273
445	2.30273
446	2.30273
447	2.30273
448	2.30273
449	1.55909
450	1.55909
451	1.55909
452	1.55909
453	2.02577
454	2.02577
455	2.02577
456	2.02577
457	2.02577
458	2.02577
459	2.02577
460	1.71999
461	1.71999
462	1.71999
463	1.71999
464	1.71999
465	1.71999
466	1.71999
467	2.43649
468	2.43649
469	1.81776
470	1.81776
471	1.81776
472	1.81776
473	1.81776
474	1.81776
475	1.81776
476	1.81776
477	1.06224
478	2.06558
479	2.06558
480	2.06558
481	2.06558
482	2.06558
483	2.06558
484	2.06558
485	2.06558
486	2.06558
487	2.06558
488	1.78055
489	1.78055
490	1.78055
491	1.78055
492	1.81848
493	2.36688
494	2.36688
495	1.55662
496	1.55662
497	2.54193
498	2.54193
499	2.54193
500	2.54193
501	2.54193
502	2.54193
503	1.7697
504	1.7697
505	1.7697
506	1.7697
507	1.7697
508	1.7697
509	1.7697
510	1.7697
511	1.7697
512	1.7697
513	1.7697
514	1.7697
515	1.7697
516	1.7697
517	1.7697
518	2.11527
519	2.11527
520	2.11527
521	2.11527
522	2.11527
523	2.11527
524	2.11527
525	2.11527
526	2.59176
527	2.10546
528	2.10546
529	2.10546
530	2.10546
531	2.10546
532	2.10546
533	1.8808
534	1.8808
535	1.96118
536	1.96118
537	1.96118
538	1.96118
539	1.96118
540	1.96118
541	1.96118
542	1.96118
543	1.96118
544	1.96118
545	1.96118
546	1.96118
547	1.50579
548	1.50579
549	2.77326
550	2.25682
551	2.25682
552	2.25682
553	2.18387
554	2.18387
555	2.18387
556	2.26942
557	2.26942
558	2.26942
559	2.26942
560	2.26942
561	2.26942
562	2.26942
563	2.26942
564	2.26942
565	2.26942
566	2.26942
567	2.34213
568	2.34213
569	1.93213
570	1.93213
571	1.93213
572	1.93213
573	1.93213
574	2.02646
575	2.02646
576	2.02646
577	1.48416
578	1.48416
579	-1.03348
580	-1.03348
581	-2.14676
582	-2.14676
583	-2.14676
584	-2.14676
585	-2.14676
586	-2.14676
587	-2.14676
588	-2.14676
589	-2.14676
590	-2.14676
591	-2.14676
592	-2.14676
593	-2.14676
594	-2.14676
595	-2.14676
596	-2.14676
597	-2.16643
598	-2.16643
599	-2.16643
600	-2.16643
601	-2.16643
602	-2.16643
603	-2.16643
604	-2.16643
605	-2.16643
606	-2.16643
607	-2.16643
608	-2.16643
609	-1.88995
610	-1.88995
611	-1.88995
612	-1.88995
613	-1.88995
614	-1.88995
615	-1.88995
616	-1.88995
617	-1.88995
618	-1.88995
619	-1.88995
620	-1.88995
621	-1.88995
622	-1.88995
623	-1.88995
624	-1.88995
625	-1.88995
626	-1.88995
627	-1.88995
628	-1.88995
629	-1.88995
630	-1.88995
631	-1.88995
632	-1.88995
633	-1.88995
634	-1.88995
635	-1.88995
636	-1.88995
637	-1.88995
638	-1.88995
639	-1.88995
640	-2.22406
641	-2.22406
642	-2.22406
643	-2.22406
644	-2.37109
645	-2.37109
646	-2.37109
647	-2.37109
648	-2.82797
649	-2.82797
650	-2.82797
651	-2.82797
652	-2.82797
653	-1.12034
654	-1.97046
655	-1.97046
656	-1.97046
657	-1.97046
658	-1.97046
659	-1.97046
660	-1.97046
661	-1.97046
662	-1.97046
663	-1.97046
664	-1.97046
665	-1.97046
666	-1.97046
667	-1.97046
668	-1.97046
669	-1.97046
670	-1.97046
671	-1.97046
672	-1.79162
673	-1.79162
674	-1.79162
675	-1.3326
676	-2.38679
677	-2.25526
678	-2.25526
679	-2.25526
680	-2.05527
681	-2.05527
682	-2.05527
683	-2.05527
684	-2.05527
685	-2.05527
686	-2.05527
687	-2.05527
688	-2.24434
689	-2.24434
690	-2.24434
691	-2.24434
692	-2.24434
693	-2.24434
694	-2.24434
695	-2.24434
696	-2.69097
697	-2.69097
698	-2.69097
699	-2.69097
700	-2.69097
701	-2.69097
702	-1.69732
703	-1.69732
704	-1.69732
705	-1.69732
706	-3.00288
707	-3.00288
708	-1.96255
709	-1.96255
710	-1.96255
711	-1.96255
712	-1.96255
713	-2.31875
714	-2.31875
715	-2.31875
716	-2.31875
717	-2.31875
718	-2.31875
719	-2.45105
720	-2.45105
721	-2.45105
722	-2.45105
723	-2.45105
724	-2.45105
725	-1.73976
726	-1.73976
727	-1.73976
728	-1.34367
729	-1.7194
730	-2.11552
731	-2.11552
732	-2.11552
733	-2.12911
734	-2.12911
735	-2.12911
736	-2.12911
737	-2.12911
738	-2.12911
739	-2.12911
740	-2.12911
741	-2.12911
742	-2.12911
743	-2.12911
744	-2.12911
745	-2.12911
746	-2.12911
747	-2.12911
748	-2.12911
749	-2.12911
750	-1.84487
751	-1.84487
752	-1.84487
753	-1.84487
754	-1.84487
755	-1.84487
756	-1.84487
757	-1.84487
758	-1.84487
759	-1.84487
760	-1.84487
761	-1.84487
762	-1.84487
763	-1.84487
764	-1.84487
765	-1.84487
766	-1.84487
767	-1.84487
768	-1.84487
769	-1.84487
770	-1.84487
771	-1.84487
772	-1.84487
773	-1.84487
774	-1.84487
775	-1.84487
776	-1.84487
777	-1.84487
778	-1.84487
779	-1.84487
780	-1.84487
781	-1.84487
782	-1.80657
783	-1.80657
784	-1.80657
785	-1.80657
786	-1.80657
787	-1.80657
788	-1.80657
789	-1.80657
790	-1.80657
791	-1.80657
792	-1.80657
793	-1.80657
794	-1.80657
795	-1.80657
796	-1.80657
797	-1.80657
798	-1.80657
799	-1.80657
800	-1.80657
801	-1.80657
802	-1.80657
803	-1.80657
804	-1.80657
805	-1.80657
806	-1.80657
807	-1.80657
808	-1.80657
809	-1.80657
810	-1.80657
811	-2.90053
812	-2.90053
813	-2.90053
814	-2.90053
815	-2.69904
816	-2.69904
817	-2.69904
818	-2.69904
819	-2.69904
820	-2.69904
821	-2.69904
822	-2.05624
823	-2.05624
824	-2.05624
825	-2.05624
826	-2.05624
827	-2.02527
828	-2.02527
829	-2.02527
830	-2.02527
831	-2.02527
832	-2.02527
833	-2.02527
834	-2.02527
835	-2.02527
836	-2.47893
837	-2.47893
838	-2.47581
839	-2.47581
840	-2.47581
841	-2.47581
842	-2.47581
843	-2.5513
844	-1.42598
845	-1.42598
846	-1.42598
847	-1.42598
848	-2.71385
849	-2.71385
850	-2.71385
851	-2.71385
852	-2.71385
853	-2.61956
854	-2.61956
855	-2.61956
856	-2.61956
857	-2.61956
858	-1.91382
859	-1.91382
860	-2.24721
861	-2.48542
862	-2.48542
863	-2.48542
864	-2.48542
865	-2.48542
866	-2.48542
867	-2.48542
868	-2.48542
869	-2.04961
870	-2.04961
871	-2.04961
872	-2.04961
873	-2.04961
874	-2.04961
875	-2.04961
876	-2.47081
877	-2.47081
878	-2.47081
879	-2.47081
880	-2.47081
881	-2.47081
882	-2.47081
883	-2.47081
884	-2.20783
885	-2.20783
886	-2.20783
887	-2.20783
888	-1.58399
889	-1.58399
890	-2.19498
891	-2.19498
892	-2.19498
893	-2.19498
894	-1.49764
895	-1.49764
896	-1.49764
897	-1.49764
898	-1.49764
899	-1.84464
900	-1.84464
901	-1.84464
902	-1.84464
903	-2.1924
904	-2.1924
905	-2.1924
906	-2.1924
907	-2.1924
908	-2.03513
909	-2.03513
910	-2.03513
911	-1.78195
912	-1.78195
913	-1.78195
914	-1.78195
915	-1.78195
916	-1.78195
917	-1.78195
918	-1.78195
919	-1.78195
920	-1.78195
921	-1.78195
922	-1.78195
923	-2.14624
924	-2.14624
925	-2.14624
926	-2.14624
927	-2.14624
928	-2.22078
929	-1.61597
930	-1.61597
931	-1.61597
932	-1.61597
933	-1.61597
934	-1.61597
935	-2.05021
936	-2.05021
937	-1.88085
938	-1.88085
939	-1.88085
940	-1.88085
941	-1.88085
942	-1.88085
943	-1.68399
944	-2.28333
945	-1.45315
946	-1.45315
947	1.18759
948	1.18759
949	1.50806
950	1.50806
951	1.50806
952	1.50806
953	1.50806
954	1.50806
955	1.50806
956	1.50806
957	2.29531
958	2.29531
959	2.29531
960	2.29531
961	2.29531
962	2.29531
963	2.29531
964	2.29531
965	1.86523
966	1.86523
967	1.86523
968	1.86523
969	1.86523
970	1.98496
971	1.98496
972	1.98496
973	1.98496
974	1.98496
975	1.98496
976	2.47481
977	2.47481
978	2.47481
979	1.44308
980	1.44308
981	1.44308
982	1.44308
983	1.44308
984	1.44308
985	2.74483
986	2.36723
987	2.36723
988	2.36723
989	2.51246
990	2.51246
991	2.51246
992	2.51246
993	1.54968
994	2.16997
995	2.16997
996	2.16997
997	1.68266
998	2.1508
999	2.1508
1000	2.1508
1001	2.1508
1002	2.1508
1003	1.43935
1004	1.39582
1005	1.39582
1006	1.39582
1007	1.39582
1008	1.39582
1009	1.39582
1010	1.39582
1011	1.39582
1012	1.39582
1013	1.39582
1014	1.83296
1015	1.83296
1016	2.28542
1017	1.77586
1018	1.77586
1019	1.77586
1020	1.77586
1021	1.77586
1022	1.77586
1023	1.77586
1024	2.08206
1025	2.08206
1026	2.08206
1027	2.08206
1028	2.08206
1029	2.08206
1030	2.329
1031	2.329
1032	2.69364
1033	2.69364
1034	2.26354
1035	2.26354
1036	2.26354
1037	2.26354
1038	2.26354
1039	1.97074
1040	1.97074
1041	2.3066
1042	2.3066
1043	2.3066
1044	2.3066
1045	2.3066
1046	3.2146
1047	1.82513
1048	1.82513
1049	1.82513
1050	1.82513
1051	1.82513
1052	1.82513
1053	1.82513
1054	1.49513
1055	1.49513
1056	1.52171
1057	1.52171
1058	1.52171
1059	1.52171
1060	1.52171
1061	2.15064
1062	2.15064
1063	2.15064
1064	2.15064
1065	1.90631
1066	1.90631
1067	1.90631
1068	1.90631
1069	1.90631
1070	1.90631
1071	1.90631
1072	1.90631
1073	1.64576
1074	1.64576
1075	1.64576
1076	1.64576
1077	1.64576
1078	1.64576
1079	1.64576
1080	1.64576
1081	1.64576
1082	1.64576
1083	1.64576
1084	1.64576
1085	1.64576
1086	1.64576
1087	1.64576
1088	1.64576
1089	1.64576
1090	1.64576
1091	1.64576
1092	1.5054
1093	1.5054
1094	1.5054
1095	1.5054
1096	1.5054
1097	1.5054
1098	1.5054
1099	1.26134
1100	2.26717
1101	2.26717
1102	2.26717
1103	2.26717
1104	2.26717
1105	2.26717
1106	2.26717
1107	2.26717
1108	2.26717
1109	2.26717
1110	2.36902
1111	1.67328
1112	1.67328
1113	1.67328
1114	1.67328
1115	1.67328
1116	1.67328
1117	1.67328
1118	1.67328
1119	1.67328
1120	2.36874
1121	2.36874
1122	2.36874
1123	2.36874
1124	2.36874
1125	2.36874
1126	2.1212
1127	2.1212
1128	2.1212
1129	2.1212
1130	2.1212
1131	2.1212
1132	2.1212
1133	2.1212
1134	1.75375
1135	1.75375
1136	1.75375
1137	1.75375
1138	1.75375
1139	2.05943
1140	2.05943
1141	2.05943
1142	2.05943
1143	1.80816
1144	1.80816
1145	1.80816
1146	1.57422
1147	1.57422
1148	1.57422
1149	1.57422
1150	1.57422
1151	1.57422
1152	1.57422
1153	1.57422
1154	1.57422
1155	1.57422
1156	1.66285
1157	1.66285
1158	1.66285
1159	1.81561
1160	1.81561
1161	1.81561
1162	2.42556
1163	2.42556
1164	2.42556
1165	2.42556
1166	2.42556
1167	2.42556
1168	2.42556
1169	1.67573
1170	1.67573
1171	1.67573
1172	1.67573
1173	1.67573
1174	1.67573
1175	2.26174
1176	2.26174
1177	2.26174
1178	2.26174
1179	2.26174
1180	2.26174
1181	2.26174
1182	2.27836
1183	2.27836
1184	1.9702
1185	1.9702
1186	1.9702
1187	1.9702
1188	1.9702
1189	2.13716
1190	2.13716
1191	2.13716
1192	2.13716
1193	2.13716
1194	1.74572
1195	1.74572
1196	1.74572
1197	1.64218
1198	1.64218
1199	2.15601
1200	2.15601
1201	2.15601
1202	2.15601
1203	1.96984
1204	1.96984
1205	1.96984
1206	1.96984
1207	1.96984
1208	1.96984
1209	1.96984
1210	1.96984
1211	1.96984
1212	1.96984
1213	1.96984
1214	1.96984
1215	1.96984
1216	2.03737
1217	2.03737
1218	2.03737
1219	2.03737
1220	2.39506
1221	2.39506
1222	2.39506
1223	2.39506
1224	2.39506
1225	2.39506
1226	2.39506
1227	2.39506
1228	2.39506
1229	1.87012
1230	1.87012
1231	1.87012
1232	1.87012
1233	1.87012
1234	2.60934
1235	2.22786
1236	1.79869
1237	1.79869
1238	1.79869
1239	1.79869
1240	2.4959
1241	2.4959
1242	2.4959
1243	2.4959
1244	2.4959
1245	2.4959
1246	1.76569
1247	1.76569
1248	1.76569
1249	1.76569
1250	1.76569
1251	1.76569
1252	1.76569
1253	1.76569
1254	1.76569
1255	1.80346
1256	1.85328
1257	1.85328
1258	1.85328
1259	1.85328
1260	1.85328
1261	1.85328
1262	1.85328
1263	1.85328
1264	1.49248
1265	1.49248
1266	1.49248
1267	1.49248
1268	1.91998
1269	1.91998
1270	1.91998
1271	1.91998
1272	1.91998
1273	2.4061
1274	2.4061
1275	2.52242
1276	2.52242
1277	2.52242
1278	1.67622
1279	1.67622
1280	1.67622
1281	1.67622
1282	1.67622
1283	1.67622
1284	1.67622
1285	1.67622
1286	1.92588
1287	1.92588
1288	2.18748
1289	2.18748
1290	2.28032
1291	2.28032
1292	2.28032
1293	2.28032
1294	2.28032
1295	2.28032
1296	2.28032
1297	2.28032
1298	2.28032
1299	2.28032
1300	2.28032
1301	2.28032
1302	2.28032
1303	2.13387
1304	2.13387
1305	2.13387
1306	2.13387
1307	2.13387
1308	2.13387
1309	2.13387
1310	2.13387
1311	2.13387
1312	1.64287
1313	1.64287
1314	1.64287
1315	1.64287
1316	1.65721
1317	1.65721
1318	1.65721
1319	1.65721
1320	1.65721
1321	1.65721
1322	1.65721
1323	1.65721
1324	1.65721
1325	1.65721
1326	1.65721
1327	1.65721
1328	1.65721
1329	1.65721
1330	1.65721
1331	2.34365
1332	2.34365
1333	1.68394
1334	1.68394
1335	1.68394
1336	1.68394
1337	2.03141
1338	2.03141
1339	2.87188
1340	2.87188
1341	2.87188
1342	2.87188
1343	2.87188
1344	2.87188
1345	1.91378
1346	1.91378
1347	1.91378
1348	1.91378
1349	1.91378
1350	1.91378
1351	1.91378
1352	1.91378
1353	1.91378
1354	1.91378
1355	1.91378
1356	1.91378
1357	1.91378
1358	1.91378
1359	1.91378
1360	1.91378
1361	1.91378
1362	1.91378
1363	1.91378
1364	1.91378
1365	1.91378
1366	1.91378
1367	1.91378
1368	1.94944
1369	1.94944
1370	1.94944
1371	1.94944
1372	1.94944
1373	1.94944
1374	1.94944
1375	1.94944
1376	1.94944
1377	1.94944
1378	1.94944
1379	1.94944
1380	1.94944
1381	1.94944
1382	1.76083
1383	1.76083
1384	1.76083
1385	1.76083
1386	1.76083
1387	1.76083
1388	1.76083
1389	1.76083
1390	1.76083
1391	1.81934
1392	1.81934
1393	2.15164
1394	2.15164
1395	1.50274
1396	1.50274
1397	1.50274
1398	1.9988
1399	1.9988
1400	1.9988
1401	1.9988
1402	1.99397
1403	1.99397
1404	1.99397
1405	1.99397
1406	2.11381
1407	3.09438
1408	2.2946
1409	2.2946
1410	2.2946
1411	2.2946
1412	2.2946
1413	1.64901
1414	1.64901
1415	1.64901
1416	1.64901
1417	2.65604
1418	1.78725
1419	1.78725
1420	1.78725
1421	1.78725
1422	1.78725
1423	1.78725
1424	1.78725
1425	1.42226
1426	2.22484
1427	2.22484
1428	2.22484
1429	2.22484
1430	2.22484
1431	1.78314
1432	1.78314
1433	1.78314
1434	1.78314
1435	1.78314
1436	1.78314
1437	2.24292
1438	2.24292
1439	2.24292
1440	2.24292
1441	2.24292
1442	2.24292
1443	1.70379
1444	2.02395
1445	2.02395
1446	2.02395
1447	2.02395
1448	2.02395
1449	2.13187
1450	1.78726
1451	1.78726
1452	1.78726
1453	1.87741
1454	1.87741
1455	1.87741
1456	1.87741
1457	1.87741
1458	1.87741
1459	1.29301
1460	1.29301
1461	1.29301
1462	1.29301
1463	1.29301
1464	1.29301
1465	1.63938
1466	2.69568
1467	2.69568
1468	2.69568
1469	2.69568
1470	2.69568
1471	2.69568
1472	2.69568
1473	2.69568
1474	1.63775
1475	1.63775
1476	1.63775
1477	2.32869
1478	2.32869
1479	2.32869
1480	2.32869
1481	2.32869
1482	2.32869
1483	1.94878
1484	1.94878
1485	1.94878
1486	1.94878
1487	1.94878
1488	1.94878
1489	1.94878
1490	1.94878
1491	1.94878
1492	1.94878
1493	1.94878
1494	1.94878
1495	1.94878
1496	2.03746
1497	2.03746
1498	2.03746
1499	2.03746
1500	2.03746
1501	2.03746
1502	2.05315
1503	2.05315
1504	2.05315
1505	2.31424
1506	1.40496
1507	1.40496
1508	1.40496
1509	1.40496
1510	1.40496
1511	2.27542
1512	2.12189
1513	2.12189
1514	2.12189
1515	2.70459
1516	2.70459
1517	2.70459
1518	2.70459
1519	2.70459
1520	2.70459
1521	2.70459
1522	2.70459
1523	2.70459
1524	2.70459
1525	2.70459
1526	1.30027
1527	1.30027
1528	2.60755
1529	2.60755
1530	2.10187
1531	2.10187
1532	2.10187
1533	2.10187
1534	2.10187
1535	2.10187
1536	2.10187
1537	2.10187
1538	2.10187
1539	2.10187
1540	2.10187
1541	2.10187
1542	2.10187
1543	2.10187
1544	2.15409
1545	2.15409
1546	1.71149
1547	1.71149
1548	1.71149
1549	1.71149
1550	1.71149
1551	1.71149
1552	1.71149
1553	1.71149
1554	1.71149
1555	1.71149
1556	1.71149
1557	1.71149
1558	1.84704
1559	1.7169
1560	1.7169
1561	2.6882
1562	2.6882
1563	2.6882
1564	2.11792
1565	2.11792
1566	2.11792
1567	2.11792
1568	2.11792
1569	2.11792
1570	2.11792
1571	2.11792
1572	2.28428
1573	2.28428
1574	2.28428
1575	2.28428
1576	2.28428
1577	2.28428
1578	2.28428
1579	2.28428
1580	2.28428
1581	1.78113
1582	1.78113
1583	1.78113
1584	1.95357
1585	1.95357
1586	1.95357
1587	1.95357
1588	1.95357
1589	1.95357
1590	2.42785
1591	1.99346
1592	1.99346
1593	1.44126
1594	1.44126
1595	2.68613
1596	2.68613
1597	2.68613
1598	2.68613
1599	2.68613
1600	2.68613
1601	2.68613
1602	2.68613
1603	2.28598
1604	2.28598
1605	2.28598
1606	2.28598
1607	2.28598
1608	2.28598
1609	2.28598
1610	2.28598
1611	2.28598
1612	2.28598
1613	2.28598
1614	2.28598
1615	2.28598
1616	1.76784
1617	1.76784
1618	1.76784
1619	1.76784
1620	1.76784
1621	1.76784
1622	1.76784
1623	1.76784
1624	1.76784
1625	1.70204
1626	1.70204
1627	1.70204
1628	2.27661
1629	2.01366
1630	2.01366
1631	2.01366
1632	2.01366
1633	2.01366
1634	2.01366
1635	1.77165
1636	1.77165
1637	1.77165
1638	1.77165
1639	1.77165
1640	1.77165
1641	1.77165
1642	1.77165
1643	1.77165
1644	1.77165
1645	1.77165
1646	2.41706
1647	2.41706
1648	2.51709
1649	2.51709
1650	2.51709
1651	3.00556
1652	3.00556
1653	3.00556
1654	2.99665
1655	2.83401
1656	1.07046
1657	1.83405
1658	1.83405
1659	1.83405
1660	1.25457
1661	1.78393
1662	1.78393
1663	1.78393
1664	1.78393
1665	1.78393
1666	1.78393
1667	1.78393
1668	1.78393
1669	1.78393
1670	1.78393
1671	1.41631
1672	1.41631
1673	1.41631
1674	1.41631
1675	1.41631
1676	1.41631
1677	1.41631
1678	2.57926
1679	2.35647
1680	2.35647
1681	2.35647
1682	2.35647
1683	2.35647
1684	2.35647
1685	2.35647
1686	1.61203
1687	1.61203
1688	1.61203
1689	1.97483
1690	1.97483
1691	1.84522
1692	1.99288
1693	1.99288
1694	1.99288
1695	1.99288
1696	1.99288
1697	2.16148
1698	2.16148
1699	2.29257
1700	2.29257
1701	2.29257
1702	2.29257
1703	2.29257
1704	2.29257
1705	2.54599
1706	2.54599
1707	2.56789
1708	2.56789
1709	2.58759
1710	2.58759
1711	2.58759
1712	2.58759
1713	2.58759
1714	2.49501
1715	2.49501
1716	2.49501
1717	1.43366
1718	1.43366
1719	1.43366
1720	1.43366
1721	1.43366
1722	1.43366
1723	1.43366
1724	1.43366
1725	1.43366
1726	1.43366
1727	1.43366
1728	1.43366
1729	1.43366
1730	1.43366
1731	1.43366
1732	1.43366
1733	2.16653
1734	2.16653
1735	2.0744
1736	2.0744
1737	2.0744
1738	2.0744
1739	2.0744
1740	2.0744
1741	2.0744
1742	2.0744
1743	2.0744
1744	2.0744
1745	2.0744
1746	2.0744
1747	2.0744
1748	2.45693
1749	1.59022
1750	1.59022
1751	1.95712
1752	1.95712
1753	1.95712
1754	1.95712
1755	1.95712
1756	1.95712
1757	1.95712
1758	1.95712
1759	1.92195
1760	1.9601
1761	1.9601
1762	1.9601
1763	1.99779
1764	1.99779
1765	1.99779
1766	1.99779
1767	1.99779
1768	1.99779
1769	1.99779
1770	1.99779
1771	1.99779
1772	1.99779
1773	1.99779
1774	1.99779
1775	1.99779
1776	1.92449
1777	1.92449
1778	1.92449
1779	1.92449
1780	1.92449
1781	2.37923
1782	2.37923
1783	2.37923
1784	2.37923
1785	2.37923
1786	2.37923
1787	2.37923
1788	1.46976
1789	1.46976
1790	1.46976
1791	1.46976
1792	1.46976
1793	1.46976
1794	1.46976
1795	1.46976
1796	2.21496
1797	2.21496
1798	2.21496
1799	2.21496
1800	1.83575
1801	1.83575
1802	1.83575
1803	1.84179
1804	1.84179
1805	1.84179
1806	1.84179
1807	1.84179
1808	1.84179
1809	1.84179
1810	1.84179
1811	1.84179
1812	1.84179
1813	1.84179
1814	1.84179
1815	1.84179
1816	1.84179
1817	1.84179
1818	1.84179
1819	1.84179
1820	1.84179
1821	1.84179
