step	x
250	-0.315672
251	-0.315672
252	-0.315672
253	-0.315672
254	0.962831
255	0.962831
256	0.962831
257	0.421895
258	0.421895
259	-0.0391703
260	-0.0391703
261	0.524675
262	0.524675
263	0.398592
264	1.07614
265	1.07614
266	1.08405
267	1.08405
268	1.08405
269	1.08405
270	1.08405
271	-0.818172
272	1.28054
273	0.179447
274	0.179447
275	1.22094
276	1.22094
277	-0.523909
278	0.693922
279	1.03175
280	0.817624
281	-0.192118
282	0.597734
283	0.597734
284	-1.5908
285	1.10762
286	1.10762
287	1.10762
288	1.10762
289	-0.22611
290	-0.22611
291	-0.758851
292	0.0804971
293	-0.971507
294	-0.971507
295	-0.135678
296	-0.135678
297	-0.135678
298	0.819056
299	0.819056
300	-0.216717
301	-0.216717
302	-0.216717
303	-0.572229
304	-0.572229
305	-0.413354
306	-0.413354
307	-0.413354
308	-0.413354
309	-0.413354
310	-1.09346
311	-1.09346
312	1.22677
313	1.26464
314	0.750082
315	0.784252
316	-0.525475
317	-0.716975
318	-0.935574
319	1.54674
320	1.54674
321	-0.535042
322	-0.535042
323	-0.535042
324	-0.535042
325	-0.535042
326	0.673986
327	0.673986
328	0.673986
329	0.673986
330	0.955583
331	0.955583
332	0.955583
333	0.955583
334	0.716427
335	0.716427
336	0.716427
337	0.716427
338	0.716427
339	0.716427
340	0.716427
341	1.40043
342	-0.828541
343	-0.343776
344	-0.621247
345	1.07811
346	0.856301
347	-0.489744
348	-0.336957
349	-0.336957
350	-0.336957
351	1.17058
352	-0.242345
353	-0.242345
354	0.206365
355	-1.54802
356	0.721164
357	0.721164
358	1.39889
359	1.51247
360	1.51247
361	1.51247
362	1.51247
363	-1.07408
364	-1.07408
365	-0.118924
366	-0.118924
367	-0.870113
368	-0.870113
369	0.879763
370	1.20349
371	-0.68596
372	1.59964
373	1.59964
374	1.4256
375	-1.07597
376	0.942796
377	0.942796
378	0.942796
379	0.521179
380	0.447413
381	1.40601
382	1.40601
383	1.40601
384	-1.19152
385	-1.19413
386	-1.19413
387	-1.19413
388	0.710657
389	0.926801
390	-0.496887
391	1.2258
392	1.2258
393	0.707338
394	-0.341346
395	-0.341346
396	-0.579771
397	0.956966
398	-1.22496
399	0.19676
400	-0.748447
401	-0.748447
402	1.49904
403	-0.493785
404	1.60405
405	1.60405
406	1.60405
407	-0.153732
408	1.17883
409	-0.388198
410	-0.388198
411	-0.388198
412	0.538917
413	0.538917
414	1.47493
415	1.47493
416	1.47493
417	1.47493
418	1.47493
419	1.20212
420	-0.494736
421	-0.494736
422	-1.26554
423	-1.00935
424	0.249401
425	0.249401
426	0.483655
427	0.483655
428	0.483655
429	0.483655
430	0.483655
431	0.483655
432	-1.05886
433	-0.455905
434	-0.455905
435	-0.238306
436	-0.238306
437	-0.238306
438	-0.238306
439	1.3123
440	-0.70981
441	-0.70981
442	-0.70981
443	-0.310002
444	-0.424769
445	0.641033
446	0.641033
447	0.641033
448	0.641033
449	-0.102612
450	1.36994
451	-0.231049
452	-0.816247
453	-0.34956
454	-1.61044
455	-0.296101
456	-0.296101
457	-0.296101
458	-1.05191
459	-1.05191
460	-1.35769
461	-1.35769
462	0.921765
463	-0.125092
464	-0.125092
465	-0.125092
466	-1.13838
467	-0.421882
468	-0.421882
469	-1.04061
470	1.55318
471	1.55318
472	1.55318
473	1.55318
474	1.55318
475	1.1595
476	1.1595
477	0.403985
478	1.40732
479	-1.32938
480	-0.0173433
481	1.03691
482	1.03691
483	1.03691
484	1.03691
485	1.03691
486	0.601212
487	2.32672
488	2.04168
489	1.02821
490	1.02821
491	1.02821
492	1.06615
493	1.61455
494	1.61455
495	0.804286
496	-0.978242
497	0.00707199
498	0.00707199
499	-1.34229
500	-1.34229
501	-1.34229
502	-0.0720295
503	-0.844268
504	-0.844268
505	-0.844268
506	0.68672
507	0.68672
508	0.68672
509	0.68672
510	0.68672
511	0.68672
512	0.68672
513	0.0788322
514	0.0788322
515	0.0788322
516	0.0788322
517	-1.05469
518	-0.709117
519	-0.709117
520	-0.166287
521	-0.166287
522	-0.890209
523	0.924151
524	0.924151
525	1.26931
526	1.7458
527	1.2595
528	1.2595
529	-1.46343
530	-1.46343
531	-1.46343
532	-1.46343
533	-1.46343
534	-1.46343
535	-1.38305
536	0.963731
537	0.963731
538	0.423823
539	1.10381
540	0.708766
541	0.708766
542	0.708766
543	0.455316
544	0.455316
545	0.455316
546	-1.1906
547	-1.646
548	-2.06841
549	-0.800934
550	-0.800934
551	-0.800934
552	0.235323
553	0.162366
554	0.962027
555	0.962027
556	1.04758
557	0.00559985
558	0.00559985
559	0.00559985
560	1.02446
561	-1.01007
562	-1.01007
563	-1.01007
564	1.50482
565	-0.807684
566	-0.807684
567	-0.734975
568	0.777641
569	0.367646
570	-1.26472
571	-1.26472
572	1.03208
573	1.03208
574	1.1264
575	-0.528494
576	-0.528494
577	-1.07079
578	-1.07079
579	-1.07079
580	-1.07079
581	-1.07079
582	0.394983
583	0.394983
584	0.394983
585	-0.359556
586	-0.359556
587	-0.359556
588	-0.359556
589	0.606112
590	0.606112
591	-0.446588
592	0.801082
593	-0.713118
594	-0.713118
595	-0.713118
596	1.19781
597	1.17814
598	1.17814
599	1.17814
600	1.17814
601	-1.02606
602	-1.02606
603	-0.309962
604	-0.309962
605	-0.309962
606	-1.45085
607	-0.560732
608	-0.560732
609	-0.284256
610	-0.284256
611	-0.284256
612	-0.284256
613	-0.284256
614	-0.284256
615	-0.284256
616	-0.284256
617	-0.674262
618	-0.674262
619	-0.674262
620	0.846609
621	0.168793
622	0.168793
623	-0.791914
624	-0.715527
625	0.4165
626	0.4165
627	-1.12765
628	0.751928
629	-1.3294
630	0.976494
631	0.976494
632	0.976494
633	-0.616877
634	0.765088
635	0.765088
636	0.765088
637	0.765088
638	0.765088
639	0.765088
640	0.430986
641	1.51192
642	1.51192
643	1.12017
644	0.973128
645	0.0914828
646	-1.34806
647	0.457769
648	0.000892371
649	0.000892371
650	0.000892371
651	0.000892371
652	0.000892371
653	0.000892371
654	-0.849228
655	1.81656
656	-0.299312
657	0.889315
658	0.889315
659	0.502417
660	-1.25967
661	-1.25967
662	0.879296
663	0.230293
664	0.722709
665	-0.538423
666	-0.538423
667	-0.538423
668	-0.538423
669	-0.538423
670	-0.538423
671	-0.538423
672	-0.359585
673	-0.359585
674	-0.359585
675	0.0994396
676	-0.954756
677	-0.823224
678	-0.823224
679	-0.823224
680	-0.623237
681	-0.623237
682	0.720664
683	-1.02071
684	-1.02071
685	-1.02071
686	-1.02071
687	-1.02071
688	-1.02071
689	-1.02071
690	1.23247
691	0.690394
692	0.690394
693	-0.779437
694	0.922329
695	-0.929735
696	-1.37636
697	0.551904
698	0.551904
699	-0.992931
700	1.20848
701	-1.5048
702	-0.511153
703	-0.511153
704	-0.511153
705	-0.511153
706	-1.81671
707	0.610675
708	0.610675
709	0.610675
710	0.610675
711	-1.09755
712	-1.09755
713	-1.09755
714	0.541533
715	-1.19512
716	-0.304769
717	-0.304769
718	-1.36289
719	-1.49519
720	-1.49519
721	0.669236
722	0.669236
723	0.669236
724	0.669236
725	1.38052
726	-1.05744
727	-1.05744
728	-0.661341
729	-1.03707
730	-1.03707
731	0.109701
732	1.06103
733	1.04745
734	1.04745
735	1.04745
736	1.04745
737	1.04745
738	1.04745
739	0.401667
740	-1.2924
741	1.25688
742	0.165463
743	-0.386643
744	0.362555
745	0.362555
746	0.362555
747	1.35162
748	-0.859479
749	-0.859479
750	-0.575245
751	-0.575245
752	-0.575245
753	-0.575245
754	-0.575245
755	-1.09193
756	-1.09193
757	1.03805
758	1.03805
759	1.03805
760	1.03805
761	1.03805
762	-0.339291
763	-0.339291
764	0.883714
765	-0.705183
766	0.870249
767	0.870249
768	0.870249
769	0.870249
770	0.870249
771	0.870249
772	0.870249
773	0.870249
774	0.870249
775	0.870249
776	-0.887018
777	-0.887018
778	-0.887018
779	-0.887018
780	1.01015
781	1.01015
782	1.04845
783	-0.694571
784	-0.694571
785	-0.694571
786	-0.694571
787	-0.694571
788	-0.694571
789	-0.694571
790	0.228485
791	0.228485
792	0.228485
793	1.34696
794	1.34696
795	-1.24441
796	-0.866369
797	-0.316959
798	-0.316959
799	0.865154
800	0.865154
801	0.865154
802	0.865154
803	0.865154
804	0.865154
805	0.865154
806	-0.807784
807	1.57471
808	1.57471
809	1.57471
810	0.104355
811	-0.989604
812	-1.04317
813	1.32076
814	1.32076
815	1.32076
816	-1.34163
817	0.189499
818	0.189499
819	-1.07984
820	1.16026
821	-0.0423836
822	0.600411
823	0.600411
824	0.600411
825	0.600411
826	-1.75096
827	-1.71998
828	-0.140339
829	-0.377412
830	-1.57647
831	0.201379
832	0.201379
833	0.201379
834	0.201379
835	-1.2054
836	-1.65906
837	-1.65906
838	-1.65594
839	-0.0486213
840	-0.0486213
841	-1.32823
842	-1.32823
843	-1.40372
844	-0.2784
845	0.754973
846	0.754973
847	-0.983241
848	-0.983241
849	1.12078
850	1.12078
851	1.12078
852	1.12078
853	1.21508
854	0.467379
855	0.12358
856	0.12358
857	0.12358
858	0.829326
859	-0.365659
860	-0.699053
861	-0.937264
862	0.589204
863	0.589204
864	-0.474424
865	-0.474424
866	-0.474424
867	0.760641
868	0.470714
869	0.906525
870	0.906525
871	-0.373459
872	0.829072
873	0.829072
874	0.829072
875	-0.932583
876	-1.35378
877	-1.35378
878	-0.0579006
879	-0.0579006
880	1.16292
881	1.16292
882	-0.711265
883	1.03458
884	1.03458
885	1.03458
886	1.03458
887	-0.514963
888	0.108874
889	0.488954
890	-0.12204
891	-0.12204
892	-0.12204
893	-0.12204
894	0.575302
895	0.575302
896	1.0681
897	1.0681
898	1.0681
899	0.721094
900	0.721094
901	-0.862847
902	-0.862847
903	-1.2106
904	-1.2106
905	-1.2106
906	0.869192
907	0.869192
908	1.02645
909	-0.293576
910	-0.293576
911	-0.0403956
912	1.13749
913	0.472847
914	-1.23794
915	-1.23794
916	-0.0401061
917	-0.0401061
918	-0.0401061
919	-1.23375
920	-1.23375
921	0.774384
922	-1.30698
923	-1.67127
924	0.0526797
925	1.355
926	-0.160184
927	-0.160184
928	-0.234721
929	0.370091
930	0.370091
931	1.01049
932	1.01049
933	1.01049
934	1.01049
935	0.576247
936	-0.818947
937	-0.649591
938	-0.649591
939	-0.649591
940	-0.649591
941	-0.649591
942	-0.649591
943	-0.452724
944	-1.05206
945	-0.221888
946	-0.221888
947	-0.221888
948	-0.221888
949	0.0985827
950	0.0985827
951	0.0985827
952	0.0985827
953	0.0985827
954	0.0985827
955	0.0985827
956	0.0985827
957	0.885833
958	-0.771542
959	-0.771542
960	-0.771542
961	-0.771542
962	-0.771542
963	-0.771542
964	-0.771542
965	-0.771542
966	-0.771542
967	-0.771542
968	-0.771542
969	-0.771542
970	-0.651814
971	-0.651814
972	0.709839
973	0.709839
974	0.709839
975	0.709839
976	1.19969
977	1.19969
978	1.19969
979	0.167959
980	0.167959
981	0.167959
982	0.167959
983	0.167959
984	0.167959
985	1.46972
986	1.09211
987	1.09211
988	1.09211
989	1.23734
990	1.23734
991	1.23734
992	1.23734
993	0.274562
994	0.894854
995	-1.44046
996	0.438549
997	-0.0487623
998	0.419374
999	0.419374
1000	0.419374
1001	0.419374
1002	-0.534281
1003	-1.24573
1004	-1.28926
1005	0.588042
1006	0.588042
1007	0.588042
1008	-1.05211
1009	0.610753
1010	0.610753
1011	0.610753
1012	0.0259632
1013	0.0259632
1014	0.4631
1015	0.0331932
1016	0.485654
1017	-0.0238991
1018	-0.0238991
1019	-0.0238991
1020	1.63495
1021	-0.652145
1022	-0.652145
1023	-0.652145
1024	-0.345948
1025	0.887643
1026	0.887643
1027	0.887643
1028	-0.35847
1029	-0.35847
1030	-0.111534
1031	-1.2211
1032	-0.85645
1033	-0.789198
1034	-0.789198
1035	-0.789198
1036	0.572882
1037	-0.463318
1038	-0.463318
1039	-0.756119
1040	-0.756119
1041	-0.420256
1042	-0.420256
1043	-0.114676
1044	-0.114676
1045	0.749396
1046	1.6574
1047	0.267927
1048	0.267927
1049	-0.79405
1050	-0.79405
1051	-0.79405
1052	-0.79405
1053	-0.79405
1054	-1.12405
1055	0.914985
1056	0.941565
1057	0.941565
1058	-0.121773
1059	-0.121773
1060	-0.121773
1061	0.507152
1062	-0.41893
1063	-0.41893
1064	-0.41893
1065	-0.663261
1066	-0.663261
1067	-0.663261
1068	1.27788
1069	-0.220688
1070	-0.220688
1071	-0.220688
1072	-0.220688
1073	-0.481237
1074	1.73686
1075	0.39633
1076	0.39633
1077	0.39633
1078	0.39633
1079	0.39633
1080	-0.0718936
1081	-1.30102
1082	1.11493
1083	1.11493
1084	1.11493
1085	-0.575238
1086	-0.575238
1087	-0.575238
1088	-0.93473
1089	-0.93473
1090	-0.93473
1091	1.24242
1092	1.10207
1093	-0.405518
1094	-0.405518
1095	-0.405518
1096	-0.405518
1097	-0.795842
1098	-1.15735
1099	-1.40141
1100	-0.395586
1101	-0.24998
1102	-0.24998
1103	-0.24998
1104	-0.24998
1105	-0.24998
1106	-0.24998
1107	1.05773
1108	1.05773
1109	1.05773
1110	1.15957
1111	0.463832
1112	-0.406501
1113	-0.406501
1114	1.28028
1115	-0.073004
1116	-0.073004
1117	-0.073004
1118	1.11288
1119	1.11288
1120	1.11288
1121	1.11288
1122	1.11288
1123	1.11288
1124	1.11288
1125	-0.228536
1126	-0.476073
1127	-0.476073
1128	-0.476073
1129	-0.476073
1130	-0.476073
1131	-0.476073
1132	-0.476073
1133	0.560414
1134	0.192967
1135	-1.20926
1136	-1.20926
1137	-0.025085
1138	-1.61209
1139	-1.3064
1140	-1.3064
1141	-1.3064
1142	-1.3064
1143	-1.3064
1144	1.09799
1145	1.09799
1146	0.864049
1147	0.864049
1148	0.864049
1149	-0.0129819
1150	-0.0129819
1151	-0.0129819
1152	-0.0129819
1153	-0.0129819
1154	-1.05464
1155	-1.05464
1156	-0.966014
1157	-0.966014
1158	-0.966014
1159	-0.813251
1160	-1.43804
1161	-0.583588
1162	0.0263592
1163	0.0263592
1164	-1.14101
1165	-0.9914
1166	0.830056
1167	0.830056
1168	-0.474111
1169	-1.22394
1170	0.273194
1171	0.273194
1172	0.273194
1173	0.273194
1174	-0.693302
1175	-0.693302
1176	-0.693302
1177	-0.693302
1178	-0.398357
1179	-0.398357
1180	-0.398357
1181	0.358122
1182	0.374747
1183	0.374747
1184	0.0665836
1185	-1.36036
1186	-0.161588
1187	1.03934
1188	1.03934
1189	1.20631
1190	-0.832551
1191	-0.259654
1192	-0.259654
1193	0.96488
1194	0.573434
1195	0.573434
1196	0.573434
1197	0.469899
1198	-0.120662
1199	0.393166
1200	0.393166
1201	0.393166
1202	0.393166
1203	0.206994
1204	0.206994
1205	0.206994
1206	0.206994
1207	-0.237806
1208	-0.237806
1209	-0.237806
1210	-0.237806
1211	-0.237806
1212	-0.237806
1213	-0.237806
1214	-0.237806
1215	-0.237806
1216	-0.170275
1217	-0.170275
1218	0.749049
1219	0.215856
1220	0.573545
1221	0.573545
1222	-0.965392
1223	-0.569693
1224	1.34057
1225	-0.551935
1226	-0.551935
1227	0.452001
1228	1.49541
1229	0.970468
1230	0.297537
1231	0.297537
1232	1.27294
1233	-0.805351
1234	-0.0661335
1235	-0.447615
1236	-0.876783
1237	0.830872
1238	0.830872
1239	0.830872
1240	0.830872
1241	-0.946605
1242	-0.946605
1243	-0.946605
1244	-0.946605
1245	-0.329626
1246	-1.05984
1247	0.110257
1248	-0.0764085
1249	-0.0764085
1250	-0.702766
1251	1.33562
1252	0.353362
1253	-1.22944
1254	1.2717
1255	1.2717
1256	1.32152
1257	0.210845
1258	0.210845
1259	1.28307
1260	1.28307
1261	1.28307
1262	1.28307
1263	1.28307
1264	0.92227
1265	-1.23978
1266	0.863655
1267	-1.22943
1268	-0.801921
1269	-0.801921
1270	-1.70116
1271	-1.70116
1272	-1.70116
1273	-1.21504
1274	-1.21504
1275	-1.09872
1276	0.471907
1277	1.07379
1278	0.227595
1279	0.227595
1280	0.227595
1281	1.2247
1282	-0.605301
1283	-0.605301
1284	-0.605301
1285	0.47176
1286	0.721416
1287	1.45803
1288	1.71963
1289	-0.191042
1290	-0.0981978
1291	0.768051
1292	-0.762923
1293	1.44281
1294	1.44281
1295	1.44281
1296	1.44281
1297	0.0819689
1298	0.145839
1299	1.69874
1300	1.69874
1301	-0.40563
1302	-0.40563
1303	-0.552082
1304	-0.552082
1305	-0.552082
1306	-0.552082
1307	-0.552082
1308	0.587225
1309	0.587225
1310	-0.730872
1311	0.381055
1312	-0.109943
1313	-0.109943
1314	-0.109943
1315	-0.109943
1316	-0.0955994
1317	-0.0955994
1318	1.39061
1319	0.494936
1320	0.494936
1321	0.494936
1322	0.494936
1323	0.494936
1324	0.494936
1325	-0.163281
1326	1.51886
1327	1.20161
1328	1.20161
1329	1.20161
1330	0.501527
1331	1.18796
1332	1.18796
1333	0.52825
1334	0.52825
1335	0.52825
1336	-0.635671
1337	-0.635671
1338	1.13704
1339	1.97751
1340	1.97751
1341	1.97751
1342	-0.682407
1343	-0.682407
1344	-0.682407
1345	-0.682407
1346	0.337945
1347	1.05835
1348	1.05835
1349	-0.107488
1350	-0.107488
1351	0.82385
1352	0.82385
1353	0.477691
1354	1.25076
1355	0.222981
1356	-1.23797
1357	-0.00927358
1358	-0.00927358
1359	-0.00927358
1360	-0.146843
1361	-0.45213
1362	-0.45213
1363	-1.11113
1364	-1.11113
1365	-1.11113
1366	-1.11113
1367	0.780122
1368	0.815788
1369	0.815788
1370	0.815788
1371	0.815788
1372	0.815788
1373	0.815788
1374	0.815788
1375	0.815788
1376	0.815788
1377	-0.312506
1378	-0.312506
1379	-1.19432
1380	-1.19432
1381	-0.197039
1382	-0.385648
1383	-1.14555
1384	-1.31482
1385	-1.31482
1386	1.38765
1387	1.38765
1388	0.599083
1389	-0.894979
1390	-0.894979
1391	-0.836477
1392	-0.836477
1393	-0.504168
1394	-0.504168
1395	-1.15307
1396	-1.15307
1397	-1.15307
1398	-0.657013
1399	-0.657013
1400	-0.657013
1401	1.00183
1402	0.997006
1403	0.997006
1404	0.94185
1405	0.94185
1406	1.06169
1407	2.04226
1408	1.24247
1409	-1.12264
1410	1.3004
1411	1.3004
1412	1.3004
1413	0.654809
1414	-1.13496
1415	-1.13496
1416	-1.13496
1417	-0.127935
1418	-0.996725
1419	0.573742
1420	0.573742
1421	0.573742
1422	0.573742
1423	0.573742
1424	0.573742
1425	0.208755
1426	1.01133
1427	-0.988994
1428	-0.0749264
1429	-0.0749264
1430	-1.0179
1431	-1.0179
1432	-1.0179
1433	-1.0179
1434	-1.0179
1435	-1.0179
1436	-1.0179
1437	-0.55813
1438	0.828393
1439	-1.32931
1440	0.659387
1441	0.659387
1442	0.659387
1443	0.659387
1444	0.97955
1445	0.97955
1446	0.97955
1447	0.97955
1448	0.97955
1449	1.08747
1450	0.742865
1451	-1.27485
1452	-0.426115
1453	-0.335971
1454	-0.335971
1455	-0.335971
1456	-0.335971
1457	-1.08917
1458	0.671429
1459	0.0870257
1460	0.0870257
1461	0.0870257
1462	-0.315336
1463	-0.315336
1464	-0.514322
1465	-0.167952
1466	0.888356
1467	-1.11373
1468	-1.11373
1469	1.41791
1470	1.41791
1471	1.41791
1472	1.41791
1473	1.41791
1474	0.359974
1475	-0.189642
1476	-0.189642
1477	0.501298
1478	-1.20907
1479	-1.20907
1480	1.30134
1481	1.30134
1482	1.30134
1483	0.921425
1484	-1.44204
1485	0.586598
1486	-0.115769
1487	-1.53361
1488	-0.822111
1489	-0.822111
1490	-0.822111
1491	0.399014
1492	0.748105
1493	0.748105
1494	0.748105
1495	1.6951
1496	1.6951
1497	-1.0362
1498	0.480648
1499	-0.754629
1500	-0.226555
1501	1.21178
1502	1.22746
1503	1.22746
1504	-0.625824
1505	-0.364737
1506	-1.27401
1507	0.744199
1508	0.744199
1509	0.0168204
1510	0.0168204
1511	0.887276
1512	0.733747
1513	0.733747
1514	0.733747
1515	1.31645
1516	1.31645
1517	1.31645
1518	1.31645
1519	1.31645
1520	1.31645
1521	1.31645
1522	-0.398841
1523	0.0305114
1524	0.406801
1525	0.406801
1526	-0.997524
1527	1.34712
1528	1.34712
1529	1.34712
1530	0.841437
1531	0.841437
1532	0.841437
1533	0.841437
1534	-0.990242
1535	-0.990242
1536	-0.990242
1537	-0.990242
1538	-0.268625
1539	0.831417
1540	-0.404872
1541	-0.404872
1542	0.911323
1543	0.911323
1544	0.963546
1545	0.963546
1546	0.520942
1547	0.520942
1548	0.520942
1549	-0.914134
1550	-0.914134
1551	-0.914134
1552	-0.914134
1553	1.02707
1554	-0.665538
1555	-0.665538
1556	-0.665538
1557	-0.665538
1558	-0.529984
1559	-0.660127
1560	-0.660127
1561	0.311174
1562	0.311174
1563	1.36147
1564	0.791183
1565	1.16854
1566	-0.41681
1567	-1.33079
1568	-0.766405
1569	-0.766405
1570	1.4336
1571	-0.72905
1572	-0.562684
1573	-0.562684
1574	-0.562684
1575	-0.562684
1576	-0.562684
1577	-0.562684
1578	-0.562684
1579	0.852459
1580	-0.910261
1581	-1.41342
1582	-0.368085
1583	-1.68141
1584	-1.50897
1585	-1.50897
1586	-1.50897
1587	-1.50897
1588	-1.50897
1589	-0.331206
1590	0.14308
1591	-0.291312
1592	-0.291312
1593	-0.843519
1594	0.994191
1595	0.994191
1596	0.994191
1597	0.994191
1598	0.994191
1599	0.994191
1600	0.994191
1601	1.66277
1602	-0.882488
1603	-1.28263
1604	-0.947257
1605	-0.947257
1606	-0.947257
1607	0.36954
1608	0.36954
1609	1.60359
1610	0.257668
1611	1.03263
1612	-0.408648
1613	0.440933
1614	0.440933
1615	0.440933
1616	-0.077213
1617	1.56419
1618	1.56419
1619	1.56419
1620	1.21645
1621	-0.0250227
1622	-0.0250227
1623	-0.446548
1624	-0.446548
1625	-0.512348
1626	0.883963
1627	0.883963
1628	0.883963
1629	0.621017
1630	0.621017
1631	1.016
1632	-1.00485
1633	-1.00485
1634	-0.480645
1635	-0.722662
1636	-0.722662
1637	-0.722662
1638	-0.722662
1639	-0.722662
1640	-0.722662
1641	0.375364
1642	0.375364
1643	0.375364
1644	0.375364
1645	0.375364
1646	1.02078
1647	1.02078
1648	1.12081
1649	-0.597584
1650	1.38235
1651	1.87082
1652	1.87082
1653	1.87082
1654	1.86191
1655	1.69927
1656	-0.0642785
1657	0.699308
1658	-1.22667
1659	-1.22667
1660	-1.80615
1661	-1.27679
1662	-0.0520131
1663	-0.0520131
1664	-0.0520131
1665	-0.0520131
1666	1.30013
1667	0.00544777
1668	0.00544777
1669	0.00544777
1670	0.00544777
1671	-0.362169
1672	-0.362169
1673	-0.362169
1674	-0.362169
1675	1.45758
1676	1.01856
1677	0.0859034
1678	1.24885
1679	1.02606
1680	1.02606
1681	-0.641459
1682	-0.641459
1683	-0.641459
1684	-0.641459
1685	-0.641459
1686	-1.3859
1687	-1.3859
1688	-1.3859
1689	-1.0231
1690	-1.0231
1691	-1.15271
1692	-1.00505
1693	0.174283
1694	0.174283
1695	0.174283
1696	0.174283
1697	0.342889
1698	1.67651
1699	1.80759
1700	1.80759
1701	1.80759
1702	0.427917
1703	-1.12893
1704	-1.12893
1705	-0.875515
1706	-0.875515
1707	-0.853617
1708	-0.853617
1709	-0.833912
1710	0.683963
1711	0.683963
1712	1.15422
1713	1.15422
1714	1.06164
1715	1.83671
1716	1.83671
1717	0.775364
1718	0.775364
1719	-0.18197
1720	-0.18197
1721	-0.985149
1722	-0.985149
1723	0.737959
1724	0.737959
1725	0.737959
1726	0.737959
1727	0.330991
1728	0.330991
1729	0.330991
1730	0.330991
1731	-0.626417
1732	-0.626417
1733	0.106446
1734	0.818022
1735	0.725896
1736	0.725896
1737	0.725896
1738	1.65576
1739	-0.711764
1740	-0.711764
1741	-0.711764
1742	0.432976
1743	1.45409
1744	-0.365347
1745	0.749254
1746	0.749254
1747	0.749254
1748	1.13178
1749	0.265076
1750	-0.87976
1751	-0.512861
1752	0.526987
1753	-0.509947
1754	-0.509947
