step	x
642	-0.77743
643	-0.0507239
644	-0.0507239
645	-0.160819
646	0.801052
647	0.801052
648	-1.18004
649	-1.25469
650	-1.25469
651	-1.25469
652	0.341042
653	0.365079
654	0.770786
655	0.770786
656	0.247393
657	-0.906288
658	-0.906288
659	-0.906288
660	-0.906288
661	-1.67738
662	-0.649051
663	-0.649051
664	-0.649051
665	-0.649051
666	-0.649051
667	0.305693
668	1.3474
669	-1.19338
670	-1.19338
671	-1.19338
672	-1.19338
673	-1.19338
674	0.387313
675	0.387313
676	0.387313
677	0.387313
678	0.387313
679	-0.0978182
680	-0.0978182
681	0.850101
682	0.850101
683	-1.09071
684	-0.416953
685	-0.214093
686	-1.33111
687	-1.33111
688	-0.255352
689	-0.218977
690	-0.218977
691	-0.8952
692	-0.8952
693	-0.8952
694	0.974257
695	0.886059
696	0.886059
697	0.157633
698	0.157633
699	-1.59012
700	-1.59012
701	-1.59012
702	-0.0876012
703	-1.26711
704	-1.44505
705	-1.29905
706	-1.29905
707	0.91007
708	0.91007
709	0.91007
710	-0.0113507
711	-1.09881
712	-1.09881
713	-1.09881
714	1.43828
715	1.43828
716	1.43764
717	-0.846137
718	-0.808009
719	-0.267561
720	-0.267561
721	-1.66045
722	-1.66045
723	-1.66045
724	0.997982
725	0.997982
726	1.53613
727	1.50892
728	0.980144
729	0.980144
730	0.980144
731	-0.602691
732	-1.04272
733	-1.04272
734	-1.04272
735	-1.04272
736	0.328603
737	0.328603
738	0.328603
739	0.328603
740	0.271239
741	0.271239
742	1.11114
743	-0.0462462
744	-0.0462462
745	-1.40129
746	-1.40129
747	-1.40129
748	-1.40129
749	-0.112138
750	1.13305
751	-0.396183
752	-1.07852
753	-1.07852
754	-1.07852
755	1.25539
756	1.25539
757	0.904424
758	0.201574
759	0.344865
760	0.344865
761	0.344865
762	0.377666
763	0.800816
764	1.22517
765	1.06845
766	1.06845
767	-1.14389
768	-1.16064
769	-1.16064
770	-1.40044
771	-1.40044
772	-1.80159
773	-1.80159
774	-1.80159
775	-1.75972
776	0.117964
777	0.117964
778	0.117964
779	-1.18236
780	-1.21786
781	-1.21786
782	-1.21786
783	-1.21786
784	-1.21786
785	-1.21786
786	0.374203
787	-0.527335
788	-0.527335
789	1.1892
790	1.17425
791	1.17425
792	0.448802
793	0.448802
794	0.448802
795	1.0277
796	1.0277
797	1.0277
798	1.0277
799	-0.405504
800	-0.405504
801	-0.405504
802	0.069202
803	0.069202
804	-0.396867
805	-0.396867
806	0.985927
807	-0.753545
808	0.159803
809	-0.430003
810	-0.430003
811	-0.430003
812	0.318608
813	-0.0732216
814	-1.35544
815	0.0813508
816	0.782218
817	0.118379
818	0.118379
819	-0.953119
820	-0.709345
821	-0.709345
822	-0.709345
823	-0.709345
824	-0.709345
825	0.606581
826	1.43089
827	0.88777
828	-1.13365
829	0.0538813
830	0.0538813
831	0.974245
832	0.974245
833	0.00361962
834	0.340489
835	-1.02418
836	-0.224124
837	0.235804
838	1.73845
839	1.73845
840	1.21191
841	1.21191
842	1.21191
843	0.672403
844	-0.0726092
845	-0.0726092
846	-0.0726092
847	0.0218738
848	0.0218738
849	0.914771
850	0.914771
851	-0.137298
852	-0.137298
853	-0.137298
854	0.0189734
855	0.0189734
856	0.0189734
857	0.0189734
858	0.237835
859	0.80988
860	0.80988
861	0.16626
862	-1.39524
863	-1.39524
864	1.08639
865	-0.846547
866	0.315264
867	-0.0418071
868	1.43949
869	1.43949
870	0.483869
871	0.483869
872	-0.586903
873	-0.586903
874	-0.586903
875	-0.586903
876	-0.586903
877	-0.586903
878	-0.586903
879	-0.586903
880	-0.586903
881	-0.586903
882	-0.291032
883	-0.291032
884	-0.35375
885	-0.35375
886	0.380121
887	0.380121
888	-0.2689
889	0.242892
890	0.159343
891	0.969865
892	-0.996695
893	-0.85848
894	-0.219812
895	-0.936181
896	-0.936181
897	-0.319488
898	0.130958
899	0.130958
900	0.229906
901	0.413364
902	0.413364
903	0.413364
904	1.47692
905	-1.16432
906	-0.286661
907	-0.286661
908	-0.879517
909	0.777217
910	-0.826991
911	-0.826991
912	-0.826991
913	-0.826991
914	-0.826991
915	-0.826991
916	-0.826991
917	-0.826991
918	-1.30627
919	-1.30627
920	-1.30627
921	1.02202
922	0.473735
923	0.582084
924	0.582084
925	0.582084
926	1.23974
927	1.23974
928	0.939857
929	-0.180126
930	0.974012
931	0.391772
932	0.391772
933	-0.778422
934	-0.778422
935	-0.778422
936	-0.778422
937	0.0371721
938	0.0371721
939	1.40486
940	1.4808
941	1.4808
942	1.4808
943	-0.545406
944	-0.545406
945	0.113334
946	0.113334
947	0.113334
948	0.113334
949	0.113334
950	0.161258
951	0.161258
952	0.161258
953	-0.0718903
954	-0.0718903
955	-0.0718903
956	0.0810035
957	-0.968023
958	-0.968023
959	-0.968023
960	0.463481
961	0.463481
962	0.463481
963	0.463481
964	0.463481
965	0.463481
966	-0.50571
967	-0.336063
968	-0.336063
969	-0.336063
970	-0.336063
971	0.188321
972	-0.613093
973	-0.613093
974	0.295836
975	0.625274
976	0.625274
977	0.781754
978	-0.042335
979	-0.042335
980	0.567314
981	1.71889
982	0.416667
983	0.416667
984	-0.769661
985	-0.769661
986	-0.769661
987	-0.571697
988	0.642042
989	0.598631
990	-0.75637
991	-0.75637
992	0.0675506
993	0.0675506
994	0.0675506
995	-1.82332
996	-1.82332
997	-1.36639
998	-0.149756
999	0.189536
1000	0.189536
1001	0.189536
1002	0.189536
1003	0.189536
1004	0.189536
1005	0.189536
1006	0.189536
1007	-0.7871
1008	-0.487311
1009	-0.487311
1010	-0.487311
1011	-0.0418812
1012	0.853951
1013	-1.00352
1014	-1.00352
1015	0.973902
1016	0.973902
1017	0.973902
1018	-1.06333
1019	-1.06333
1020	-0.69458
1021	-1.03134
1022	-1.03134
1023	-1.03134
1024	-1.03134
1025	1.60615
1026	-0.310431
1027	-0.310431
1028	-0.310431
1029	-1.20122
1030	-1.20122
1031	-1.20122
1032	-1.20122
1033	-1.20122
1034	-1.30141
1035	-1.30141
1036	-1.30141
1037	-1.30141
1038	0.485192
1039	0.485192
1040	0.485192
1041	0.828429
1042	-0.571126
1043	0.738889
1044	0.738889
1045	1.11031
1046	0.536317
1047	-1.15476
1048	-1.15476
1049	0.481272
1050	-1.0315
1051	-1.0315
1052	0.353691
1053	0.431087
1054	0.431087
1055	0.431087
1056	0.431087
1057	-0.659674
1058	0.0728182
1059	0.0728182
1060	0.0728182
1061	0.171166
1062	0.171166
1063	-0.38612
1064	-0.38612
1065	-0.38612
1066	-0.38612
1067	-0.437009
1068	-0.437009
1069	0.682575
1070	0.796635
1071	0.796635
1072	0.389791
1073	-0.12263
1074	-0.12263
1075	-0.12263
1076	-0.0555674
1077	-0.0555674
1078	-0.0555674
1079	-1.03254
1080	0.891993
1081	0.891993
1082	0.777415
1083	0.536983
1084	0.536983
1085	0.849976
1086	0.433934
1087	-0.931044
1088	-0.931044
1089	0.798309
1090	0.798309
1091	-0.338249
1092	-0.338249
1093	0.427169
1094	1.08829
1095	0.262327
1096	0.262327
1097	-0.566352
1098	-0.0785133
1099	1.38496
1100	1.71359
1101	-0.227981
1102	-0.227981
1103	1.05498
1104	-0.600978
1105	-0.912767
1106	-0.912767
1107	0.580543
1108	0.580543
1109	0.580543
1110	0.580543
1111	-0.630073
1112	1.5787
1113	0.00371476
1114	0.85589
1115	0.85589
1116	0.115482
1117	0.115482
1118	0.115482
1119	0.115482
1120	0.115482
1121	-0.375476
1122	-0.375476
1123	0.480397
1124	0.480397
1125	0.480397
1126	-0.688083
1127	-0.332908
1128	0.56181
1129	0.56181
1130	-0.681734
1131	-0.681734
1132	-0.29798
1133	-0.29798
1134	0.316967
1135	0.316967
1136	0.316967
1137	0.316967
1138	0.316967
1139	0.316967
1140	-0.593076
1141	-0.306038
1142	0.978343
1143	0.348932
1144	0.348932
1145	-1.49613
1146	-1.49613
1147	-1.49613
1148	-2.12755
1149	0.0299691
1150	1.34569
1151	0.751681
1152	0.751681
1153	0.751681
1154	-0.77185
1155	-0.77185
1156	-0.77185
1157	-0.77185
1158	-0.77185
1159	-0.405691
1160	1.19119
1161	0.971835
1162	0.971835
1163	0.688421
1164	0.688421
1165	0.688421
1166	0.688421
1167	-0.546908
1168	-0.546908
1169	-0.546908
1170	-0.14517
1171	-0.14517
1172	-0.221326
1173	-0.221326
1174	0.677457
1175	-0.302835
1176	-0.302835
1177	0.779226
1178	0.779226
1179	0.779226
1180	0.779226
1181	0.779226
1182	0.779226
1183	0.779226
1184	0.779226
1185	0.779226
1186	0.915983
1187	-0.707438
1188	0.351234
1189	-0.646108
1190	-0.51793
1191	1.35202
1192	0.17793
1193	0.199153
1194	0.199153
1195	0.199153
1196	0.199153
1197	0.260365
1198	-0.457996
1199	-0.457996
1200	-0.457996
1201	-1.29931
1202	-1.29931
1203	-1.17109
1204	0.129
1205	0.721514
1206	0.721514
1207	0.721514
1208	-0.152016
1209	-0.152016
1210	-0.152016
1211	0.204913
1212	0.204913
1213	0.597068
1214	0.597068
1215	-1.37982
1216	-1.37982
1217	-1.37982
1218	1.08146
1219	0.963996
1220	0.963996
1221	-0.102402
1222	-1.17853
1223	-1.17853
1224	-0.688162
1225	-0.688162
1226	-0.688162
1227	-0.688162
1228	-0.688162
1229	-0.228613
1230	-1.02916
1231	-1.02916
1232	0.770819
1233	0.770819
1234	0.770819
1235	-0.49855
1236	-0.49855
1237	-0.49855
1238	0.93669
1239	-0.942341
1240	-0.942341
1241	-0.818857
1242	-0.491657
1243	-1.50511
1244	-1.77073
1245	-1.77073
1246	-1.77073
1247	-1.77073
1248	0.308124
1249	0.308124
1250	0.769629
1251	0.769629
1252	0.769629
1253	0.870815
1254	0.870815
1255	0.178037
1256	0.178037
1257	0.178037
1258	-0.776054
1259	0.884898
1260	-0.0611702
1261	-0.0611702
1262	0.615476
1263	0.615476
1264	0.615476
1265	0.615476
1266	0.347321
1267	0.347321
1268	1.47709
1269	-0.251836
1270	-1.56677
1271	0.541873
1272	0.541873
1273	0.541873
1274	0.541873
1275	-1.33149
1276	0.625081
1277	0.625081
1278	0.625081
1279	0.625081
1280	1.02071
1281	1.02071
1282	-1.46884
1283	0.873587
1284	-0.317087
1285	-0.0314223
1286	-0.0314223
1287	-0.0314223
1288	-0.0314223
1289	1.10307
1290	0.643194
1291	-0.664264
1292	0.248726
1293	0.215905
1294	0.215905
1295	1.2551
1296	1.2551
1297	1.2551
1298	0.10132
1299	0.10132
1300	0.981333
1301	-1.02919
1302	0.0149936
1303	1.29522
1304	1.58945
1305	0.563796
1306	1.04811
1307	1.04811
1308	1.30636
1309	0.187967
1310	0.187967
1311	-0.512021
1312	-1.31311
1313	-1.14218
1314	-1.14218
1315	0.504989
1316	0.504989
1317	0.504989
1318	0.504989
1319	0.504989
1320	-0.742467
1321	-0.850688
1322	-0.850688
1323	-0.850688
1324	-1.95483
1325	0.285288
1326	0.285288
1327	0.285288
1328	-0.589515
1329	-0.728922
1330	-0.728922
1331	-0.728922
1332	-1.15213
1333	-1.15213
1334	-1.15213
1335	0.400812
1336	0.400812
1337	-0.523211
1338	0.00759994
1339	0.966132
1340	0.966132
1341	0.966132
1342	0.967844
1343	-0.846313
1344	0.0885083
1345	-1.052
1346	-0.159554
1347	-0.159554
1348	-0.159554
1349	-0.159554
1350	-0.159554
1351	-0.159554
1352	-0.159554
1353	1.20952
1354	-1.18017
1355	0.214895
1356	0.214895
1357	-0.191331
1358	-0.191331
1359	0.395811
1360	0.395811
1361	0.126025
1362	0.126025
1363	0.759961
1364	0.336461
1365	-1.06407
1366	-1.06407
1367	-1.06407
1368	-0.80128
1369	-0.80128
1370	0.815402
1371	0.815402
1372	0.815402
1373	1.06319
1374	1.06319
1375	1.06319
1376	-0.747865
1377	0.67903
1378	0.67903
1379	0.67903
1380	0.733727
1381	-1.40046
1382	-1.40046
1383	-1.22335
1384	-1.22335
1385	1.25359
1386	0.676997
1387	0.676997
1388	0.676997
1389	0.676997
1390	0.897306
1391	0.618419
1392	-1.13156
1393	-1.13156
1394	-1.13156
1395	-1.13156
1396	-1.13156
1397	1.10796
1398	1.06397
1399	1.06397
1400	1.02125
1401	0.727667
1402	0.727667
1403	0.727667
1404	0.727667
1405	0.727667
1406	0.146961
1407	0.146961
1408	0.146961
1409	0.146961
1410	0.146961
1411	1.20698
1412	0.350705
1413	0.350705
1414	0.350705
1415	1.02729
1416	1.02729
1417	-0.580489
1418	1.34449
1419	1.34449
1420	1.34449
1421	-1.12394
1422	-1.12394
1423	-1.12394
1424	-1.12394
1425	-1.12394
1426	-0.0580962
1427	-0.0580962
1428	-0.0580962
1429	-0.0580962
1430	-0.0580962
1431	-0.0580962
1432	-0.599655
1433	-0.599655
1434	-0.599655
1435	-0.702447
1436	-0.702447
1437	-0.844372
1438	-0.844372
1439	0.630242
1440	0.415878
1441	0.695148
1442	0.695148
1443	-0.274728
1444	-0.274728
1445	-0.274728
1446	0.681819
1447	0.681819
1448	0.160264
1449	0.160264
1450	-1.47286
1451	-0.110584
1452	-0.110584
1453	-0.110584
1454	-0.110584
1455	-0.795063
1456	0.55156
1457	-0.814044
1458	-0.814044
1459	-0.814044
1460	0.140018
1461	0.140018
1462	0.145148
1463	-0.625622
1464	-1.22534
1465	-1.22534
1466	-0.760468
1467	-0.385398
1468	-0.385398
1469	-0.385398
1470	-0.385398
1471	0.232381
1472	0.232381
1473	-0.508793
1474	-0.541465
1475	-0.303284
1476	-0.303284
1477	0.486703
1478	0.486703
1479	0.486703
1480	0.486703
1481	0.486703
1482	0.22988
1483	0.22988
1484	0.22988
1485	0.22988
1486	1.01129
1487	0.615202
1488	0.694318
1489	0.0282011
1490	0.843165
1491	-0.640294
1492	-0.640294
1493	-0.640294
1494	1.45118
1495	1.01111
1496	1.01111
1497	0.870406
1498	-0.407338
1499	0.866961
1500	0.866961
1501	-0.54698
1502	0.985376
1503	0.985376
1504	0.911291
1505	0.618864
1506	0.369742
1507	0.196631
1508	0.196631
1509	0.196631
1510	0.196631
1511	0.0738229
1512	0.0738229
1513	0.0738229
1514	0.0738229
1515	0.0738229
1516	0.959675
1517	0.959675
1518	0.959675
1519	0.959675
1520	0.959675
1521	0.959675
1522	-0.623712
1523	-0.623712
1524	-0.623712
1525	-0.623712
1526	0.260016
1527	0.260016
1528	-0.130826
1529	-0.130826
1530	0.262408
1531	0.262408
1532	-0.219219
1533	1.26027
1534	1.26027
1535	-1.00196
1536	-1.00196
1537	-1.00196
1538	1.34002
1539	0.683114
1540	0.697634
1541	0.697634
1542	0.697634
1543	0.697634
1544	-0.920899
1545	-0.804337
1546	-0.804337
1547	-0.804337
1548	0.801711
1549	-0.531153
1550	-0.772224
1551	-1.05628
1552	-1.07673
1553	-1.07673
1554	-0.945701
1555	-0.945701
1556	-0.945701
1557	-0.945701
1558	-0.945701
1559	-0.945701
1560	0.350201
1561	-1.11992
1562	-0.439435
1563	-0.121596
1564	-0.897723
1565	-0.897723
1566	-0.897723
1567	-0.897723
1568	-1.182
1569	-1.182
1570	-1.182
1571	0.797013
1572	-1.77482
1573	-1.77482
1574	-0.48835
1575	-0.48835
1576	0.220493
1577	0.220493
1578	0.892527
1579	0.892527
1580	1.20421
1581	1.20421
1582	1.20421
1583	1.20421
1584	-0.251005
1585	-0.251005
1586	-0.251005
1587	1.19706
1588	1.19706
1589	1.19706
1590	1.19706
1591	0.589841
1592	-0.77437
1593	-0.77437
1594	-0.77437
1595	-0.77437
1596	-0.77437
1597	0.975629
1598	-0.338336
1599	-0.281691
1600	-0.281691
1601	1.34664
1602	1.34664
1603	0.910063
1604	1.04128
1605	1.45399
1606	-0.252978
1607	1.08431
1608	-0.297171
1609	-0.297171
1610	0.973363
1611	0.973363
1612	0.768378
1613	-0.268562
1614	-0.0406895
1615	0.630813
1616	0.630813
1617	0.630813
1618	0.630813
1619	0.630813
1620	-1.19941
1621	-0.20712
1622	-0.20712
1623	-0.20712
1624	-0.20712
1625	-0.20712
1626	-0.20712
1627	-0.20712
1628	0.516081
1629	0.516081
1630	-1.62893
1631	0.710255
1632	0.710255
1633	-1.55549
1634	0.823979
1635	0.823979
1636	0.379952
1637	0.379952
1638	0.379952
1639	0.630422
1640	0.630422
1641	0.630422
1642	0.630422
1643	1.11268
1644	1.11268
1645	-0.814033
1646	-0.814033
1647	-0.814033
1648	-0.501125
1649	-0.501125
1650	-0.501125
1651	-0.501125
1652	-0.359003
1653	0.706541
1654	0.706541
1655	0.706541
1656	-1.01036
1657	-1.01036
1658	-0.0662739
1659	0.994289
1660	0.994289
1661	0.912609
1662	-0.661818
1663	-0.661818
1664	0.160151
1665	0.160151
1666	-0.121274
1667	-0.121274
1668	-0.121274
1669	-0.121274
1670	-2.1821
1671	-2.1821
1672	-2.1821
1673	-2.14677
1674	-2.14677
1675	-0.128285
1676	-0.128285
1677	0.575707
1678	0.575707
1679	0.464495
1680	0.464495
1681	0.464495
1682	0.464495
1683	-0.520149
1684	0.529078
1685	0.529078
1686	0.529078
1687	-1.10382
1688	-1.10382
1689	-0.0945342
1690	-0.0945342
1691	0.616013
1692	-1.2219
1693	0.420251
1694	0.420251
1695	0.420251
1696	0.745439
1697	-0.782414
1698	-0.782414
1699	-0.782414
1700	-0.782414
1701	0.739623
1702	-0.634389
1703	0.17465
1704	0.46522
1705	0.46522
1706	-1.49067
1707	-1.49067
1708	-1.49067
1709	-1.49067
1710	0.916053
1711	0.916053
1712	0.916053
1713	0.916053
1714	0.916053
1715	0.916053
1716	0.916053
1717	-0.815534
1718	-0.963078
1719	-0.963078
1720	-0.963078
1721	0.923708
1722	0.923708
1723	-1.05851
1724	1.10268
1725	0.161865
1726	-0.671394
1727	0.311931
1728	0.0256187
1729	0.213542
1730	0.983385
1731	0.983385
1732	-0.39476
1733	-0.39476
1734	-0.39476
1735	0.963565
1736	-1.12044
1737	1.11817
1738	-0.178175
1739	1.96176
1740	0.408445
1741	0.408445
1742	0.408445
1743	-0.673185
1744	-0.673185
1745	0.0359078
1746	1.56759
