x	y	z	r
-1.91437	1.24117	-5.46593	5.92299
-1.91437	1.24117	-5.46593	5.92299
-2.21311	2.91617	-3.38444	4.98561
-2.21311	2.91617	-3.38444	4.98561
-1.62186	4.64967	-6.24672	7.95433
-0.670489	5.87066	-5.35157	7.97205
1.5402	6.70244	-6.07039	9.17304
1.5402	6.70244	-6.07039	9.17304
1.5402	6.70244	-6.07039	9.17304
1.5402	6.70244	-6.07039	9.17304
1.5402	6.70244	-6.07039	9.17304
1.5402	6.70244	-6.07039	9.17304
-0.655877	6.14457	-6.30191	8.8261
-0.655877	6.14457	-6.30191	8.8261
-2.38337	5.6717	-4.41479	7.57225
-2.38337	5.6717	-4.41479	7.57225
-2.38337	5.6717	-4.41479	7.57225
-2.56935	5.0655	-1.90017	5.98929
0.013401	2.8586	0.777421	2.96246
2.4399	3.56114	2.3118	4.89687
1.83898	3.44154	5.31552	6.59399
1.83898	3.44154	5.31552	6.59399
1.83898	3.44154	5.31552	6.59399
-0.999536	2.81503	5.66884	6.40774
1.37323	1.0821	5.23652	5.52067
3.01429	-2.1132	4.25658	5.62762
3.01429	-2.1132	4.25658	5.62762
3.01429	-2.1132	4.25658	5.62762
2.98397	-5.03243	5.01594	7.70644
5.17486	-5.54702	3.01873	8.16464
5.17486	-5.54702	3.01873	8.16464
5.17486	-5.54702	3.01873	8.16464
5.13007	-5.64709	5.91151	9.65159
5.13007	-5.64709	5.91151	9.65159
7.64091	-5.50538	6.0953	11.2181
7.64091	-5.50538	6.0953	11.2181
4.74525	-3.67598	3.60906	7.00396
4.74525	-3.67598	3.60906	7.00396
4.22715	-5.34988	5.29904	8.63538
4.22715	-5.34988	5.29904	8.63538
4.22715	-5.34988	5.29904	8.63538
3.94355	-3.90539	5.04279	7.4989
2.65337	-2.72344	3.67918	5.29092
2.65337	-2.72344	3.67918	5.29092
2.65337	-2.72344	3.67918	5.29092
2.65337	-2.72344	3.67918	5.29092
2.65337	-2.72344	3.67918	5.29092
1.34576	-2.3275	4.90056	5.58961
1.34576	-2.3275	4.90056	5.58961
1.34576	-2.3275	4.90056	5.58961
-1.45568	-4.71376	4.20486	6.48223
-2.99298	-2.34903	4.53583	5.92027
-2.99298	-2.34903	4.53583	5.92027
-4.08014	-3.30397	5.27233	7.44051
-4.08014	-3.30397	5.27233	7.44051
-4.08014	-3.30397	5.27233	7.44051
-4.08014	-3.30397	5.27233	7.44051
-1.05786	-1.87221	6.63844	6.97805
-1.05786	-1.87221	6.63844	6.97805
0.734465	-2.93087	5.92104	6.64741
2.01311	-1.18196	3.81133	4.46943
3.51726	-2.72704	2.28384	5.00238
3.51726	-2.72704	2.28384	5.00238
3.51726	-2.72704	2.28384	5.00238
3.51726	-2.72704	2.28384	5.00238
3.51726	-2.72704	2.28384	5.00238
3.51726	-2.72704	2.28384	5.00238
3.51726	-2.72704	2.28384	5.00238
3.51726	-2.72704	2.28384	5.00238
3.51726	-2.72704	2.28384	5.00238
3.51726	-2.72704	2.28384	5.00238
1.64413	-4.12807	4.19497	6.11081
1.64413	-4.12807	4.19497	6.11081
1.45109	-1.04727	2.28691	2.90386
1.45109	-1.04727	2.28691	2.90386
0.512284	-0.76332	2.18581	2.37126
0.512284	-0.76332	2.18581	2.37126
0.704642	0.778908	2.67527	2.87407
0.704642	0.778908	2.67527	2.87407
0.704642	0.778908	2.67527	2.87407
-0.82914	-1.74111	1.11155	2.22586
0.545661	-1.25676	2.67319	3.00385
0.545661	-1.25676	2.67319	3.00385
0.545661	-1.25676	2.67319	3.00385
0.244281	-1.69402	3.1513	3.58609
0.244281	-1.69402	3.1513	3.58609
0.244281	-1.69402	3.1513	3.58609
0.244281	-1.69402	3.1513	3.58609
0.244281	-1.69402	3.1513	3.58609
0.244281	-1.69402	3.1513	3.58609
0.132165	-1.53561	3.52228	3.84474
0.132165	-1.53561	3.52228	3.84474
0.132165	-1.53561	3.52228	3.84474
0.132165	-1.53561	3.52228	3.84474
0.132165	-1.53561	3.52228	3.84474
-0.775037	1.40431	2.06227	2.61261
-0.775037	1.40431	2.06227	2.61261
-0.775037	1.40431	2.06227	2.61261
-0.775037	1.40431	2.06227	2.61261
-0.775037	1.40431	2.06227	2.61261
-0.775037	1.40431	2.06227	2.61261
-0.775037	1.40431	2.06227	2.61261
0.189304	3.07182	2.02959	3.68662
0.189304	3.07182	2.02959	3.68662
0.189304	3.07182	2.02959	3.68662
0.189304	3.07182	2.02959	3.68662
0.329127	0.17973	-1.03723	1.10293
0.329127	0.17973	-1.03723	1.10293
0.329127	0.17973	-1.03723	1.10293
2.1676	-1.24673	-1.91347	3.14868
2.1676	-1.24673	-1.91347	3.14868
-0.635448	-3.37135	-2.97908	4.54364
-1.15744	-1.08786	-2.63968	3.08075
-1.15744	-1.08786	-2.63968	3.08075
0.731668	-1.16446	-1.46666	2.01057
0.731668	-1.16446	-1.46666	2.01057
2.63826	0.172624	-3.98697	4.78395
2.63826	0.172624	-3.98697	4.78395
2.63826	0.172624	-3.98697	4.78395
2.77957	1.70359	-4.88835	5.87573
-0.0705254	4.62891	-2.3952	5.21237
-0.0705254	4.62891	-2.3952	5.21237
-0.0705254	4.62891	-2.3952	5.21237
-1.98942	2.87167	-2.20872	4.13313
-1.98942	2.87167	-2.20872	4.13313
-0.455293	1.04796	-2.72527	2.9551
-0.455293	1.04796	-2.72527	2.9551
-0.582699	0.469875	-5.85109	5.89878
-0.582699	0.469875	-5.85109	5.89878
-0.582699	0.469875	-5.85109	5.89878
-0.582699	0.469875	-5.85109	5.89878
-0.582699	0.469875	-5.85109	5.89878
-0.582699	0.469875	-5.85109	5.89878
-2.87325	1.81526	-3.27015	4.71642
-2.87325	1.81526	-3.27015	4.71642
-2.87325	1.81526	-3.27015	4.71642
-2.87325	1.81526	-3.27015	4.71642
-2.87325	1.81526	-3.27015	4.71642
-2.81618	2.98777	-3.86234	5.63696
-2.81618	2.98777	-3.86234	5.63696
-2.81618	2.98777	-3.86234	5.63696
0.271345	0.918971	-1.10672	1.46389
-2.12811	0.801767	-3.11163	3.85408
-2.12811	0.801767	-3.11163	3.85408
-2.12811	0.801767	-3.11163	3.85408
-0.822115	2.8613	-2.41057	3.83064
-0.717673	2.49359	-1.73479	3.12131
-0.717673	2.49359	-1.73479	3.12131
-0.717673	2.49359	-1.73479	3.12131
-0.717673	2.49359	-1.73479	3.12131
-2.55925	1.87089	-3.09507	4.43051
0.596049	0.102819	-4.20151	4.24482
2.26861	0.359352	-1.28528	2.63205
2.26861	0.359352	-1.28528	2.63205
2.26861	0.359352	-1.28528	2.63205
2.26861	0.359352	-1.28528	2.63205
0.0976472	2.31802	1.82931	2.95451
-0.36008	0.190942	1.30922	1.37119
2.04843	1.97515	-1.74082	3.33583
2.04843	1.97515	-1.74082	3.33583
4.08708	1.23548	-3.66076	5.62421
4.08708	1.23548	-3.66076	5.62421
3.39018	0.902873	-4.19471	5.46846
0.619663	-2.03817	-3.04853	3.71909
0.619663	-2.03817	-3.04853	3.71909
3.43548	-0.0684167	-2.7099	4.37616
3.43548	-0.0684167	-2.7099	4.37616
3.43548	-0.0684167	-2.7099	4.37616
3.43548	-0.0684167	-2.7099	4.37616
3.43548	-0.0684167	-2.7099	4.37616
3.43548	-0.0684167	-2.7099	4.37616
0.540618	2.47134	-2.82381	3.79127
-0.772784	2.01284	-3.04286	3.72931
0.387108	-1.0008	-4.67185	4.7935
0.699047	-1.2109	-2.93274	3.24898
0.699047	-1.2109	-2.93274	3.24898
0.699047	-1.2109	-2.93274	3.24898
-0.754273	-0.148957	-4.85878	4.91924
-0.754273	-0.148957	-4.85878	4.91924
-0.754273	-0.148957	-4.85878	4.91924
-0.754273	-0.148957	-4.85878	4.91924
-0.588205	1.04826	-3.15168	3.37312
-0.588205	1.04826	-3.15168	3.37312
-0.588205	1.04826	-3.15168	3.37312
-0.588205	1.04826	-3.15168	3.37312
-0.588205	1.04826	-3.15168	3.37312
-1.57191	-1.96105	-4.17736	4.87513
-0.712536	-2.20056	-6.06628	6.4923
1.61353	-4.3549	-4.52189	6.48199
1.61353	-4.3549	-4.52189	6.48199
0.698936	-3.32122	-4.6936	5.79213
-2.25066	-0.741248	-7.29723	7.67231
-0.908224	-1.87478	-5.58543	5.96127
-0.908224	-1.87478	-5.58543	5.96127
-0.908224	-1.87478	-5.58543	5.96127
-0.908224	-1.87478	-5.58543	5.96127
-0.908224	-1.87478	-5.58543	5.96127
-0.908224	-1.87478	-5.58543	5.96127
-0.908224	-1.87478	-5.58543	5.96127
0.885121	-1.43716	-4.1398	4.47066
1.14815	-3.53525	-2.89034	4.70853
2.18699	-1.40243	-4.87111	5.52064
2.18699	-1.40243	-4.87111	5.52064
3.84528	0.183537	-2.70535	4.70518
2.30082	-2.42443	-4.84788	5.88843
-0.480367	-2.39092	-5.68459	6.18561
0.782608	-3.42644	-5.21205	6.28637
0.782608	-3.42644	-5.21205	6.28637
-1.80573	-2.34883	-2.51801	3.88819
-1.80573	-2.34883	-2.51801	3.88819
-1.61981	-0.193142	-1.12325	1.9806
0.286427	-0.0834575	-4.09462	4.10548
0.286427	-0.0834575	-4.09462	4.10548
-0.559743	-0.552596	-1.48443	1.67994
-0.559743	-0.552596	-1.48443	1.67994
-0.559743	-0.552596	-1.48443	1.67994
-0.559743	-0.552596	-1.48443	1.67994
-0.559743	-0.552596	-1.48443	1.67994
-0.559743	-0.552596	-1.48443	1.67994
-0.559743	-0.552596	-1.48443	1.67994
-0.559743	-0.552596	-1.48443	1.67994
-0.559743	-0.552596	-1.48443	1.67994
-0.559743	-0.552596	-1.48443	1.67994
-0.559743	-0.552596	-1.48443	1.67994
-0.559743	-0.552596	-1.48443	1.67994
-0.559743	-0.552596	-1.48443	1.67994
-0.559743	-0.552596	-1.48443	1.67994
-0.559743	-0.552596	-1.48443	1.67994
-0.559743	-0.552596	-1.48443	1.67994
1.40832	-2.90049	-3.58687	4.82305
1.40832	-2.90049	-3.58687	4.82305
1.40832	-2.90049	-3.58687	4.82305
1.40832	-2.90049	-3.58687	4.82305
2.59994	-0.419767	-3.20004	4.14441
2.59994	-0.419767	-3.20004	4.14441
2.59994	-0.419767	-3.20004	4.14441
2.59994	-0.419767	-3.20004	4.14441
2.59994	-0.419767	-3.20004	4.14441
2.59994	-0.419767	-3.20004	4.14441
2.59994	-0.419767	-3.20004	4.14441
3.34757	1.22824	-3.63998	5.09551
3.34757	1.22824	-3.63998	5.09551
3.34757	1.22824	-3.63998	5.09551
3.34757	1.22824	-3.63998	5.09551
3.34757	1.22824	-3.63998	5.09551
3.83986	-0.744824	-1.41637	4.15998
4.71237	-2.05913	-3.01449	5.961
3.06428	-1.90024	-4.62816	5.86691
0.142979	-3.88013	-7.086	8.08005
0.142979	-3.88013	-7.086	8.08005
0.142979	-3.88013	-7.086	8.08005
-2.22686	-2.81318	-7.25642	8.09497
-1.28419	-1.22277	-7.41893	7.6279
-1.28419	-1.22277	-7.41893	7.6279
-0.657873	0.296782	-5.42033	5.46817
-0.657873	0.296782	-5.42033	5.46817
-2.46359	-0.539048	-6.37141	6.85235
-1.65272	-0.818043	-4.60034	4.95619
-1.32574	0.762993	-3.10467	3.46103
-1.32574	0.762993	-3.10467	3.46103
-2.21625	-0.301405	-3.79702	4.40681
-2.21625	-0.301405	-3.79702	4.40681
-2.21625	-0.301405	-3.79702	4.40681
-2.21625	-0.301405	-3.79702	4.40681
-0.19404	0.775438	-3.87477	3.95636
-0.19404	0.775438	-3.87477	3.95636
-0.19404	0.775438	-3.87477	3.95636
-0.181883	-2.2381	-4.82478	5.32171
2.39313	-3.212	-3.58935	5.37843
-0.26274	-2.96607	-4.18879	5.13931
-0.26274	-2.96607	-4.18879	5.13931
-2.93285	-1.88129	-5.16701	6.23208
-0.718983	-1.0008	-6.10786	6.23093
1.23294	-1.2801	-4.96017	5.26897
2.28642	0.127872	-5.20599	5.68739
4.98474	-1.78692	-2.1248	5.70574
4.98474	-1.78692	-2.1248	5.70574
4.98474	-1.78692	-2.1248	5.70574
3.70934	-1.36718	-3.25848	5.12309
3.70934	-1.36718	-3.25848	5.12309
3.70934	-1.36718	-3.25848	5.12309
3.70934	-1.36718	-3.25848	5.12309
3.70934	-1.36718	-3.25848	5.12309
0.740854	-2.95971	-6.06669	6.7907
0.740854	-2.95971	-6.06669	6.7907
-0.0253888	-3.28584	-6.30693	7.11159
-0.0253888	-3.28584	-6.30693	7.11159
-0.0253888	-3.28584	-6.30693	7.11159
0.810807	-3.85692	-8.65468	9.50983
0.547717	-4.45988	-7.35869	8.62211
0.547717	-4.45988	-7.35869	8.62211
0.547717	-4.45988	-7.35869	8.62211
3.20631	-3.1322	-9.37697	10.3932
3.20631	-3.1322	-9.37697	10.3932
1.35451	-2.72997	-9.0401	9.53996
1.25132	-2.4863	-7.74126	8.22646
1.25132	-2.4863	-7.74126	8.22646
1.25132	-2.4863	-7.74126	8.22646
1.04694	-0.337286	-9.02384	9.09063
3.06339	-1.74313	-10.3121	10.8978
5.84058	-2.08949	-11.2024	12.8052
5.84058	-2.08949	-11.2024	12.8052
5.84058	-2.08949	-11.2024	12.8052
4.49095	-1.20218	-8.21954	9.44324
2.90063	-0.118998	-8.16633	8.66699
0.666519	0.609502	-5.67036	5.74184
2.6553	2.22232	-2.55515	4.30327
1.17026	0.697691	-2.56914	2.90805
1.17026	0.697691	-2.56914	2.90805
1.17026	0.697691	-2.56914	2.90805
2.01744	0.189103	-3.28628	3.86076
2.01744	0.189103	-3.28628	3.86076
2.01744	0.189103	-3.28628	3.86076
5.19249	0.621531	-1.80745	5.53309
5.19249	0.621531	-1.80745	5.53309
5.19249	0.621531	-1.80745	5.53309
5.19249	0.621531	-1.80745	5.53309
5.19249	0.621531	-1.80745	5.53309
5.19249	0.621531	-1.80745	5.53309
5.19249	0.621531	-1.80745	5.53309
4.84609	3.49294	-2.04081	6.3127
3.09917	0.357406	-2.63772	4.08536
3.09917	0.357406	-2.63772	4.08536
2.12619	-1.34377	-4.69205	5.32369
2.12619	-1.34377	-4.69205	5.32369
2.87916	-1.34258	-5.19038	6.0854
2.87916	-1.34258	-5.19038	6.0854
2.87916	-1.34258	-5.19038	6.0854
1.03774	-2.70339	-7.46826	8.01001
1.03774	-2.70339	-7.46826	8.01001
2.07575	-3.94071	-6.47587	7.8597
2.07575	-3.94071	-6.47587	7.8597
0.980661	-1.2649	-6.57706	6.769
3.65056	-1.53898	-5.64061	6.89286
3.65056	-1.53898	-5.64061	6.89286
3.65056	-1.53898	-5.64061	6.89286
3.65056	-1.53898	-5.64061	6.89286
1.62184	-4.2135	-2.55655	5.18843
1.62184	-4.2135	-2.55655	5.18843
-0.827994	-1.91028	-1.48377	2.55662
-0.827994	-1.91028	-1.48377	2.55662
-0.827994	-1.91028	-1.48377	2.55662
-1.74159	0.582273	-3.75594	4.18082
0.725214	-0.776312	-4.50912	4.63258
1.93953	0.881315	-3.17271	3.82159
0.443589	1.96852	-3.88891	4.38126
1.73834	-0.0331395	-3.09899	3.5534
1.73834	-0.0331395	-3.09899	3.5534
1.73834	-0.0331395	-3.09899	3.5534
-0.463466	-0.677163	-1.53333	1.7391
-0.463466	-0.677163	-1.53333	1.7391
-0.463466	-0.677163	-1.53333	1.7391
-0.463466	-0.677163	-1.53333	1.7391
-0.463466	-0.677163	-1.53333	1.7391
-0.463466	-0.677163	-1.53333	1.7391
-0.463466	-0.677163	-1.53333	1.7391
2.70049	1.91817	-2.05085	3.89589
2.70049	1.91817	-2.05085	3.89589
2.70049	1.91817	-2.05085	3.89589
5.03794	1.53987	-1.95704	5.61979
5.43423	1.54972	-1.57325	5.8658
6.89247	1.03276	-4.13278	8.10263
5.59048	1.27179	-2.37418	6.20546
5.59048	1.27179	-2.37418	6.20546
5.59048	1.27179	-2.37418	6.20546
5.59048	1.27179	-2.37418	6.20546
5.59048	1.27179	-2.37418	6.20546
7.02081	1.55146	-4.54911	8.50842
7.02081	1.55146	-4.54911	8.50842
7.02081	1.55146	-4.54911	8.50842
7.67646	2.72789	-1.68765	8.31971
6.62785	0.935963	-3.57508	7.58852
4.38836	-0.426624	-5.88242	7.35137
6.05639	-2.43021	-4.64731	8.01145
4.12237	-0.258658	-6.13689	7.39745
4.60981	-2.95498	-4.51767	7.0987
4.60981	-2.95498	-4.51767	7.0987
5.69543	-1.99722	-3.18003	6.82198
3.51815	-1.82486	-5.53661	6.80893
3.51815	-1.82486	-5.53661	6.80893
3.51815	-1.82486	-5.53661	6.80893
2.59697	1.21273	-4.06799	4.97629
-0.0376964	2.6755	-5.05012	5.7152
-0.0376964	2.6755	-5.05012	5.7152
-0.458474	2.17406	-3.05346	3.77628
-0.458474	2.17406	-3.05346	3.77628
0.00499574	-0.106625	-1.74404	1.7473
1.0811	-0.412885	-2.67109	2.91101
1.0811	-0.412885	-2.67109	2.91101
0.144626	-3.20798	-1.9475	3.75564
0.144626	-3.20798	-1.9475	3.75564
0.144626	-3.20798	-1.9475	3.75564
0.144626	-3.20798	-1.9475	3.75564
0.144626	-3.20798	-1.9475	3.75564
0.144626	-3.20798	-1.9475	3.75564
0.144626	-3.20798	-1.9475	3.75564
0.144626	-3.20798	-1.9475	3.75564
0.144626	-3.20798	-1.9475	3.75564
-2.46605	-0.150055	-4.37336	5.02297
0.296187	0.921926	-3.14425	3.28999
1.32653	-1.41881	-4.08184	4.52041
1.32653	-1.41881	-4.08184	4.52041
1.32653	-1.41881	-4.08184	4.52041
-0.140067	-0.671491	-5.15765	5.20306
-0.140067	-0.671491	-5.15765	5.20306
-0.140067	-0.671491	-5.15765	5.20306
-2.92519	-1.20172	-2.44161	3.99529
-1.32288	1.82854	-3.95696	4.55533
-1.32288	1.82854	-3.95696	4.55533
-1.32288	1.82854	-3.95696	4.55533
0.385783	-0.71562	-2.1609	2.30877
0.385783	-0.71562	-2.1609	2.30877
0.385783	-0.71562	-2.1609	2.30877
0.771057	0.282863	-3.58768	3.68049
3.08481	-0.754092	-2.855	4.27033
0.517221	0.916994	-4.39266	4.51706
0.517221	0.916994	-4.39266	4.51706
0.517221	0.916994	-4.39266	4.51706
0.517221	0.916994	-4.39266	4.51706
3.48328	-0.888792	-3.45543	4.9863
3.48328	-0.888792	-3.45543	4.9863
3.48328	-0.888792	-3.45543	4.9863
3.48328	-0.888792	-3.45543	4.9863
3.48328	-0.888792	-3.45543	4.9863
3.40079	-1.63505	-4.01123	5.50716
3.40079	-1.63505	-4.01123	5.50716
3.40079	-1.63505	-4.01123	5.50716
3.40079	-1.63505	-4.01123	5.50716
0.245231	-4.82679	-4.2669	6.44705
0.245231	-4.82679	-4.2669	6.44705
0.245231	-4.82679	-4.2669	6.44705
0.933216	-2.01929	-1.4235	2.64098
1.37243	-5.17328	-3.38147	6.33093
1.3062	-4.61396	-3.29537	5.81844
1.3062	-4.61396	-3.29537	5.81844
0.9365	-2.7523	-3.47241	4.52878
0.921657	-0.66956	-2.03025	2.32802
0.921657	-0.66956	-2.03025	2.32802
0.921657	-0.66956	-2.03025	2.32802
0.921657	-0.66956	-2.03025	2.32802
-0.101485	1.12286	-4.06659	4.21998
1.03066	3.10141	-2.88467	4.35916
1.03066	3.10141	-2.88467	4.35916
0.748495	0.465216	-4.9678	5.04536
-0.943811	2.56836	-2.49159	3.70071
1.32354	2.01085	-3.68227	4.39936
2.67143	1.28954	-6.189	6.86318
2.67143	1.28954	-6.189	6.86318
-0.452008	1.29674	-4.79627	4.989
-0.452008	1.29674	-4.79627	4.989
-0.452008	1.29674	-4.79627	4.989
-3.5019	0.657638	-5.49419	6.54843
-3.5019	0.657638	-5.49419	6.54843
-1.54754	0.69769	-4.98785	5.26881
-1.54754	0.69769	-4.98785	5.26881
-1.54754	0.69769	-4.98785	5.26881
-0.528322	2.46128	-2.94565	3.87477
-0.528322	2.46128	-2.94565	3.87477
-0.528322	2.46128	-2.94565	3.87477
-0.528322	2.46128	-2.94565	3.87477
-1.96871	4.37444	-4.39147	6.50358
-0.202879	2.82142	-6.53186	7.11806
-0.202879	2.82142	-6.53186	7.11806
-0.189138	3.84484	-5.0291	6.33328
-0.189138	3.84484	-5.0291	6.33328
-0.189138	3.84484	-5.0291	6.33328
-0.189138	3.84484	-5.0291	6.33328
3.0083	1.13517	-2.50954	4.07876
3.0083	1.13517	-2.50954	4.07876
3.0083	1.13517	-2.50954	4.07876
3.0083	1.13517	-2.50954	4.07876
0.917882	-1.98495	-3.30404	3.96222
3.21003	-3.75381	-1.76459	5.24492
3.21003	-3.75381	-1.76459	5.24492
3.11098	-2.56265	-1.57858	4.32866
3.92055	-0.90783	1.16433	4.18933
3.92055	-0.90783	1.16433	4.18933
1.02518	1.11689	1.82636	2.37361
2.86842	-0.3312	4.17461	5.07591
2.09261	2.86401	5.91943	6.90081
2.09261	2.86401	5.91943	6.90081
3.67854	1.98895	5.73176	7.09511
5.08768	2.16615	4.47362	7.11266
5.08768	2.16615	4.47362	7.11266
5.08768	2.16615	4.47362	7.11266
2.02648	4.09464	3.97827	6.058
2.58465	2.51262	5.72656	6.76663
2.58465	2.51262	5.72656	6.76663
2.09446	1.03315	4.33251	4.92187
-0.0176087	-1.49001	5.87609	6.06208
-0.0176087	-1.49001	5.87609	6.06208
-2.98498	-2.62775	4.12991	5.73336
-1.78307	-1.52822	2.05582	3.12109
-0.0454081	0.000401569	1.51307	1.51375
-0.926214	-0.381316	3.30955	3.4578
-0.926214	-0.381316	3.30955	3.4578
-0.926214	-0.381316	3.30955	3.4578
0.457114	1.30692	1.97904	2.41528
-2.04798	0.0727597	4.58587	5.02292
0.715433	-1.59088	3.25478	3.69274
0.715433	-1.59088	3.25478	3.69274
0.715433	-1.59088	3.25478	3.69274
0.715433	-1.59088	3.25478	3.69274
0.715433	-1.59088	3.25478	3.69274
0.715433	-1.59088	3.25478	3.69274
0.715433	-1.59088	3.25478	3.69274
1.79342	-3.92465	4.09675	5.95001
-1.09342	-1.33486	2.02551	2.66085
-4.08869	0.845271	4.23764	5.9489
-4.08869	0.845271	4.23764	5.9489
-2.99456	2.66402	1.71191	4.35833
-2.99456	2.66402	1.71191	4.35833
-0.709377	4.73667	4.12999	6.32425
-0.650835	3.08237	7.21752	7.87509
-0.650835	3.08237	7.21752	7.87509
0.496976	0.392311	4.78262	4.82435
2.4158	1.69856	2.98103	4.19616
2.36412	-1.25436	1.93384	3.30185
2.36412	-1.25436	1.93384	3.30185
2.36412	-1.25436	1.93384	3.30185
2.36412	-1.25436	1.93384	3.30185
2.36412	-1.25436	1.93384	3.30185
2.36412	-1.25436	1.93384	3.30185
2.36412	-1.25436	1.93384	3.30185
2.36412	-1.25436	1.93384	3.30185
2.36412	-1.25436	1.93384	3.30185
2.36412	-1.25436	1.93384	3.30185
0.750956	-1.07253	2.2023	2.56211
0.413142	0.824978	-0.934218	1.31303
1.33103	0.51383	1.71118	2.22796
1.33103	0.51383	1.71118	2.22796
1.33103	0.51383	1.71118	2.22796
1.33103	0.51383	1.71118	2.22796
1.33103	0.51383	1.71118	2.22796
-1.44755	3.58188	4.1832	5.69425
-1.44755	3.58188	4.1832	5.69425
1.10511	2.9061	6.4228	7.13576
1.50879	1.19257	6.05441	6.35253
1.50879	1.19257	6.05441	6.35253
1.50879	1.19257	6.05441	6.35253
3.97299	-0.417813	3.17228	5.10123
2.11552	-1.73975	4.56794	5.32618
1.9945	-3.18191	2.52485	4.5252
1.9945	-3.18191	2.52485	4.5252
2.45372	-4.02896	1.88861	5.08135
2.45372	-4.02896	1.88861	5.08135
2.22634	-2.42049	3.83434	5.05149
2.85831	-3.04781	1.95563	4.61341
-0.285895	-4.31653	4.90601	6.54088
-2.72648	-3.61151	6.75578	8.13125
-2.72648	-3.61151	6.75578	8.13125
-2.72648	-3.61151	6.75578	8.13125
-2.72648	-3.61151	6.75578	8.13125
-2.72648	-3.61151	6.75578	8.13125
-2.72648	-3.61151	6.75578	8.13125
-2.72648	-3.61151	6.75578	8.13125
-2.22023	-5.67157	5.59098	8.26772
-2.22023	-5.67157	5.59098	8.26772
-2.10354	-2.83959	3.77032	5.16754
-2.10354	-2.83959	3.77032	5.16754
-2.10354	-2.83959	3.77032	5.16754
-2.10354	-2.83959	3.77032	5.16754
-2.10354	-2.83959	3.77032	5.16754
-2.10354	-2.83959	3.77032	5.16754
-2.10354	-2.83959	3.77032	5.16754
-3.21509	-2.29429	4.69124	6.13256
-1.13709	-3.31669	5.66731	6.66422
-0.758131	-1.70809	5.60042	5.90398
-0.758131	-1.70809	5.60042	5.90398
1.46066	0.896054	5.57488	5.8323
1.46066	0.896054	5.57488	5.8323
2.74189	1.1086	4.68652	5.54169
2.74189	1.1086	4.68652	5.54169
2.74189	1.1086	4.68652	5.54169
4.11743	2.99789	3.60804	6.24168
2.24181	4.51655	1.659	5.30823
-0.591907	1.463	2.49199	2.9497
1.01509	1.31307	3.61318	3.97613
1.01509	1.31307	3.61318	3.97613
1.87023	-1.49407	1.40493	2.77558
1.87023	-1.49407	1.40493	2.77558
1.87023	-1.49407	1.40493	2.77558
1.15625	-2.95791	3.68195	4.8624
3.83554	-1.17948	4.13423	5.76146
3.83554	-1.17948	4.13423	5.76146
3.83554	-1.17948	4.13423	5.76146
3.83554	-1.17948	4.13423	5.76146
2.2976	-3.58399	5.31839	6.81243
1.04979	-3.18104	4.98335	6.00457
-0.447577	-3.78579	4.66135	6.02168
-0.447577	-3.78579	4.66135	6.02168
-0.447577	-3.78579	4.66135	6.02168
-0.447577	-3.78579	4.66135	6.02168
2.39264	-1.58956	5.60148	6.29508
5.14139	-2.43235	8.62953	10.3353
2.67089	-1.49694	8.69997	9.22302
2.07535	-0.352936	10.5307	10.739
0.98682	2.21457	8.98957	9.31078
3.22869	2.35468	9.63354	10.4295
1.93787	2.93812	6.60556	7.48474
3.35623	1.88804	5.53092	6.73944
3.35623	1.88804	5.53092	6.73944
3.61372	1.8863	5.39295	6.76025
1.58133	2.05359	3.90221	4.68456
0.796733	-1.08597	3.5972	3.84109
-2.07893	-0.676479	4.88147	5.34867
-0.252793	-2.85296	2.89558	4.07279
-1.03893	0.0920237	4.97129	5.07953
-1.0892	-0.401207	2.0091	2.3203
-0.232427	-0.118477	1.41651	1.44033
-1.08851	-1.6569	1.87294	2.72728
-1.08851	-1.6569	1.87294	2.72728
-1.08851	-1.6569	1.87294	2.72728
-1.08851	-1.6569	1.87294	2.72728
-3.2355	-0.586843	4.75642	5.78242
-3.2355	-0.586843	4.75642	5.78242
-3.2355	-0.586843	4.75642	5.78242
-1.46781	2.09235	1.83818	3.14822
-0.84286	-0.140433	-0.420651	0.952408
-0.84286	-0.140433	-0.420651	0.952408
-4.01308	-0.308655	-2.8617	4.93856
-4.01308	-0.308655	-2.8617	4.93856
-4.01308	-0.308655	-2.8617	4.93856
-4.01308	-0.308655	-2.8617	4.93856
-6.14541	-2.03439	-1.24009	6.5911
-6.4364	-1.4707	-4.2345	7.84355
-6.02418	1.33509	-3.32808	7.01066
-6.02418	1.33509	-3.32808	7.01066
-6.02418	1.33509	-3.32808	7.01066
-4.45882	-0.00766086	-1.08284	4.58843
-4.70326	-0.343087	1.92577	5.09382
-1.88631	-3.22494	4.53734	5.87757
-1.76426	-0.996167	4.64526	5.06788
-1.76426	-0.996167	4.64526	5.06788
1.24339	-1.33899	6.08462	6.35307
0.231991	1.61638	7.2252	7.40743
0.231991	1.61638	7.2252	7.40743
0.81137	-0.457965	5.49237	5.57084
-0.635776	2.50206	2.72453	3.75334
-0.635776	2.50206	2.72453	3.75334
-2.74558	1.2209	4.10679	5.08866
-0.481382	0.834034	1.58894	1.85797
-2.43811	-0.919725	1.22063	2.87753
-0.030451	1.07174	-1.10741	1.5414
2.42806	-1.22834	1.71854	3.21833
2.42806	-1.22834	1.71854	3.21833
