x	y	z	r
17.6825	10.2489	15.8822	25.8835
16.8713	10.1031	15.8025	25.2276
16.4252	9.82116	16.7665	25.4433
16.966	9.09642	16.3798	25.2762
16.966	9.09642	16.3798	25.2762
15.957	10.1904	16.796	25.3096
15.8925	10.8299	17.5683	26.0481
15.3194	11.2832	17.5565	25.8887
15.3194	11.2832	17.5565	25.8887
15.3194	11.2832	17.5565	25.8887
16.268	11.7067	17.2686	26.4556
17.1502	12.5036	16.9021	27.1321
16.5574	12.0461	16.929	26.5678
16.5574	12.0461	16.929	26.5678
16.5574	12.0461	16.929	26.5678
16.4286	12.5266	17.0787	26.8048
16.8805	12.4624	16.3078	26.5746
17.6496	12.7352	17.3982	27.8638
16.8743	13.6014	17.2147	27.6782
16.4653	13.5648	18.1951	28.0388
15.4271	13.7427	18.8313	27.9548
15.4271	13.7427	18.8313	27.9548
15.9195	13.1559	18.8367	27.9523
16.6148	12.3841	18.4864	27.7698
16.7383	13.4571	18.3442	28.2449
15.6119	13.4342	18.8325	27.9083
15.9275	13.7339	19.6875	28.808
15.9275	13.7339	19.6875	28.808
15.3433	14.3061	18.6649	28.0795
14.5654	14.3011	19.4223	28.1762
14.8924	15.2489	18.9859	28.5443
14.8924	15.2489	18.9859	28.5443
14.8924	15.2489	18.9859	28.5443
15.7265	15.4655	18.0976	28.5312
15.9982	15.0787	17.8793	28.3369
14.9575	15.2423	17.1988	27.4199
14.9575	15.2423	17.1988	27.4199
13.9043	15.2547	16.4007	26.3633
13.039	16.2569	16.1552	26.3684
13.0446	17.1855	15.6321	26.6433
13.76	16.5553	16.1638	26.92
13.022	16.1652	15.3133	25.7951
13.6849	15.3445	15.571	25.7912
13.7504	15.6147	15.3368	25.8478
13.7504	15.6147	15.3368	25.8478
13.7504	15.6147	15.3368	25.8478
13.7504	15.6147	15.3368	25.8478
13.7504	15.6147	15.3368	25.8478
13.7504	15.6147	15.3368	25.8478
12.8026	16.5066	15.5409	26.0364
12.085	17.1809	16.3545	26.6214
12.085	17.1809	16.3545	26.6214
11.3883	18.0231	16.0001	26.6558
11.5691	17.7116	15.7836	26.3944
11.628	16.9331	15.644	25.8201
11.628	16.9331	15.644	25.8201
12.2001	15.8152	16.2647	25.7585
12.2001	15.8152	16.2647	25.7585
11.2735	15.5726	15.9847	25.0021
12.28	14.5948	15.8952	24.8287
12.28	14.5948	15.8952	24.8287
12.28	14.5948	15.8952	24.8287
11.8554	14.1878	16.5668	24.8255
12.5486	14.5466	15.7607	24.8489
12.5486	14.5466	15.7607	24.8489
12.2935	13.4922	14.7753	23.4836
12.7986	13.1654	15.0364	23.7324
12.529	12.9254	14.5931	23.1733
13.0058	12.5411	14.0546	22.8902
13.0058	12.5411	14.0546	22.8902
12.2756	11.7554	15.2254	22.8187
12.2756	11.7554	15.2254	22.8187
12.2756	11.7554	15.2254	22.8187
12.2756	11.7554	15.2254	22.8187
11.1544	10.6236	14.6976	21.2909
11.3546	9.82153	14.9008	21.1524
10.4982	9.37823	15.6667	21.062
10.4982	9.37823	15.6667	21.062
10.0428	9.73759	15.0479	20.5455
9.38442	9.73107	15.299	20.4162
8.48624	9.13036	15.991	20.2754
7.75904	8.40637	16.2274	19.8544
6.81001	7.39575	17.3461	20.049
7.55173	6.27315	17.8684	20.3877
7.0836	5.88941	18.2853	20.4747
7.0836	5.88941	18.2853	20.4747
6.42897	5.27528	19.212	20.9347
7.36679	4.36952	18.5765	20.456
7.36679	4.36952	18.5765	20.456
7.36679	4.36952	18.5765	20.456
7.36679	4.36952	18.5765	20.456
7.36679	4.36952	18.5765	20.456
7.36679	4.36952	18.5765	20.456
6.2868	3.4849	18.2204	19.587
7.05239	2.67868	17.4073	18.9717
5.85325	3.15596	16.4932	17.7833
5.74251	2.44154	15.5755	16.779
5.74251	2.44154	15.5755	16.779
4.81339	3.4341	15.1658	16.2777
5.08345	3.18058	14.8968	16.0584
4.33895	4.16674	15.4625	16.5914
3.98085	3.76164	15.4118	16.3561
4.86842	2.63353	15.4496	16.4112
4.04208	1.83455	16.5588	17.1435
4.04208	1.83455	16.5588	17.1435
4.04208	1.83455	16.5588	17.1435
3.07643	1.10155	16.1515	16.4788
4.09901	0.812799	15.2856	15.8465
4.0516	-0.221665	14.2294	14.7967
4.67462	-0.324612	13.9704	14.7353
4.67462	-0.324612	13.9704	14.7353
3.48779	-0.533361	14.1186	14.5528
3.48779	-0.533361	14.1186	14.5528
2.83154	-0.749221	13.4351	13.7507
2.6341	0.248064	13.3473	13.607
2.6341	0.248064	13.3473	13.607
2.9136	0.834712	13.0762	13.4228
2.9136	0.834712	13.0762	13.4228
2.9136	0.834712	13.0762	13.4228
3.58642	1.9391	12.608	13.2508
3.96473	2.2131	12.2499	13.0644
